Experiment: Apr28_cal_tst_expt vial 11, Thu Apr 28 17:02:30 2022
0.0027,56050
0.0078,56054
0.0131,56051
0.0188,56046
0.0244,56058
0.03,56045
0.0354,56048
0.041,56049
0.0466,56047
0.052,56055
0.0576,56058
0.0632,56050
0.0689,56048
0.0742,56050
0.0799,56049
0.0855,56041
0.0911,56030
0.0964,56050
0.1021,56028
0.1077,56042
0.1134,56015
0.1187,56044
0.1243,56043
0.1299,56036
0.1356,56165
0.1409,56059
0.1465,56189
0.1521,54928
0.1577,55130
0.1633,55177
0.1687,55098
0.1743,55226
0.1799,55205
0.1855,55045
0.1909,55083
0.1965,55020
0.2022,55153
0.2078,55169
0.2131,55086
0.2188,55047
0.2244,55122
0.23,55154
0.2354,55153
0.241,55136
0.2467,55126
0.252,55046
0.2577,55124
0.2633,55029
0.2689,55083
0.2743,55081
0.2799,55053
0.2855,55070
0.2911,52922
0.2965,54745
0.3021,53138
0.3078,55026
0.3134,54995
0.3187,54952
0.3243,54995
0.33,55024
0.3353,54932
0.341,54975
0.3466,54921
0.3522,54730
0.3576,54939
0.3632,54924
0.3688,54929
0.3745,54902
0.3798,54941
0.3854,54880
0.391,54809
0.3967,54884
0.4023,54954
0.4076,54894
0.4133,54845
0.4189,54878
0.4243,54834
0.4299,54880
0.4355,54815
0.4409,54802
0.4465,54913
0.4521,54891
0.4578,54853
0.4631,54778
0.4688,54838
0.4744,54845
0.48,54748
0.4854,54827
0.491,54766
0.4966,54753
0.5022,54614
0.5076,54806
0.5132,54656
0.5188,54678
0.5245,54746
0.5298,54657
0.5354,54667
0.541,54718
0.5467,54645
0.552,54644
0.5576,54730
0.5633,54644
0.5689,54723
0.5742,54694
0.5799,54681
0.5854,54642
0.591,54688
0.5966,54707
0.6022,54660
0.6076,54705
0.6132,54641
0.6188,54620
0.6244,54592
0.63,54635
0.6354,54671
0.641,54601
0.6466,54589
0.6522,54591
0.6576,54624
0.6632,54613
0.6688,54578
0.6744,54581
0.6798,54588
0.6854,54532
0.691,54481
0.6966,54422
0.7022,54515
0.7076,54249
0.7132,54527
0.7188,54448
0.7244,54493
0.73,54471
0.7354,54497
0.741,54474
0.7467,54515
0.7522,54442
0.7576,54471
0.7632,54489
0.7688,53216
0.7744,54462
0.7798,54410
0.7854,54481
0.791,54367
0.7966,54361
0.8023,54386
0.8076,54361
0.8132,54388
0.8188,54367
0.8245,54404
0.8298,54343
0.8354,54322
0.8411,54304
0.8467,54307
0.852,54303
0.8576,54308
0.8633,54213
0.8689,54263
0.8742,54265
0.8799,54304
0.8855,54288
0.8911,54284
0.8967,54265
0.9021,54213
0.9077,54260
0.9133,54266
0.919,54267
0.9243,54242
0.9299,54181
0.9355,54214
0.9409,54224
0.9465,54172
0.9522,54146
0.9578,54119
0.9631,54132
0.9688,54174
0.9744,54164
0.98,54146
0.9854,54074
0.991,54084
0.9966,54082
1.0022,54063
1.0076,54032
1.0133,54073
1.0188,54074
1.0244,54073
1.0298,54075
1.0354,53958
1.041,54085
1.0467,54085
1.052,54010
1.0577,54047
1.0633,53989
1.0689,54002
1.0743,53963
1.0799,53989
1.0855,53957
1.0911,54011
1.0965,53957
1.1021,53960
1.1077,53962
1.1133,53892
1.1187,53944
1.1243,53908
1.1299,53938
1.1355,53910
1.1412,53926
1.1465,53903
1.1522,53876
1.1578,53811
1.1631,53880
1.1688,53834
1.1744,53796
1.18,53828
1.1854,53828
1.191,53806
1.1966,53806
1.2023,53833
1.2076,53789
1.2132,53817
1.2189,53812
1.2245,53806
1.2298,53770
1.2355,53725
1.2411,53771
1.2465,53726
1.2521,53701
1.2577,53684
1.2634,53693
1.2687,53733
1.2743,53643
1.2799,53707
1.2856,53674
1.291,53648
1.2966,53629
1.3022,53599
1.3076,53603
1.3132,53638
1.3188,53638
1.3245,53610
1.3298,53558
1.3354,53605
1.341,53607
1.3467,53237
1.352,53545
1.3577,53549
1.3633,53555
1.3689,53492
1.3743,53480
1.3799,53509
1.3855,53474
1.3912,53472
1.3965,53431
1.4021,53457
1.4077,53435
1.4131,53417
1.4187,53417
1.4244,53360
1.43,53396
1.4356,53385
1.441,53407
1.4466,53347
1.4522,53307
1.4578,53379
1.4632,53356
1.4688,53312
1.4745,53374
1.4798,53321
1.4854,53287
1.4911,53288
1.4967,53290
1.502,53288
1.5077,53250
1.5133,53200
1.5189,53190
1.5243,53139
1.5299,53221
1.5355,53144
1.5412,53212
1.5465,53169
1.5521,53124
1.5577,53075
1.5634,53132
1.5687,53078
1.5743,53135
1.58,53057
1.5856,53131
1.5909,53066
1.5966,53035
1.6022,52982
1.6078,53005
1.6132,52964
1.6188,53017
1.6244,52997
1.63,52923
1.6354,52909
1.641,52889
1.6466,52980
1.6523,52809
1.6576,52922
1.6632,52876
1.6688,52855
1.6745,52848
1.6798,52857
1.6855,52799
1.6911,52815
1.6967,52802
1.7021,52772
1.7077,52855
1.7133,52824
1.7189,52716
1.7243,52710
1.7299,52765
1.7355,52706
1.7411,52679
1.7465,52664
1.7521,52646
1.7578,52645
1.7631,52641
1.7687,52638
1.7744,52646
1.78,52606
1.7854,52591
1.791,52555
1.7966,52535
1.8023,52518
1.8076,52467
1.8132,52467
1.8189,52530
1.8242,52453
1.8299,52409
1.8355,52506
1.8411,52374
1.8465,52386
1.8521,52378
1.8577,52377
1.8634,52357
1.8687,52333
1.8744,52382
1.88,52292
1.8854,52320
1.891,52316
1.8966,52276
1.9022,52273
1.9076,52240
1.9132,52253
1.9189,52196
1.9245,52146
1.9298,52146
1.9355,52172
1.9411,52106
1.9465,52184
1.9521,52082
1.9577,52076
1.9634,52035
1.9687,52089
1.9743,52009
1.9799,52005
1.9856,51936
1.9909,51971
1.9966,51988
2.0022,51725
2.0079,51951
2.0132,51882
2.0189,51938
2.0245,51831
2.0298,51848
2.0354,51883
2.0411,51811
2.0467,51810
2.052,51794
2.0576,51702
2.0633,51784
2.0689,51853
2.0742,51767
2.0799,51663
2.0855,51719
2.0911,51685
2.0965,51647
2.1021,51586
2.1076,51643
2.1132,51545
2.1188,51603
2.1244,51545
2.1301,51533
2.1354,51464
2.141,51453
2.1467,51441
2.1523,51447
2.1576,51382
2.1632,51460
2.1688,51417
2.1744,51366
2.1798,51236
2.1854,51371
2.191,51317
2.1966,51410
2.2023,51286
2.2076,51341
2.2132,51174
2.2188,51243
2.2244,51228
2.23,51167
2.2354,51175
2.241,51120
2.2466,51096
2.2522,51166
2.2576,51120
2.2632,51121
2.2688,51019
2.2744,51050
2.2801,51068
2.2854,50964
2.291,51110
2.2966,50980
2.3023,50948
2.3076,50962
2.3132,50911
2.3188,50887
2.3245,50916
2.3298,50831
2.3354,50877
2.341,50864
2.3467,50876
2.352,50804
2.3576,50815
2.3633,50771
2.3689,50685
2.3745,50629
2.3799,50606
2.3855,50710
2.3911,50625
2.3965,50668
2.4021,50574
2.4077,50683
2.4133,50623
2.4187,50496
2.4243,50545
2.4299,50459
2.4356,50553
2.4409,50464
2.4465,50450
2.4522,50452
2.4578,50516
2.4634,50389
2.4688,50348
2.4744,50440
2.48,50208
2.4854,50357
2.491,50222
2.4966,50272
2.5022,50217
2.5076,50295
2.5132,50174
2.5188,50214
2.5245,50163
2.5298,50086
2.5354,50180
2.5411,50079
2.5467,50145
2.552,50113
2.5577,50126
2.5633,50126
2.5689,49990
2.5743,50065
2.5799,49957
2.5855,49975
2.5911,49908
2.5965,49873
2.6021,49939
2.6077,49832
2.6133,49837
2.619,49740
2.6243,49819
2.6299,49786
2.6355,49806
2.6412,49858
2.6465,49743
2.6521,49713
2.6578,49629
2.6634,49722
2.6687,49646
2.6743,49621
2.68,49574
2.6856,49591
2.6911,49530
2.6965,49640
2.7021,49576
2.7077,49576
2.7134,49426
2.7187,49506
2.7243,49486
2.73,49426
2.7356,49466
