Experiment: Apr28_cal_tst_expt vial 1, Thu Apr 28 17:02:30 2022
0.0027,52296
0.0078,52168
0.0131,52288
0.0188,52291
0.0244,52263
0.03,52355
0.0354,52099
0.041,52284
0.0466,52332
0.052,52224
0.0576,52206
0.0632,52335
0.0689,52201
0.0742,52283
0.0799,50836
0.0855,50124
0.0911,50923
0.0964,50859
0.1021,49489
0.1077,50320
0.1134,49879
0.1187,49220
0.1243,49920
0.1299,50227
0.1356,50206
0.1409,50380
0.1465,50154
0.1521,50282
0.1577,50222
0.1633,50330
0.1687,50292
0.1743,50272
0.1799,50256
0.1855,50074
0.1909,50221
0.1965,50211
0.2022,50112
0.2078,49763
0.2131,50286
0.2188,49854
0.2244,50268
0.23,50256
0.2354,50190
0.241,50162
0.2467,50221
0.252,49953
0.2577,49874
0.2633,50050
0.2689,49757
0.2743,49998
0.2799,50006
0.2855,50080
0.2911,50108
0.2965,50094
0.3021,50122
0.3078,50102
0.3134,49973
0.3187,50022
0.3243,50135
0.33,50061
0.3353,49886
0.341,49997
0.3466,49980
0.3522,50066
0.3576,50079
0.3632,49987
0.3688,49937
0.3745,49990
0.3798,50097
0.3854,49556
0.391,49938
0.3967,49998
0.4023,49943
0.4076,49994
0.4133,49902
0.4189,49789
0.4243,49804
0.4299,49930
0.4355,49894
0.4409,49770
0.4465,49758
0.4521,49831
0.4578,49799
0.4631,49869
0.4688,49754
0.4744,49677
0.48,49630
0.4854,49806
0.491,49816
0.4966,49804
0.5022,49271
0.5076,49835
0.5132,49701
0.5188,49842
0.5245,49817
0.5298,49805
0.5354,49361
0.541,49809
0.5467,49755
0.552,49770
0.5576,49580
0.5633,49601
0.5689,49510
0.5742,49628
0.5799,49514
0.5854,49360
0.591,49541
0.5966,49593
0.6022,49570
0.6076,49662
0.6132,49547
0.6188,49530
0.6244,49623
0.63,49517
0.6354,49548
0.641,49578
0.6466,49404
0.6522,49532
0.6576,49552
0.6632,49478
0.6688,49546
0.6744,49437
0.6798,49229
0.6854,49503
0.691,49487
0.6966,49508
0.7022,49451
0.7076,49320
0.7132,49256
0.7188,49452
0.7244,47800
0.73,49404
0.7354,48965
0.741,49339
0.7467,49425
0.7522,49010
0.7576,49281
0.7632,48753
0.7688,49219
0.7744,49325
0.7798,49197
0.7854,49011
0.791,49212
0.7966,49261
0.8023,49232
0.8076,49213
0.8132,49185
0.8188,49232
0.8245,49193
0.8298,49120
0.8354,49137
0.8411,49189
0.8467,48367
0.852,48905
0.8576,49130
0.8633,49134
0.8689,49118
0.8742,49017
0.8799,49029
0.8855,48977
0.8911,49009
0.8967,48741
0.9021,48872
0.9077,48984
0.9133,48669
0.919,48995
0.9243,48937
0.9299,48938
0.9355,48807
0.9409,48856
0.9465,48938
