Experiment: Apr28_cal_tst_expt vial 0, Thu Apr 28 17:02:30 2022
0.0027,54028
0.0078,54112
0.0131,54115
0.0188,54124
0.0244,54075
0.03,54124
0.0354,54101
0.041,54104
0.0466,54117
0.052,54098
0.0576,54116
0.0632,54101
0.0689,54102
0.0742,52789
0.0799,52869
0.0855,52888
0.0911,52906
0.0964,52877
0.1021,52898
0.1077,52870
0.1134,52875
0.1187,52864
0.1243,52860
0.1299,52865
0.1356,52850
0.1409,52855
0.1465,52852
0.1521,52828
0.1577,52820
0.1633,52837
0.1687,52810
0.1743,52820
0.1799,52826
0.1855,52836
0.1909,52825
0.1965,52822
0.2022,52817
0.2078,52814
0.2131,52810
0.2188,52787
0.2244,52792
0.23,52781
0.2354,52768
0.241,52775
0.2467,52757
0.252,52765
0.2577,52776
0.2633,52780
0.2689,52767
0.2743,52752
0.2799,52765
0.2855,52753
0.2911,52740
0.2965,52740
0.3021,52746
0.3078,52741
0.3134,52733
0.3187,52715
0.3243,52725
0.33,52727
0.3353,52716
0.341,52717
0.3466,52701
0.3522,52710
0.3576,52698
0.3632,52680
0.3688,52680
0.3745,52691
0.3798,52661
0.3854,52667
0.391,52666
0.3967,52654
0.4023,52655
0.4076,52597
0.4133,52644
0.4189,52635
0.4243,52644
0.4299,52628
0.4355,52615
0.4409,52617
0.4465,52613
0.4521,52600
0.4578,52605
0.4631,52597
0.4688,52591
0.4744,52582
0.48,52575
0.4854,52577
0.491,52562
0.4966,52564
0.5022,52560
0.5076,52546
0.5132,52542
0.5188,52537
0.5245,52521
0.5298,52529
0.5354,52509
0.541,52516
0.5467,52491
0.552,52513
0.5576,52494
0.5633,52487
0.5689,52485
0.5742,52480
0.5799,52465
0.5854,52465
0.591,52452
0.5966,52457
0.6022,52430
0.6076,52419
0.6132,52434
0.6188,52428
0.6244,52416
0.63,52407
0.6354,52410
0.641,52407
0.6466,52398
0.6522,52397
0.6576,52373
0.6632,52377
0.6688,52365
0.6744,52374
0.6798,52360
0.6854,52343
0.691,52339
0.6966,52345
0.7022,52333
0.7076,52322
0.7132,52286
0.7188,52315
0.7244,52289
0.73,52312
0.7354,52235
0.741,52271
0.7467,52300
0.7522,52276
0.7576,52260
0.7632,52274
0.7688,52252
0.7744,52254
0.7798,52238
0.7854,52249
0.791,52231
0.7966,52233
0.8023,52222
0.8076,52217
0.8132,52213
0.8188,52233
0.8245,52189
0.8298,52186
0.8354,52191
0.8411,52165
0.8467,52155
0.852,52154
0.8576,52161
0.8633,52154
0.8689,52139
0.8742,52117
0.8799,52119
0.8855,52114
0.8911,52100
0.8967,52088
0.9021,52088
0.9077,52089
0.9133,52073
0.919,52063
0.9243,52065
0.9299,52071
0.9355,52051
0.9409,52041
0.9465,52043
0.9522,52022
0.9578,52027
0.9631,52009
0.9688,52007
0.9744,52012
0.98,51980
0.9854,51972
0.991,51981
0.9966,51989
1.0022,51963
1.0076,51950
1.0133,51934
1.0188,51944
1.0244,51936
1.0298,51923
1.0354,51927
1.041,51906
1.0467,51902
1.052,51882
1.0577,51875
1.0633,51886
1.0689,51868
1.0743,51846
1.0799,51851
1.0855,51847
1.0911,51837
1.0965,51819
1.1021,51820
1.1077,51800
1.1133,51805
1.1187,51803
1.1243,51797
1.1299,51788
1.1355,51775
1.1412,51767
1.1465,51762
1.1522,51756
1.1578,51733
1.1631,51742
1.1688,51707
1.1744,51701
1.18,51733
1.1854,51684
1.191,51686
1.1966,51685
1.2023,51694
1.2076,51665
1.2132,51662
1.2189,51653
1.2245,51625
1.2298,51623
1.2355,51617
1.2411,51599
1.2465,51607
1.2521,51617
1.2577,51614
1.2634,51548
1.2687,51583
1.2743,51584
1.2799,51556
1.2856,51547
1.291,51553
1.2966,51556
1.3022,51523
1.3076,51529
1.3132,51503
1.3188,51507
1.3245,51505
1.3298,51490
1.3354,51467
1.341,51460
1.3467,51458
1.352,51455
1.3577,51426
1.3633,51415
1.3689,51414
1.3743,51376
1.3799,51403
1.3855,51353
1.3912,51363
1.3965,51379
1.4021,51359
1.4077,51347
1.4131,51319
1.4187,51315
1.4244,51310
1.43,51300
1.4356,51290
1.441,51286
1.4466,51273
1.4522,51288
1.4578,51266
1.4632,51239
1.4688,51221
1.4745,51225
1.4798,51246
1.4854,51188
1.4911,51153
1.4967,51171
1.502,51166
1.5077,51120
1.5133,51160
1.5189,51144
1.5243,51125
1.5299,51127
1.5355,51082
1.5412,51102
1.5465,51069
1.5521,51065
1.5577,51061
1.5634,51043
1.5687,51050
1.5743,50983
1.58,50989
1.5856,50989
1.5909,51005
1.5966,51007
1.6022,50959
1.6078,50977
1.6132,50930
1.6188,50952
1.6244,50956
1.63,50893
1.6354,50892
1.641,50897
1.6466,50862
1.6523,50848
1.6576,50869
1.6632,50819
1.6688,50835
1.6745,50799
1.6798,50805
1.6855,50800
1.6911,50746
1.6967,50754
1.7021,50727
1.7077,50738
1.7133,50725
1.7189,50715
1.7243,50677
1.7299,50716
1.7355,50698
1.7411,50650
1.7465,50613
