Experiment: Apr28_cal_tst_expt vial 3, Thu Apr 28 17:02:30 2022
0.0027,54330
0.0078,54318
0.0131,54319
0.0188,54305
0.0244,54248
0.03,54207
0.0354,54162
0.041,54107
0.0466,54108
0.052,54075
0.0576,54023
0.0632,54037
0.0689,53983
0.0742,53995
0.0799,53993
0.0855,53996
0.0911,54026
0.0964,52801
0.1021,52902
0.1077,52903
0.1134,52801
0.1187,52974
0.1243,52940
0.1299,52949
0.1356,52912
0.1409,52935
0.1465,52944
0.1521,52963
0.1577,53030
0.1633,53033
0.1687,53077
0.1743,53042
0.1799,53124
0.1855,53190
0.1909,53214
0.1965,53212
0.2022,53303
0.2078,53295
0.2131,53319
0.2188,53300
0.2244,53320
0.23,53339
0.2354,53335
0.241,53369
0.2467,53382
0.252,53386
0.2577,53413
0.2633,53377
0.2689,53397
0.2743,53414
0.2799,53329
0.2855,53401
0.2911,53439
0.2965,53435
0.3021,53422
0.3078,53396
0.3134,53405
0.3187,53419
0.3243,53455
0.33,53411
0.3353,53413
0.341,53402
0.3466,53391
0.3522,53399
0.3576,53395
0.3632,53372
0.3688,53409
0.3745,53381
0.3798,53383
0.3854,53397
0.391,53412
0.3967,53392
0.4023,53394
0.4076,53381
0.4133,53380
0.4189,53390
0.4243,53397
0.4299,53389
0.4355,53363
0.4409,53372
0.4465,53405
0.4521,53384
0.4578,53379
0.4631,53371
0.4688,53370
0.4744,53335
0.48,53348
0.4854,53336
0.491,53355
0.4966,53346
0.5022,53345
0.5076,53329
0.5132,53326
0.5188,53311
0.5245,53322
0.5298,53282
0.5354,53306
0.541,53298
0.5467,53299
0.552,53242
0.5576,53180
0.5633,53217
0.5689,53191
0.5742,53198
0.5799,53165
0.5854,53191
0.591,53141
0.5966,53185
0.6022,53164
0.6076,53173
0.6132,53175
0.6188,53160
0.6244,53168
0.63,53129
0.6354,53166
0.641,53150
0.6466,53114
0.6522,53149
0.6576,53138
0.6632,53126
0.6688,53114
0.6744,53080
0.6798,53105
0.6854,53058
0.691,53055
0.6966,53066
0.7022,53074
0.7076,53045
0.7132,53035
0.7188,53050
0.7244,53034
0.73,53049
0.7354,53049
0.741,53053
0.7467,53053
0.7522,53048
0.7576,53019
0.7632,53049
0.7688,53027
0.7744,53012
0.7798,53040
0.7854,53044
0.791,53027
0.7966,53026
0.8023,53011
0.8076,53010
0.8132,53016
0.8188,52993
0.8245,52983
0.8298,52992
0.8354,52956
0.8411,52977
0.8467,52986
0.852,52954
0.8576,52936
0.8633,52948
0.8689,52923
0.8742,52960
0.8799,52940
0.8855,52930
0.8911,52918
0.8967,52891
0.9021,52883
0.9077,52890
0.9133,52909
0.919,52861
0.9243,52877
0.9299,52865
0.9355,52869
0.9409,52854
0.9465,52867
0.9522,52838
0.9578,52856
0.9631,52849
0.9688,52857
0.9744,52846
0.98,52827
0.9854,52812
0.991,52836
0.9966,52859
1.0022,52816
1.0076,52830
1.0133,52833
1.0188,52821
1.0244,52823
1.0298,52813
1.0354,52794
1.041,52808
1.0467,52784
1.052,52772
1.0577,52812
1.0633,52772
1.0689,52767
1.0743,52728
1.0799,52787
1.0855,52727
1.0911,52747
1.0965,52753
1.1021,52790
1.1077,52715
1.1133,52762
1.1187,52774
1.1243,52706
1.1299,52707
1.1355,52714
1.1412,52692
1.1465,52684
1.1522,52736
1.1578,52661
1.1631,52703
1.1688,52705
1.1744,52639
1.18,52655
1.1854,52739
1.191,52655
1.1966,52668
1.2023,52714
1.2076,52676
1.2132,52697
1.2189,52650
1.2245,52620
1.2298,52666
1.2355,52638
1.2411,52659
1.2465,52615
1.2521,52620
1.2577,52630
1.2634,52660
1.2687,52611
1.2743,52623
1.2799,52624
1.2856,52652
1.291,52610
1.2966,52620
1.3022,52592
1.3076,52630
1.3132,52614
1.3188,52527
1.3245,52603
1.3298,52610
1.3354,52588
1.341,52542
1.3467,52577
1.352,52504
1.3577,52514
1.3633,52502
1.3689,52499
1.3743,52502
1.3799,52446
1.3855,52468
1.3912,52470
1.3965,52472
1.4021,52430
1.4077,52434
1.4131,52428
1.4187,52411
1.4244,52394
1.43,52409
1.4356,52380
1.441,52366
1.4466,52371
1.4522,52335
1.4578,52304
1.4632,52327
1.4688,52260
1.4745,52311
1.4798,52228
1.4854,52289
1.4911,52255
1.4967,52222
1.502,52213
1.5077,52217
1.5133,52227
1.5189,52147
1.5243,52181
1.5299,52193
1.5355,52195
1.5412,52183
1.5465,52140
1.5521,52154
1.5577,52146
1.5634,52128
1.5687,52095
1.5743,52099
1.58,52079
1.5856,52058
1.5909,52066
1.5966,52098
1.6022,52046
1.6078,52023
1.6132,52015
1.6188,51975
1.6244,51981
1.63,51933
1.6354,51986
1.641,51928
1.6466,51920
1.6523,51937
1.6576,51890
1.6632,51879
1.6688,51853
1.6745,51835
1.6798,51848
1.6855,51911
1.6911,51795
1.6967,51783
1.7021,51816
1.7077,51757
1.7133,51774
1.7189,51755
1.7243,51772
1.7299,51773
1.7355,51667
1.7411,51672
1.7465,51671
1.7521,51673
1.7578,51623
1.7631,51656
1.7687,51644
1.7744,51589
1.78,51584
1.7854,51610
1.791,51597
1.7966,51535
1.8023,51530
1.8076,51499
1.8132,51560
1.8189,51519
1.8242,51580
1.8299,51465
1.8355,51483
1.8411,51458
1.8465,51439
1.8521,51419
1.8577,51410
1.8634,51419
1.8687,51380
1.8744,51317
1.88,51359
1.8854,51286
1.891,51307
1.8966,51362
1.9022,51301
1.9076,51344
1.9132,51273
1.9189,51264
1.9245,51229
1.9298,51231
1.9355,51209
1.9411,51174
1.9465,51193
1.9521,51166
1.9577,51113
1.9634,51138
1.9687,51093
1.9743,51117
1.9799,51078
1.9856,51077
1.9909,51069
1.9966,51027
2.0022,51049
2.0079,50970
2.0132,51017
2.0189,50963
2.0245,50931
2.0298,50897
2.0354,50916
2.0411,50937
2.0467,50841
2.052,50876
2.0576,50898
2.0633,50807
2.0689,50766
2.0742,50784
2.0799,50824
2.0855,50819
2.0911,50769
2.0965,50735
2.1021,50751
2.1076,50714
2.1132,50659
2.1188,50660
2.1244,50637
2.1301,50616
2.1354,50614
2.141,50563
2.1467,50550
2.1523,50532
2.1576,50552
2.1632,50549
2.1688,50569
2.1744,50461
2.1798,50523
2.1854,50445
2.191,50411
2.1966,50403
2.2023,50434
2.2076,50376
2.2132,50393
2.2188,50450
2.2244,50389
2.23,50355
2.2354,50382
2.241,50294
2.2466,50295
