Experiment: Apr28_cal_tst_expt vial 4, Thu Apr 28 17:02:30 2022
0.0027,56396
0.0078,56463
0.0131,56478
0.0188,56477
0.0244,56414
0.03,56311
0.0354,56214
0.041,56476
0.0466,56411
0.052,56383
0.0576,56345
0.0632,56423
0.0689,56451
0.0742,56348
0.0799,56270
0.0855,56387
0.0911,56474
0.0964,56402
0.1021,55210
0.1077,55014
0.1134,55240
0.1187,55254
0.1243,55129
0.1299,55229
0.1356,55214
0.1409,55280
0.1465,55303
0.1521,55279
0.1577,55189
0.1633,55194
0.1687,55239
0.1743,55074
0.1799,55195
0.1855,55249
0.1909,55273
0.1965,55251
0.2022,55183
0.2078,55180
0.2131,55172
0.2188,55133
0.2244,55105
0.23,55224
0.2354,55153
0.241,55040
0.2467,55085
0.252,55073
0.2577,55177
0.2633,55195
0.2689,54959
0.2743,55074
0.2799,55043
0.2855,55111
0.2911,55207
0.2965,55173
0.3021,55033
0.3078,55151
0.3134,55121
0.3187,55100
0.3243,55151
0.33,55078
0.3353,54356
0.341,55133
0.3466,54968
0.3522,54791
0.3576,55072
0.3632,55067
0.3688,55038
0.3745,54900
0.3798,55057
0.3854,54801
0.391,54735
0.3967,54936
0.4023,54821
0.4076,54826
0.4133,54919
0.4189,54802
0.4243,54692
0.4299,55033
0.4355,54847
0.4409,55014
0.4465,54997
0.4521,54674
0.4578,54887
0.4631,54933
0.4688,54956
0.4744,54826
0.48,54966
0.4854,54917
0.491,54850
0.4966,54932
0.5022,54918
0.5076,54821
0.5132,54925
0.5188,54911
0.5245,54759
0.5298,54899
0.5354,54740
0.541,54874
0.5467,54749
0.552,54802
0.5576,54840
0.5633,54804
0.5689,54801
0.5742,54785
0.5799,54642
0.5854,54829
0.591,54652
0.5966,54705
0.6022,54757
0.6076,54517
0.6132,54750
0.6188,54705
0.6244,54776
0.63,54640
0.6354,54587
0.641,54716
0.6466,54714
0.6522,54735
0.6576,54743
0.6632,54731
0.6688,54708
0.6744,54650
0.6798,54635
0.6854,54464
0.691,54640
0.6966,54661
0.7022,54640
0.7076,54588
0.7132,54674
0.7188,54615
0.7244,54661
0.73,54521
0.7354,54629
0.741,54516
0.7467,54496
0.7522,54594
0.7576,54572
0.7632,54569
0.7688,54595
0.7744,54515
0.7798,54548
0.7854,54527
0.791,54523
0.7966,54448
0.8023,54505
0.8076,54516
0.8132,54530
0.8188,54459
0.8245,54512
0.8298,54482
0.8354,54466
0.8411,54429
0.8467,54448
0.852,54433
0.8576,54413
0.8633,54464
0.8689,54368
0.8742,54413
0.8799,54391
0.8855,54364
0.8911,54279
0.8967,54391
0.9021,54356
0.9077,54330
0.9133,54376
0.919,54359
0.9243,54339
0.9299,54338
0.9355,54306
0.9409,54336
0.9465,54332
0.9522,54287
0.9578,54290
0.9631,54282
0.9688,54294
0.9744,54262
0.98,54279
0.9854,54244
0.991,54272
0.9966,54216
1.0022,54195
1.0076,54196
1.0133,54195
1.0188,54187
1.0244,54173
1.0298,54165
1.0354,54180
1.041,54129
1.0467,54171
1.052,54123
1.0577,54123
1.0633,54131
1.0689,54082
1.0743,54103
1.0799,54053
1.0855,54070
1.0911,54048
1.0965,54048
1.1021,54067
1.1077,54049
1.1133,54010
1.1187,53984
1.1243,54005
1.1299,53992
1.1355,53979
1.1412,53975
1.1465,53980
1.1522,53941
1.1578,53965
1.1631,53939
1.1688,53925
1.1744,53872
1.18,53906
1.1854,53881
1.191,53880
1.1966,53849
1.2023,53859
1.2076,53850
1.2132,53845
1.2189,53810
1.2245,53832
1.2298,53809
1.2355,53801
1.2411,53781
1.2465,53786
1.2521,53727
1.2577,53683
1.2634,53760
1.2687,53515
1.2743,53720
1.2799,52501
1.2856,53691
1.291,53601
1.2966,53651
1.3022,53650
1.3076,53619
1.3132,53609
1.3188,53542
1.3245,53061
1.3298,53434
1.3354,53577
1.341,53550
1.3467,53495
1.352,53091
1.3577,53401
1.3633,53434
1.3689,53395
1.3743,53342
1.3799,53325
1.3855,53382
1.3912,53162
1.3965,53451
1.4021,53157
1.4077,53274
1.4131,53339
1.4187,53229
1.4244,53122
1.43,53325
1.4356,53255
1.441,53298
1.4466,53288
1.4522,53083
1.4578,53108
1.4632,53221
1.4688,53065
1.4745,53208
1.4798,53068
1.4854,53152
1.4911,53132
1.4967,53196
1.502,53044
1.5077,53143
1.5133,53084
1.5189,53094
1.5243,53066
1.5299,53051
1.5355,53005
1.5412,53027
1.5465,53031
1.5521,53033
1.5577,52899
1.5634,52935
1.5687,52951
1.5743,53000
1.58,52985
1.5856,52878
1.5909,52986
1.5966,52923
1.6022,52915
1.6078,52986
1.6132,52893
1.6188,52850
1.6244,52901
1.63,52803
1.6354,52828
1.641,52859
1.6466,52728
1.6523,52818
1.6576,52798
1.6632,52851
1.6688,52762
1.6745,52690
1.6798,52668
1.6855,52769
1.6911,52745
1.6967,52652
1.7021,52683
1.7077,52693
1.7133,52715
1.7189,52589
1.7243,52565
1.7299,52552
1.7355,52597
1.7411,52548
1.7465,52571
1.7521,52569
1.7578,52502
1.7631,52558
1.7687,52538
1.7744,52492
1.78,52481
1.7854,52548
1.791,52446
1.7966,51743
1.8023,52469
1.8076,52388
1.8132,52323
1.8189,52363
1.8242,52285
1.8299,52204
1.8355,52233
1.8411,52227
1.8465,52265
1.8521,52116
1.8577,52199
1.8634,52281
1.8687,52043
1.8744,52149
1.88,52095
1.8854,52128
1.891,52129
1.8966,52073
1.9022,52032
1.9076,52042
1.9132,52103
1.9189,52041
1.9245,51896
1.9298,51982
1.9355,51995
1.9411,52046
1.9465,51958
1.9521,51952
1.9577,51967
1.9634,51952
1.9687,51829
1.9743,51862
1.9799,51865
1.9856,51886
1.9909,51812
1.9966,51841
2.0022,51816
2.0079,51765
2.0132,51745
2.0189,51774
2.0245,51707
2.0298,51703
2.0354,51665
2.0411,51618
2.0467,51629
2.052,51457
2.0576,51589
2.0633,51529
2.0689,51601
2.0742,51540
2.0799,51523
2.0855,51482
2.0911,51479
2.0965,51347
2.1021,51400
2.1076,51408
2.1132,51415
2.1188,51339
2.1244,51266
2.1301,51402
2.1354,51346
2.141,51346
2.1467,51312
2.1523,51266
2.1576,51237
2.1632,51219
2.1688,51174
2.1744,51208
2.1798,51164
2.1854,51151
2.191,51097
2.1966,50993
2.2023,51181
2.2076,51125
2.2132,51081
2.2188,51018
2.2244,51027
2.23,51050
2.2354,50983
2.241,50955
2.2466,50926
2.2522,50925
2.2576,50881
2.2632,50867
2.2688,50753
2.2744,50870
2.2801,50756
2.2854,50723
2.291,50720
2.2966,50732
2.3023,50774
2.3076,50692
2.3132,50710
2.3188,50705
2.3245,50697
2.3298,50632
2.3354,50631
2.341,50484
2.3467,50500
2.352,50541
2.3576,50525
2.3633,50480
2.3689,50348
2.3745,50527
2.3799,50476
2.3855,50462
2.3911,50385
2.3965,50392
2.4021,50310
2.4077,50255
2.4133,50366
2.4187,50338
2.4243,50284
2.4299,50200
2.4356,50274
2.4409,50217
2.4465,50234
2.4522,50167
2.4578,50210
2.4634,50088
2.4688,50117
2.4744,50050
2.48,50099
2.4854,49962
2.491,50031
2.4966,50025
2.5022,49908
2.5076,49964
2.5132,49914
2.5188,49982
2.5245,49861
2.5298,49873
2.5354,49892
2.5411,49762
2.5467,49842
2.552,49749
2.5577,49708
2.5633,49720
2.5689,49731
2.5743,49739
2.5799,49663
2.5855,49615
2.5911,49607
2.5965,49617
2.6021,49661
2.6077,49545
2.6133,49549
2.619,49578
2.6243,49470
2.6299,49524
2.6355,49498
2.6412,49431
2.6465,49404
2.6521,49364
2.6578,49362
2.6634,49377
2.6687,49413
2.6743,49273
2.68,49204
2.6856,49247
2.6911,49218
2.6965,49246
2.7021,49209
2.7077,49123
2.7134,49165
2.7187,49203
2.7243,49042
2.73,49146
2.7356,49017
2.7409,48980
2.7466,48996
2.7522,48901
2.7578,48921
2.7632,48914
2.7688,48854
2.7744,48855
2.7798,48843
2.7854,48817
2.7911,48755
2.7967,48801
2.8021,48789
2.8077,48726
2.8133,48660
2.8189,48657
2.8245,48739
2.8299,48700
2.8355,48651
2.8411,48628
2.8465,48514
2.8521,48623
2.8577,48544
2.8634,48472
2.8687,48454
2.8743,48413
2.8799,48479
2.8856,48370
2.8909,48478
2.8965,48383
2.9022,48284
2.9078,48327
2.9132,48148
2.9188,48256
2.9244,48212
2.93,48194
2.9354,48080
2.941,48237
2.9466,48116
2.9522,48073
2.9576,48056
2.9632,47975
2.9688,48000
2.9744,47920
2.98,47906
2.9854,47929
2.991,47852
2.9966,47972
3.0023,47841
3.0076,47801
3.0133,47767
3.0189,47776
3.0243,47744
3.0299,47750
3.0355,47662
3.0411,47726
3.0465,47742
3.0521,47671
3.0577,47695
3.0634,47575
3.0687,47657
3.0743,47430
3.08,47432
3.0856,47496
3.0909,47522
3.0966,47525
3.1022,47441
3.1078,47362
3.1132,47370
3.1188,47188
3.1244,47401
3.1301,47314
3.1354,47312
3.141,47317
3.1466,47296
3.1523,47235
3.1576,47101
3.1632,47178
3.1689,47067
3.1745,47159
3.1798,47120
3.1855,47168
3.1911,47135
3.1967,46907
3.2021,47103
3.2077,46969
3.2133,46960
3.2189,47013
3.2243,46928
3.2299,46909
3.2355,46854
3.2411,46929
3.2465,46783
3.2521,46872
3.2577,46853
3.2634,46692
3.2687,46754
3.2743,46679
3.28,46734
3.2856,46606
3.2912,46614
3.2966,46626
3.3022,46696
3.3078,46757
3.3132,46561
3.3188,46519
3.3244,46544
3.3298,46495
3.3354,46518
3.341,46390
3.3467,46547
3.352,46315
3.3577,46403
3.3633,46393
3.3689,46529
3.3745,46282
3.3799,46247
3.3855,46376
3.3911,46293
3.3967,46293
3.4021,46224
3.4077,46221
3.4133,46142
3.419,46230
3.4243,46167
3.4299,46172
3.4356,46244
3.4412,46084
3.4465,46079
3.4521,46072
3.4577,46070
3.4634,46095
3.4687,46124
3.4744,45927
3.48,46004
3.4856,45991
3.4909,45929
3.4966,45940
3.5022,45864
3.5078,45957
3.5132,45892
3.5188,45918
3.5244,45767
3.53,45790
3.5354,45794
3.541,45832
3.5466,45809
3.5523,45687
3.5576,45716
3.5632,45847
3.5689,45628
3.5745,45713
3.5799,45653
3.5855,45590
3.5911,45664
3.5967,45561
3.6021,45574
3.6077,45538
3.6133,45432
3.6187,45570
3.6243,45498
3.6298,45487
3.6355,45455
3.6411,45496
3.6467,45320
3.6521,45280
3.6576,45300
3.6633,45329
3.6689,45344
3.6745,45249
3.6799,45166
3.6854,45131
3.6911,45244
3.6967,45252
3.702,45228
3.7077,45189
3.7133,45080
3.7189,45167
3.7245,45198
3.7298,45025
3.7355,45056
3.7411,45115
3.7467,44982
3.7523,45043
3.7576,45037
3.7633,45060
3.7689,44922
3.7745,44932
3.7798,44893
3.7854,44845
3.7911,44904
3.7967,45008
3.8023,44860
3.8076,44622
3.8133,44821
3.8189,44824
3.8245,44746
3.8301,44814
3.8354,44791
3.8411,44670
3.8467,44710
3.8523,44585
3.8576,44660
3.8632,44648
3.8689,44497
3.8745,44743
3.8798,44563
3.8855,44526
3.8911,44595
3.8967,44367
3.9021,44441
3.9077,44367
3.9133,44365
3.9189,44442
3.9243,44395
3.9299,44341
3.9356,44356
3.9409,44297
3.9466,44246
3.9522,44200
3.9578,44193
3.9632,44290
3.9688,44210
3.9744,44067
3.98,44112
3.9857,44131
3.991,44190
3.9966,44068
4.0023,44181
4.0076,44030
4.0133,43989
4.0189,43931
4.0243,43878
4.0299,43948
4.0355,44011
4.0411,43990
4.0467,43930
4.0521,43793
4.0577,43696
4.0633,43851
4.0689,43797
4.0743,43685
4.0799,43717
4.0855,43822
4.0912,43697
4.0965,43697
4.1021,43740
4.1078,43695
4.1134,43670
4.1187,43687
4.1243,43529
4.1299,43551
4.1356,43588
4.1412,43570
4.1465,43496
4.1522,43623
4.1578,43501
4.1632,43388
4.1688,43368
4.1744,43505
4.18,43502
4.1854,43405
4.191,43443
4.1966,43326
4.2022,43399
4.2076,43402
4.2132,43346
4.2188,43370
4.2244,43295
4.2301,43136
4.2354,43237
4.241,43233
4.2466,43087
4.2523,43296
4.2576,43140
4.2632,43146
4.2689,43115
4.2745,42903
4.2798,42999
4.2855,43077
4.2911,43084
4.2967,43057
4.302,43081
4.3077,42985
4.3133,42936
4.3189,42981
4.3242,42934
4.3299,42987
4.3355,42941
4.3411,42947
4.3467,42767
4.3521,42936
4.3577,42794
4.3633,42857
4.3689,42879
4.3743,42770
4.3799,42774
4.3855,42606
4.3912,42772
4.3965,42769
4.4021,42670
4.4078,42677
4.4134,42560
4.4187,42635
4.4244,42646
4.43,42578
4.4356,42602
4.441,42534
4.4466,42519
4.4522,42465
4.4578,42550
4.4632,42487
4.4688,42515
4.4744,42380
4.48,42377
4.4857,42400
4.491,42429
4.4966,42463
4.5023,42280
4.5079,42275
4.5132,42249
4.5189,42283
4.5245,42320
4.5298,42252
4.5355,42233
4.5411,42193
4.5467,42232
4.5523,42224
4.5577,42236
4.5633,42248
4.5689,42278
4.5745,42056
4.5798,42085
4.5855,42085
4.5911,42063
4.5967,41984
4.6023,41990
4.6077,42009
4.6133,42019
4.6189,42018
4.6245,42025
4.6299,41980
4.6355,41965
4.6411,41985
4.6467,41912
4.6521,41944
4.6577,41917
4.6633,41777
4.669,41763
4.6743,41887
4.6799,41915
4.6856,41817
4.6912,41679
4.6965,41773
4.7022,41858
4.7078,41753
4.7134,41653
4.719,41818
4.7244,41563
4.73,41776
4.7356,41698
4.7413,41561
4.7466,41687
4.7522,41519
4.7579,41659
4.7632,41665
4.7688,41531
4.7745,41609
4.7801,41504
4.7854,41516
4.7911,41437
4.7967,41465
4.8023,41595
4.8077,41492
4.8133,41451
4.8189,41365
4.8245,41414
4.8299,41493
4.8355,41425
4.8411,41330
4.8467,41387
4.8521,41329
4.8577,41362
4.8633,41376
4.8689,41273
4.8746,41202
4.8799,41240
4.8855,41208
4.8912,41412
4.8968,41253
4.9021,41160
4.9077,41189
4.9133,41230
4.919,41177
4.9243,41136
4.9299,41183
4.9355,41187
4.9412,41117
4.9468,40933
4.9521,41058
4.9578,41177
4.9634,41032
4.969,41073
4.9744,40904
4.98,41017
4.9856,41033
4.9912,41055
4.9966,40936
5.0022,40948
5.0079,40852
