Experiment: Apr28_cal_tst_expt vial 13, Thu Apr 28 17:02:30 2022
0.0027,49436
0.0078,49416
0.0131,49406
0.0188,49437
0.0244,49436
0.03,49428
0.0354,49399
0.041,49422
0.0466,49419
0.052,49412
0.0576,49431
0.0632,49396
0.0689,49404
0.0742,49428
0.0799,49419
0.0855,49415
0.0911,49427
0.0964,49440
0.1021,49417
0.1077,49424
0.1134,49425
0.1187,49394
0.1243,49409
0.1299,49422
0.1356,49381
0.1409,49373
0.1465,49383
0.1521,49382
0.1577,49385
0.1633,47825
0.1687,47883
0.1743,47826
0.1799,47815
0.1855,47810
0.1909,47790
0.1965,47722
0.2022,47727
0.2078,47705
0.2131,47692
0.2188,47707
0.2244,47698
0.23,47691
0.2354,47698
0.241,47694
0.2467,47695
0.252,47652
0.2577,47637
0.2633,47647
0.2689,47586
0.2743,47560
0.2799,47524
0.2855,47529
0.2911,47517
0.2965,47453
0.3021,47448
0.3078,47433
0.3134,47437
0.3187,47443
0.3243,47373
0.33,47406
0.3353,47400
0.341,47407
0.3466,47366
0.3522,47368
0.3576,47360
0.3632,47315
0.3688,47314
0.3745,47323
0.3798,47276
0.3854,47275
0.391,47279
0.3967,47271
0.4023,47249
0.4076,47229
0.4133,47224
0.4189,47200
0.4243,47219
0.4299,47211
0.4355,47196
0.4409,47159
0.4465,47168
0.4521,47104
0.4578,47141
0.4631,47079
0.4688,47072
0.4744,47093
0.48,47059
0.4854,47055
0.491,47046
0.4966,47055
0.5022,47039
0.5076,47026
0.5132,46999
0.5188,46995
0.5245,47020
0.5298,46997
0.5354,46951
0.541,46972
0.5467,46921
0.552,46893
0.5576,46927
0.5633,46879
0.5689,46920
0.5742,46874
0.5799,46834
0.5854,46864
0.591,46848
0.5966,46854
0.6022,46824
0.6076,46788
0.6132,46716
0.6188,46743
0.6244,46754
0.63,46686
0.6354,46738
0.641,46725
0.6466,46721
0.6522,46681
0.6576,46714
0.6632,46658
0.6688,46637
0.6744,46615
0.6798,46600
0.6854,46608
0.691,46580
0.6966,46564
0.7022,46593
0.7076,46496
0.7132,46570
0.7188,46510
0.7244,46487
0.73,46493
0.7354,46476
0.741,46441
0.7467,46436
0.7522,46443
0.7576,46438
0.7632,46363
0.7688,46355
0.7744,46379
0.7798,46320
0.7854,46306
0.791,46289
0.7966,46307
0.8023,46315
0.8076,46221
0.8132,46271
0.8188,46210
0.8245,46251
0.8298,46212
0.8354,46139
0.8411,46179
0.8467,46161
0.852,46168
0.8576,46093
0.8633,46107
0.8689,46088
0.8742,46030
0.8799,46065
0.8855,46049
0.8911,46010
0.8967,45955
0.9021,45938
0.9077,46023
0.9133,45920
0.919,45911
0.9243,45911
0.9299,45946
0.9355,45849
0.9409,45903
0.9465,45823
0.9522,45815
0.9578,45827
0.9631,45766
0.9688,45777
0.9744,45764
0.98,45778
0.9854,45723
0.991,45727
0.9966,45715
1.0022,45713
1.0076,45625
1.0133,45664
1.0188,45625
1.0244,45664
1.0298,45598
1.0354,45582
1.041,45596
1.0467,45554
1.052,45554
1.0577,45471
1.0633,45542
1.0689,45499
1.0743,45460
1.0799,45453
1.0855,45455
1.0911,45457
1.0965,45395
1.1021,45370
1.1077,45401
1.1133,45352
1.1187,45352
1.1243,45238
1.1299,45335
1.1355,45317
1.1412,45203
1.1465,45256
1.1522,45244
1.1578,45247
1.1631,45198
1.1688,45107
1.1744,45123
1.18,45196
1.1854,45081
1.191,45117
1.1966,45085
1.2023,45054
1.2076,45081
1.2132,44984
1.2189,45003
1.2245,44959
1.2298,44972
1.2355,44969
1.2411,44924
1.2465,44927
1.2521,44946
1.2577,44857
1.2634,44863
1.2687,44861
1.2743,44915
1.2799,44886
1.2856,44868
1.291,44740
1.2966,44792
1.3022,44826
1.3076,44806
1.3132,44783
1.3188,44797
1.3245,44743
1.3298,44675
1.3354,44693
1.341,44703
1.3467,44573
1.352,44654
1.3577,44662
1.3633,44607
1.3689,44597
1.3743,44564
1.3799,44537
1.3855,44480
1.3912,44410
1.3965,44544
1.4021,44530
1.4077,44425
1.4131,44395
1.4187,44417
1.4244,44418
1.43,44340
1.4356,44350
1.441,44280
1.4466,44261
1.4522,44247
1.4578,44267
1.4632,44207
1.4688,44243
1.4745,44275
1.4798,44190
1.4854,44168
1.4911,44155
1.4967,44071
1.502,44101
1.5077,44112
1.5133,44093
1.5189,44058
1.5243,44002
1.5299,43944
1.5355,43941
1.5412,43900
1.5465,43928
1.5521,43906
1.5577,43920
1.5634,43842
1.5687,43811
1.5743,43747
1.58,43686
1.5856,43757
1.5909,43652
1.5966,43710
1.6022,43688
1.6078,43571
1.6132,43707
1.6188,43628
1.6244,43568
1.63,43518
1.6354,43529
1.641,43568
1.6466,43433
1.6523,43424
1.6576,43362
1.6632,43351
1.6688,43417
1.6745,43350
1.6798,43415
1.6855,43281
1.6911,43406
1.6967,43304
1.7021,43308
1.7077,43205
1.7133,43271
1.7189,43189
1.7243,43250
1.7299,43156
1.7355,43192
1.7411,43080
1.7465,43043
1.7521,43007
1.7578,43029
1.7631,42987
1.7687,42995
1.7744,42975
1.78,42935
1.7854,42822
1.791,42902
1.7966,42871
1.8023,42855
1.8076,42814
1.8132,42832
1.8189,42870
1.8242,42775
1.8299,42674
1.8355,42704
1.8411,42679
1.8465,42648
1.8521,42670
1.8577,42505
1.8634,42460
1.8687,42567
1.8744,42542
1.88,42454
1.8854,42489
1.891,42367
1.8966,42321
1.9022,42425
1.9076,42407
1.9132,42268
1.9189,42243
1.9245,42215
1.9298,42212
1.9355,42268
1.9411,42205
1.9465,42109
1.9521,42056
1.9577,42161
1.9634,42124
1.9687,41988
1.9743,42117
1.9799,42139
1.9856,42027
1.9909,41944
1.9966,42053
2.0022,41782
2.0079,41823
2.0132,41907
2.0189,41740
2.0245,41605
2.0298,41709
2.0354,41683
2.0411,41684
2.0467,41605
2.052,41613
2.0576,41593
2.0633,41492
2.0689,41537
2.0742,41495
2.0799,41587
2.0855,41420
2.0911,41480
2.0965,41397
2.1021,41423
2.1076,41232
2.1132,41378
2.1188,41194
2.1244,41160
2.1301,41180
2.1354,41240
2.141,41201
2.1467,41199
2.1523,41153
2.1576,41070
2.1632,41006
2.1688,41027
2.1744,41054
2.1798,40944
2.1854,40888
2.191,40853
2.1966,40930
2.2023,40938
2.2076,40665
2.2132,40792
2.2188,40875
2.2244,40783
2.23,40686
2.2354,40596
2.241,40619
2.2466,40616
2.2522,40620
2.2576,40464
2.2632,40474
2.2688,40429
2.2744,40421
2.2801,40484
2.2854,40450
2.291,40348
2.2966,40338
2.3023,40253
2.3076,40382
2.3132,40258
2.3188,40153
2.3245,40148
2.3298,40214
2.3354,40241
2.341,40127
2.3467,40060
2.352,39925
2.3576,39998
2.3633,39943
2.3689,39997
2.3745,39787
2.3799,39943
2.3855,39783
2.3911,39849
2.3965,39664
2.4021,39733
2.4077,39598
2.4133,39639
2.4187,39650
2.4243,39706
2.4299,39533
2.4356,39587
2.4409,39372
2.4465,39318
2.4522,39363
2.4578,39366
2.4634,39334
2.4688,39241
2.4744,39077
2.48,39206
2.4854,39223
2.491,39251
2.4966,39148
2.5022,39200
2.5076,39077
2.5132,39042
2.5188,38985
2.5245,38839
2.5298,38823
2.5354,38777
2.5411,38915
2.5467,38779
2.552,38920
2.5577,38670
2.5633,38784
2.5689,38687
2.5743,38574
2.5799,38539
2.5855,38543
2.5911,38477
2.5965,38415
2.6021,38545
2.6077,38546
2.6133,38489
2.619,38535
2.6243,38428
2.6299,38278
2.6355,38244
2.6412,38216
2.6465,38230
2.6521,38142
2.6578,38277
2.6634,38234
2.6687,38124
2.6743,38150
2.68,38128
2.6856,37947
2.6911,38051
2.6965,38084
2.7021,37966
2.7077,37913
2.7134,37831
2.7187,37931
2.7243,37835
2.73,37612
2.7356,37614
2.7409,37738
2.7466,37667
2.7522,37749
2.7578,37530
2.7632,37714
2.7688,37484
2.7744,37517
2.7798,37585
2.7854,37454
2.7911,37638
2.7967,37535
2.8021,37483
2.8077,37291
2.8133,37383
2.8189,37499
2.8245,37298
2.8299,37452
2.8355,37181
2.8411,37426
2.8465,37260
2.8521,37317
2.8577,37155
2.8634,37290
2.8687,37129
2.8743,37085
2.8799,37076
2.8856,36946
2.8909,36958
2.8965,37046
2.9022,37015
2.9078,37016
2.9132,36898
2.9188,36957
2.9244,36682
2.93,36738
2.9354,36616
2.941,36664
2.9466,37056
2.9522,36819
2.9576,36606
2.9632,36572
2.9688,36642
2.9744,36666
2.98,36418
2.9854,36476
2.991,36662
2.9966,36431
3.0023,36558
3.0076,36341
3.0133,36504
3.0189,36332
3.0243,36326
3.0299,36417
3.0355,36445
3.0411,36209
3.0465,36397
3.0521,36248
3.0577,36308
3.0634,36032
3.0687,36257
3.0743,36273
3.08,36081
3.0856,36242
3.0909,36059
3.0966,36177
3.1022,36148
3.1078,36163
3.1132,36098
3.1188,36146
3.1244,36067
3.1301,35948
3.1354,35890
3.141,35943
3.1466,35814
3.1523,35874
3.1576,35927
3.1632,35879
3.1689,35912
3.1745,35837
3.1798,35817
3.1855,35777
3.1911,35705
3.1967,35862
3.2021,35778
3.2077,35694
3.2133,35635
3.2189,35607
3.2243,35700
3.2299,35631
3.2355,35567
3.2411,35487
3.2465,35677
3.2521,35412
3.2577,35434
3.2634,35372
3.2687,35488
3.2743,35189
3.28,35318
3.2856,35414
3.2912,35197
3.2966,35380
3.3022,35337
3.3078,35331
3.3132,35261
3.3188,35077
3.3244,35400
3.3298,35362
3.3354,35235
3.341,35147
3.3467,34987
3.352,35124
3.3577,35104
3.3633,35185
3.3689,34997
3.3745,34996
3.3799,35071
3.3855,34958
3.3911,35129
3.3967,35012
3.4021,34991
3.4077,35027
3.4133,34994
3.419,35040
3.4243,34762
3.4299,34834
3.4356,34684
3.4412,34750
3.4465,34882
3.4521,34866
3.4577,34723
3.4634,34840
3.4687,34726
3.4744,34811
3.48,34647
3.4856,34534
3.4909,34618
3.4966,34620
3.5022,34592
3.5078,34657
3.5132,34516
3.5188,34460
3.5244,34362
3.53,34264
3.5354,34307
3.541,34320
3.5466,34395
3.5523,34440
3.5576,34337
3.5632,34056
3.5689,34356
3.5745,34212
3.5799,34191
3.5855,34092
3.5911,34135
3.5967,34184
3.6021,34205
3.6077,34093
3.6133,34222
3.6187,33993
3.6243,34122
3.6298,33921
3.6355,34035
3.6411,33801
3.6467,33817
3.6521,33643
3.6576,33859
3.6633,33559
3.6689,33853
3.6745,33701
3.6799,33849
3.6854,33691
3.6911,33743
3.6967,33454
3.702,33464
3.7077,33636
3.7133,33578
3.7189,33681
3.7245,33564
3.7298,33572
3.7355,33567
3.7411,33407
3.7467,33349
3.7523,33443
3.7576,33345
3.7633,33279
3.7689,33300
3.7745,33232
3.7798,33206
3.7854,33222
3.7911,33368
3.7967,33132
3.8023,33189
3.8076,33191
3.8133,33196
3.8189,33167
3.8245,33145
3.8301,32872
3.8354,32952
3.8411,33093
3.8467,32993
3.8523,33042
3.8576,32848
3.8632,33114
3.8689,32888
3.8745,32709
3.8798,32772
3.8855,32888
3.8911,32819
3.8967,32735
3.9021,32761
3.9077,32796
3.9133,32675
3.9189,32749
3.9243,32602
3.9299,32662
3.9356,32596
3.9409,32691
3.9466,32593
3.9522,32588
3.9578,32496
3.9632,32666
3.9688,32382
3.9744,32444
3.98,32430
3.9857,32524
3.991,32217
3.9966,32364
4.0023,32172
4.0076,32356
4.0133,32249
4.0189,32382
4.0243,32476
4.0299,32074
4.0355,32160
4.0411,32089
4.0467,32060
4.0521,32179
4.0577,32251
4.0633,32021
4.0689,32043
4.0743,31966
4.0799,32045
4.0855,31951
4.0912,32015
4.0965,31987
4.1021,31944
4.1078,31808
4.1134,31882
4.1187,31938
4.1243,31920
4.1299,31728
4.1356,32081
4.1412,31766
4.1465,31815
4.1522,31917
4.1578,31846
4.1632,31893
4.1688,31663
4.1744,31538
4.18,31679
4.1854,31550
4.191,31679
4.1966,31492
4.2022,31657
4.2076,31647
4.2132,31683
4.2188,31668
4.2244,31499
4.2301,31372
4.2354,31513
4.241,31620
4.2466,31558
4.2523,31647
4.2576,31503
4.2632,31512
4.2689,31370
4.2745,31454
4.2798,31336
4.2855,31454
4.2911,31197
4.2967,31252
4.302,31170
4.3077,31330
4.3133,31326
4.3189,31353
4.3242,31209
4.3299,31212
4.3355,31122
4.3411,31282
4.3467,31169
4.3521,31231
4.3577,31313
4.3633,31276
4.3689,31072
4.3743,31261
4.3799,31032
4.3855,31034
4.3912,31181
4.3965,31169
4.4021,31104
4.4078,31228
4.4134,30994
4.4187,31088
4.4244,31093
4.43,31059
4.4356,30920
4.441,30992
4.4466,30796
4.4522,31010
4.4578,30803
4.4632,30899
4.4688,30988
4.4744,30964
4.48,30918
4.4857,30691
4.491,30868
4.4966,30746
4.5023,30876
4.5079,30783
4.5132,30776
4.5189,30770
4.5245,30781
4.5298,30680
4.5355,30814
4.5411,30946
4.5467,30865
4.5523,30811
4.5577,30709
4.5633,30817
4.5689,30481
4.5745,30538
4.5798,30496
4.5855,30546
4.5911,30787
4.5967,30471
4.6023,30566
4.6077,30236
4.6133,30493
4.6189,30570
4.6245,30439
4.6299,30406
4.6355,30608
4.6411,30371
4.6467,30440
4.6521,30471
4.6577,30310
4.6633,30394
4.669,30507
4.6743,30328
4.6799,30334
4.6856,30214
4.6912,30299
4.6965,30206
4.7022,30149
4.7078,30206
4.7134,30247
4.719,30159
4.7244,30196
4.73,30238
4.7356,30273
4.7413,30213
4.7466,30101
4.7522,30132
4.7579,30116
4.7632,30188
4.7688,30109
4.7745,30050
4.7801,30108
4.7854,30178
4.7911,30218
4.7967,30091
4.8023,30064
4.8077,30208
4.8133,30096
4.8189,29967
4.8245,29972
4.8299,30000
4.8355,29902
4.8411,29811
4.8467,29974
4.8521,30004
4.8577,29893
4.8633,29808
4.8689,29724
4.8746,29701
4.8799,29885
4.8855,29698
4.8912,29644
4.8968,29612
4.9021,29863
4.9077,29625
4.9133,29450
4.919,29566
4.9243,29677
4.9299,29523
4.9355,29508
4.9412,29538
4.9468,29694
4.9521,29430
4.9578,29466
4.9634,29508
4.969,29521
4.9744,29340
4.98,29494
4.9856,29419
4.9912,29459
4.9966,29335
5.0022,29360
5.0079,29438
5.0133,29505
5.0189,29283
5.0245,29326
5.0301,29269
5.0354,29389
5.041,29247
5.0467,29288
5.0523,29267
5.0579,29248
5.0632,29108
5.0689,29339
5.0745,29192
5.0801,29195
5.0855,29121
5.0911,29086
5.0967,29079
5.1024,29096
5.1077,28970
5.1133,29195
5.119,29140
5.1246,29203
5.1299,29100
5.1355,29108
5.1412,29073
5.1468,29104
5.1521,29078
5.1577,29231
5.1634,29203
5.169,29113
5.1746,29081
5.1799,29135
5.1855,28929
5.1912,29047
5.1968,28992
5.2021,28928
5.2077,28909
5.2133,29156
5.219,29232
5.2243,28980
5.2299,28937
5.2355,28700
5.2412,28845
5.2465,28884
5.2522,28888
5.2578,29038
5.2633,28855
5.269,28741
5.2746,28870
5.2799,28695
5.2856,28919
5.2911,28864
5.2968,28907
5.3024,28782
5.3077,28824
5.3133,28776
5.3188,28911
5.3244,28708
5.33,28762
5.3356,28629
5.3413,28846
5.3466,28590
5.3522,28700
5.3578,28719
5.3635,28710
5.3688,28766
5.3745,28857
5.3801,28629
5.3857,28810
5.3911,28638
5.3967,28743
5.4023,28668
5.4077,28678
5.4133,28821
5.419,28719
5.4246,28637
5.4299,28743
5.4355,28627
5.4412,28486
5.4468,28591
5.4521,28601
5.4578,28767
5.4635,28494
5.4689,28653
5.4745,28550
5.4801,28641
5.4854,28676
5.4911,28540
5.4967,28770
5.5023,28741
5.5079,28612
5.5133,28585
5.5189,28650
5.5245,28599
5.5302,28501
5.5355,28731
5.5411,28553
5.5468,28679
5.5524,28648
5.5577,28531
5.5634,28655
5.569,28609
5.5743,28620
5.58,28665
5.5856,28660
5.5912,28431
5.5968,28609
5.6022,28605
5.6078,28506
5.6134,28559
5.619,28668
5.6244,28551
5.63,28455
5.6356,28632
5.6413,28572
5.6466,28582
5.6522,28430
5.6578,28383
5.6635,28575
5.6688,28669
5.6744,28630
5.6801,28666
5.6857,28526
5.691,28396
5.6966,28548
5.7023,28449
5.7079,28516
5.7135,28626
5.7189,28684
5.7245,28487
5.7301,28474
5.7358,28427
5.7411,28450
5.7467,28541
5.7524,28615
5.7577,28477
5.7633,28443
5.769,28517
5.7746,28479
5.7799,28654
5.7856,28475
5.7912,28646
5.7968,28686
5.8022,28409
5.8078,28546
5.8134,28469
5.8191,28583
5.8244,28559
5.83,28572
5.8356,28494
5.8413,28422
5.8466,28521
5.8522,28472
5.8579,28603
5.8635,28557
5.8689,28542
5.8745,28691
5.8801,28368
5.8857,28532
5.8911,28714
5.8967,28438
5.9023,28634
5.9079,28637
5.9135,28420
5.9189,28567
5.9245,28681
5.9301,28524
5.9355,28631
5.9411,28430
5.9468,28641
5.9524,28766
5.9577,28626
5.9634,28626
5.969,28625
5.9746,28627
5.98,28725
5.9856,28685
5.9912,28630
5.9969,28623
6.0022,28732
6.0079,28619
6.0135,28617
6.0188,28705
6.0245,28604
6.0301,28438
6.0357,28599
6.0411,28634
6.0467,28754
6.0523,28665
6.058,28655
6.0633,28735
6.069,28715
6.0746,28716
6.0802,28786
6.0856,28848
6.0912,28730
6.0966,28776
6.1022,28673
6.1078,28545
6.1135,28759
6.1191,28607
6.1244,28752
6.13,28845
6.1356,28554
6.1413,28728
6.1466,28705
6.1522,28736
6.1579,28709
6.1635,28750
6.1688,28815
6.1744,28746
6.1801,28744
6.1857,28731
6.1913,28859
6.1966,28811
6.2023,28750
6.2079,28604
6.2135,28789
6.2189,28728
6.2245,28649
6.2301,28829
6.2357,28689
6.2411,28751
6.2467,28821
6.2523,28843
6.258,28826
6.2633,28763
6.269,28792
6.2746,28733
6.2799,28826
6.2856,28933
6.2912,28720
6.2968,28937
6.3022,28810
6.3078,28794
6.3135,28936
6.3191,28865
6.3244,28886
