Experiment: Apr29_NP_tst_expt vial 0, Fri Apr 29 15:50:36 2022
0.0017,53109
0.0067,53152
0.0124,52782
0.018,53327
0.0233,52674
0.0289,52833
0.0346,52386
0.0402,52494
0.0456,53282
2.857,52893
2.8626,52809
2.8679,52342
2.8737,52771
2.879,52761
2.8847,53084
2.8903,52791
2.8957,52825
2.9013,53224
2.9069,52904
2.9126,52774
2.9179,52491
2.9236,52170
2.9293,52693
2.9346,53051
2.9403,52725
2.9459,52936
2.9513,53439
2.9569,53345
2.9625,52834
2.9679,52428
2.9735,52202
2.9792,52392
2.9848,53084
2.9901,52698
2.9958,53063
3.0014,52216
3.0068,52926
3.0125,52436
3.0182,52318
3.0235,52780
3.0292,53145
3.0348,53138
3.0402,52747
3.0458,52982
3.0513,52074
3.057,52374
3.0626,52382
3.0679,52045
3.0736,52199
3.0791,52097
3.0847,52374
3.0904,53162
3.0957,52791
3.1013,52590
3.1069,52483
3.1126,52849
3.1179,52595
3.1235,52690
3.1291,53093
3.1348,52081
3.1404,52733
3.1457,52281
3.1514,52627
3.157,52945
3.1626,52699
3.1679,52172
3.1735,52386
3.1792,53120
3.1848,52593
3.1902,52863
3.1958,52485
3.2014,52255
3.2068,52579
3.2124,53285
3.218,52396
3.2237,52141
3.229,52979
3.2346,52196
3.2403,52274
3.246,52803
3.2513,53225
3.2569,52854
3.2626,52635
3.2679,52795
3.2735,52745
3.2792,52810
3.2848,52749
3.2901,52657
3.2958,52443
3.3014,53101
3.307,52400
3.3124,52336
3.318,52620
3.3236,52382
3.3292,52285
3.3349,53346
3.3402,52293
3.3458,52667
3.3515,52880
3.3571,52454
3.3624,52437
3.3681,52739
3.3737,52384
3.3793,52544
3.3846,52292
3.3903,52733
3.3959,52239
3.4013,52521
3.4069,52592
3.4125,53163
3.4182,52406
3.4235,52304
3.4291,52364
3.4348,53225
3.4404,53303
3.4458,52448
3.4514,52744
3.457,52750
3.4624,52051
3.468,52617
3.4736,53014
3.4792,53052
3.4846,52436
