Experiment: Apr29_NP_tst_expt vial 1, Fri Apr 29 15:50:36 2022
0.0017,53918
0.0067,53916
0.0124,53925
0.018,53918
0.0233,53905
0.0289,53347
0.0346,53351
0.0402,53361
0.0456,53353
2.857,52877
2.8626,52884
2.8679,52884
2.8737,52894
2.879,52884
2.8847,52884
2.8903,52888
2.8957,52880
2.9013,52908
2.9069,52908
2.9126,52876
2.9179,52873
2.9236,52876
2.9293,52895
2.9346,52888
2.9403,52879
2.9459,52861
2.9513,52874
2.9569,52879
2.9625,52870
2.9679,52860
2.9735,52855
2.9792,52845
2.9848,52847
2.9901,52835
2.9958,52828
3.0014,52828
3.0068,52834
3.0125,52807
3.0182,52830
3.0235,52817
3.0292,52808
3.0348,52809
3.0402,52791
3.0458,52807
3.0513,52833
3.057,52823
3.0626,52797
3.0679,52821
3.0736,52825
3.0791,52808
3.0847,52814
3.0904,52810
3.0957,52797
3.1013,52794
3.1069,52803
3.1126,52795
3.1179,52804
3.1235,52802
3.1291,52795
3.1348,52791
3.1404,52800
3.1457,52761
3.1514,52781
3.157,52772
3.1626,52773
3.1679,52774
3.1735,52776
3.1792,52778
3.1848,52770
3.1902,52777
3.1958,52766
3.2014,52752
3.2068,52768
3.2124,52757
3.218,52747
3.2237,52751
3.229,52776
3.2346,52775
3.2403,52750
3.246,52755
3.2513,52747
3.2569,52740
3.2626,52760
3.2679,52724
3.2735,52739
3.2792,52733
3.2848,52723
3.2901,52723
3.2958,52730
3.3014,52712
3.307,52719
3.3124,52717
3.318,52700
3.3236,52699
3.3292,52700
3.3349,52707
3.3402,52683
3.3458,52704
3.3515,52690
3.3571,52686
3.3624,52695
3.3681,52697
3.3737,52695
3.3793,52693
3.3846,52675
3.3903,52689
3.3959,52671
3.4013,52689
3.4069,52667
3.4125,52666
3.4182,52656
3.4235,52660
3.4291,52678
3.4348,52668
3.4404,52671
3.4458,52640
3.4514,52629
3.457,52647
3.4624,52660
3.468,52635
3.4736,52637
3.4792,52613
3.4846,52628
3.4902,52609
3.4958,52612
3.5014,52596
3.5068,52609
3.5124,52600
3.518,52588
3.5237,52602
3.529,52596
3.5346,52606
3.5402,52615
3.5459,52602
3.5515,52570
3.5568,52592
3.5624,52571
3.5681,52583
3.5737,52600
3.579,52601
3.5846,52598
3.5902,52561
3.5959,52563
3.6015,52572
3.6068,52553
3.6125,52542
3.618,52548
3.6237,52571
3.6293,52532
3.6346,52544
3.6403,52540
3.6458,52542
3.6515,52532
3.6571,52517
3.6624,52510
3.668,52515
3.6736,52513
3.6793,52513
3.6846,52520
3.6903,52485
3.6959,52518
3.7012,52490
3.7069,52502
3.7125,52489
3.7181,52464
3.7234,52486
3.7291,52471
3.7347,52485
3.7403,52481
3.746,52461
3.7513,52465
3.7569,52462
3.7625,52467
3.7682,52470
3.7735,52481
3.7791,52470
3.7848,52455
3.7904,52445
3.7957,52439
3.8013,52450
3.807,52438
3.8126,52442
3.8182,52441
3.8235,52444
3.8292,52443
3.8348,52422
3.8404,52415
3.8458,52432
3.8514,52413
3.8571,52391
3.8624,52388
3.868,52382
3.8737,52384
3.879,52380
3.8846,52378
3.8903,52365
3.8959,52378
3.9015,52364
3.9069,52354
3.9125,52343
3.9181,52319
3.9237,52369
3.9291,52323
3.9347,52311
3.9403,52350
3.946,52339
3.9513,52326
3.957,52333
3.9626,52296
3.9679,52309
3.9736,52294
3.9792,52268
3.9848,52276
3.9902,52270
3.9958,52285
4.0014,52277
4.0071,52289
4.0124,52282
4.018,52248
4.0237,52247
4.0293,52233
4.0346,52241
4.0403,52230
4.0459,52216
4.0512,52219
4.0569,52223
4.0625,52193
4.0681,52194
4.0735,52214
4.0791,52205
4.0847,52227
4.0903,52189
4.096,52182
4.1013,52183
4.107,52200
4.1126,52199
4.118,52204
4.1236,52182
4.1292,52186
4.1349,52181
4.1402,52181
4.1458,52152
4.1515,52169
4.1571,52153
4.1625,52166
4.1681,52156
4.1737,52153
4.1791,52136
4.1847,52146
4.1904,52138
4.1957,52137
4.2014,52111
4.207,52113
4.2126,52116
4.218,52120
4.2236,52072
4.2293,52097
4.2346,52107
4.2403,52079
4.2459,52061
4.2515,52072
4.2569,52069
4.2625,52046
4.2679,52044
