Experiment: Apr29_NP_tst_expt vial 6, Fri Apr 29 15:50:36 2022
0.0017,162
0.0067,169
0.0124,168
0.018,169
0.0233,168
0.0289,170
0.0346,169
0.0402,169
0.0456,168
2.857,165
2.8626,164
2.8679,165
2.8737,161
2.879,162
2.8847,166
2.8903,164
2.8957,163
2.9013,163
2.9069,162
2.9126,164
2.9179,164
2.9236,166
2.9293,164
2.9346,166
2.9403,164
2.9459,165
2.9513,163
2.9569,161
2.9625,161
2.9679,164
2.9735,165
2.9792,163
2.9848,160
2.9901,163
2.9958,163
3.0014,164
3.0068,163
3.0125,165
3.0182,166
3.0235,162
3.0292,165
3.0348,162
3.0402,165
3.0458,164
3.0513,163
3.057,162
3.0626,160
3.0679,160
3.0736,162
3.0791,165
3.0847,162
3.0904,163
3.0957,163
3.1013,162
3.1069,164
3.1126,162
3.1179,163
3.1235,164
3.1291,165
3.1348,164
3.1404,163
3.1457,165
3.1514,166
3.157,164
3.1626,163
3.1679,164
3.1735,163
3.1792,164
3.1848,164
3.1902,164
3.1958,165
3.2014,162
3.2068,165
3.2124,164
3.218,163
3.2237,163
3.229,164
3.2346,163
3.2403,163
3.246,164
3.2513,161
3.2569,162
3.2626,164
3.2679,162
3.2735,165
3.2792,164
3.2848,164
3.2901,164
3.2958,165
3.3014,164
3.307,164
3.3124,162
3.318,161
3.3236,163
3.3292,164
3.3349,164
3.3402,162
3.3458,163
3.3515,162
3.3571,165
3.3624,164
3.3681,162
3.3737,165
3.3793,165
3.3846,164
3.3903,163
3.3959,164
3.4013,162
3.4069,165
3.4125,161
3.4182,164
3.4235,165
3.4291,165
3.4348,164
3.4404,163
3.4458,163
3.4514,162
3.457,163
3.4624,164
3.468,164
3.4736,163
3.4792,161
3.4846,165
3.4902,164
3.4958,164
3.5014,165
3.5068,163
3.5124,163
3.518,162
3.5237,162
3.529,164
3.5346,165
3.5402,163
3.5459,163
3.5515,165
3.5568,162
3.5624,162
3.5681,164
3.5737,164
3.579,163
3.5846,166
3.5902,164
3.5959,161
3.6015,162
3.6068,164
3.6125,162
3.618,164
3.6237,163
3.6293,161
3.6346,163
3.6403,164
3.6458,163
3.6515,166
3.6571,166
3.6624,164
3.668,163
3.6736,162
3.6793,165
3.6846,163
3.6903,166
3.6959,163
3.7012,163
3.7069,164
3.7125,162
3.7181,161
3.7234,162
3.7291,164
3.7347,163
3.7403,163
3.746,163
3.7513,166
3.7569,163
3.7625,162
3.7682,161
3.7735,163
3.7791,165
3.7848,162
3.7904,164
3.7957,165
3.8013,161
3.807,165
3.8126,165
3.8182,164
3.8235,163
3.8292,165
3.8348,164
3.8404,166
3.8458,167
3.8514,162
3.8571,162
3.8624,163
3.868,162
3.8737,164
3.879,161
3.8846,163
3.8903,164
3.8959,163
3.9015,163
