Experiment: Feb_25_Turb_expt vial 2, Thu Feb 25 15:27:00 2021
0.0014,28770
0.0066,28742
0.0122,28746
0.0176,28730
0.0232,28723
0.0288,28625
0.0344,28716
0.04,28690
0.0454,28795
0.0509,28718
0.0565,28702
0.0622,28696
0.0677,28783
0.0734,28769
0.0787,28753
0.0843,28765
0.09,28718
0.0956,27692
0.1009,28831
0.1065,28808
0.1121,28809
0.1177,28825
0.1231,28768
0.1287,28809
0.1343,28792
0.1399,28795
0.1453,28777
0.151,28801
0.1566,28731
0.1621,28787
0.1677,28784
0.1731,28784
0.1788,28751
0.1844,28780
0.1899,28800
0.1956,28796
0.201,28787
0.2066,28766
0.2122,28794
0.2176,28788
0.2232,28767
0.2289,28780
0.2342,28774
0.2399,28778
0.2455,28779
0.2511,28744
0.2565,28744
0.2621,28757
0.2677,28782
0.2733,28774
0.2787,28762
0.2843,28746
0.2899,28744
0.2955,28759
0.3011,28719
0.3065,28754
0.3121,28781
0.3177,28778
0.3233,28785
0.3287,28782
0.3343,28746
0.34,28765
0.3456,28780
0.3509,28777
0.3566,28770
0.3622,28765
0.3678,28732
0.3732,28776
0.3788,28758
0.3844,28759
0.3898,28774
0.3954,28748
0.4011,28746
0.4067,28768
0.4121,28761
0.4177,28751
0.4233,28761
0.4287,28747
0.4343,28761
0.4399,28750
0.4456,28726
0.4509,28751
0.4566,28713
0.4622,28740
0.4678,28748
0.4732,28758
0.4788,28758
0.4844,28717
0.4898,28748
0.4954,28755
0.501,28737
0.5067,28747
0.512,28742
0.5176,28760
0.5233,28764
0.5289,28739
0.5343,28770
0.5399,28755
0.5455,28767
0.5511,28767
0.5565,28786
0.5621,28748
0.5678,28764
0.5731,28763
0.5787,28674
0.5844,28749
0.59,28749
0.5954,28727
0.601,28778
0.6066,28743
0.6122,28771
0.6176,28770
0.6232,28750
0.6288,28749
0.6345,28735
0.6398,28778
0.6455,28740
0.6511,28738
0.6567,28741
0.662,28726
0.6677,28772
0.6733,28723
0.6786,28762
0.6843,28764
0.6899,28780
0.6956,28775
0.7009,28769
0.7066,28781
0.7122,28771
0.7175,28761
0.7232,28765
0.7288,28784
0.7344,28784
0.7398,28770
0.7454,28767
0.7511,28776
0.7567,28744
0.762,28742
0.7677,28764
0.7733,28770
0.7787,28729
0.7843,28772
0.7899,28774
0.7953,28768
0.8009,28784
0.8065,28764
0.8122,28772
0.8178,28777
0.8232,28747
0.8288,28765
0.8344,28769
0.8398,28757
0.8454,28757
0.851,28777
0.8567,28769
0.862,28708
0.8676,28774
0.8733,28774
0.8786,28778
0.8843,28768
0.8899,28768
0.8955,28765
0.9009,28774
0.9065,28779
0.9121,28773
0.9178,28782
0.9231,28766
0.9287,28756
0.9344,28743
0.94,28763
0.9453,28611
0.951,28757
0.9566,28459
0.962,28764
0.9676,28718
0.9732,28674
0.9789,28619
0.9842,28742
0.9898,28728
0.9955,28727
1.0011,28716
1.0065,28698
1.0121,28718
1.0177,28610
1.0231,28618
1.0287,28670
1.0343,28581
1.0399,28720
1.0456,28586
1.0509,28706
1.0566,28701
1.0622,28641
1.0676,28691
1.0732,28591
1.0788,28662
1.0844,28581
1.0898,28632
1.0954,28599
1.101,28622
1.1064,28631
1.112,28667
1.1177,28653
1.1233,28572
1.1289,28609
1.1342,28552
1.1399,28662
1.1455,28626
1.1511,28630
1.1565,28429
1.1621,28600
1.1677,28619
1.1731,28550
1.1787,28654
1.1844,28384
1.1897,28665
1.1954,28602
1.201,28642
1.2066,28533
1.212,28591
1.2176,28565
1.2232,28656
1.2289,28547
1.2342,28599
1.2399,28573
1.2455,28559
1.2508,28552
1.2565,28540
1.2621,28576
1.2677,28519
1.2733,28584
1.2787,28541
1.2843,28602
1.2899,28584
1.2956,28563
1.3009,28577
1.3065,28501
1.3122,28535
1.3175,28473
1.3232,28513
1.3288,28530
1.3344,28578
1.3398,28480
1.3454,28528
1.351,28554
1.3567,28540
1.362,28515
1.3676,28470
1.3733,28444
1.3786,28524
1.3842,28520
1.3899,28524
1.3955,28442
1.4009,28498
1.4065,28508
1.4121,28518
1.4175,28488
1.4231,28521
1.4287,28512
1.4344,28444
1.44,28487
1.4454,28464
1.451,28464
1.4566,28389
1.462,28454
1.4676,28452
1.4732,28442
1.4786,28464
1.4842,28456
1.4898,28414
1.4955,28398
1.5011,28360
1.5065,28430
1.5121,28395
1.5177,28379
