Experiment: Feb_25_Turb_expt vial 10, Thu Feb 25 15:27:00 2021
0.0014,28497
0.0066,28548
0.0122,28342
0.0176,28581
0.0232,28497
0.0288,28328
0.0344,28419
0.04,28602
0.0454,28610
0.0509,28526
0.0565,28626
0.0622,28583
0.0677,28606
0.0734,28578
0.0787,28689
0.0843,28605
0.09,28683
0.0956,28670
0.1009,28712
0.1065,28714
0.1121,28720
0.1177,28737
0.1231,28699
0.1287,28763
0.1343,28760
0.1399,28756
0.1453,28779
0.151,28778
0.1566,28780
0.1621,28767
0.1677,28788
0.1731,28744
0.1788,28797
0.1844,28791
0.1899,28660
0.1956,28779
0.201,28779
0.2066,28800
0.2122,28800
0.2176,28795
0.2232,28779
0.2289,28796
0.2342,28787
0.2399,28801
0.2455,28795
0.2511,28799
0.2565,28790
0.2621,28803
0.2677,28801
0.2733,28783
0.2787,28789
0.2843,28787
0.2899,28790
0.2955,28798
0.3011,28803
0.3065,28801
0.3121,28794
0.3177,28799
0.3233,28791
0.3287,28784
0.3343,28785
0.34,28781
0.3456,28786
0.3509,28788
0.3566,28792
0.3622,28785
0.3678,28781
0.3732,28799
0.3788,28785
0.3844,28788
0.3898,28788
0.3954,28778
0.4011,28781
0.4067,28793
0.4121,28791
0.4177,28789
0.4233,28794
0.4287,28787
0.4343,28792
0.4399,28785
0.4456,28787
0.4509,28792
0.4566,28783
0.4622,28781
0.4678,28788
0.4732,28786
0.4788,28795
0.4844,28794
0.4898,28785
0.4954,28775
0.501,28793
0.5067,28786
0.512,28768
0.5176,28788
0.5233,28785
0.5289,28787
0.5343,28760
0.5399,28785
0.5455,28787
0.5511,28784
0.5565,28795
0.5621,28797
0.5678,28792
0.5731,28786
0.5787,28797
0.5844,28794
0.59,28786
0.5954,28794
0.601,28799
0.6066,28793
0.6122,28784
0.6176,28791
0.6232,28781
0.6288,28778
0.6345,28777
0.6398,28782
0.6455,28786
0.6511,28775
0.6567,28783
0.662,28788
0.6677,28775
0.6733,28779
0.6786,28793
0.6843,28790
0.6899,28792
0.6956,28794
0.7009,28798
0.7066,28780
0.7122,28778
0.7175,28786
0.7232,28792
0.7288,28786
0.7344,28789
0.7398,28777
0.7454,28789
0.7511,28778
0.7567,28775
0.762,28781
0.7677,28776
0.7733,28787
0.7787,28786
0.7843,28788
0.7899,28790
0.7953,28783
0.8009,28776
0.8065,28777
0.8122,28774
0.8178,28791
