Experiment: Feb_25_Turb_expt vial 13, Thu Feb 25 15:27:00 2021
0.0014,28808
0.0066,28810
0.0122,28824
0.0176,28829
0.0232,28832
0.0288,28834
0.0344,28837
0.04,28813
0.0454,28787
0.0509,28795
0.0565,28797
0.0622,28777
0.0677,28790
0.0734,28778
0.0787,28793
0.0843,28782
0.09,28780
0.0956,28773
0.1009,28787
0.1065,28765
0.1121,28779
0.1177,28772
0.1231,28788
0.1287,28791
0.1343,28806
0.1399,28776
0.1453,28778
0.151,28775
0.1566,28781
0.1621,28793
0.1677,28810
0.1731,28797
0.1788,28803
0.1844,28784
0.1899,28808
0.1956,28787
0.201,28789
0.2066,28797
0.2122,28785
0.2176,28766
0.2232,28778
0.2289,28788
0.2342,28787
0.2399,28797
0.2455,28801
0.2511,28782
0.2565,28792
0.2621,28813
0.2677,28795
0.2733,28790
0.2787,28795
0.2843,28814
0.2899,28784
0.2955,28802
0.3011,28806
0.3065,28810
0.3121,28815
0.3177,28816
0.3233,28826
0.3287,28808
0.3343,28827
0.34,28827
0.3456,28834
0.3509,28827
0.3566,28827
0.3622,28838
0.3678,28843
0.3732,28849
0.3788,28826
0.3844,28819
0.3898,28840
0.3954,28836
0.4011,28798
0.4067,28827
0.4121,28826
0.4177,28828
0.4233,28831
0.4287,28827
0.4343,28827
0.4399,28822
0.4456,28831
0.4509,28820
0.4566,28832
0.4622,28840
0.4678,28843
0.4732,28846
0.4788,28849
0.4844,28853
0.4898,28844
0.4954,28839
0.501,28846
0.5067,28847
0.512,28825
0.5176,28835
0.5233,28845
0.5289,28834
0.5343,28825
0.5399,28836
0.5455,28833
0.5511,28831
0.5565,28816
0.5621,28833
0.5678,28841
0.5731,28836
0.5787,28827
0.5844,28837
0.59,28839
0.5954,28840
0.601,28851
0.6066,28850
0.6122,28841
0.6176,28845
0.6232,28851
0.6288,28842
0.6345,28848
0.6398,28853
0.6455,28839
0.6511,28827
0.6567,28838
0.662,28841
0.6677,28850
0.6733,28823
0.6786,28833
0.6843,28835
0.6899,28822
0.6956,28832
0.7009,28843
0.7066,28836
0.7122,28837
0.7175,28844
0.7232,28849
0.7288,28845
0.7344,28843
0.7398,28812
0.7454,28822
0.7511,28827
0.7567,28816
0.762,28804
0.7677,28814
0.7733,28824
0.7787,28822
0.7843,28826
0.7899,28824
0.7953,28842
0.8009,28834
0.8065,28833
0.8122,28830
0.8178,28837
0.8232,28842
0.8288,28834
0.8344,28826
0.8398,28836
0.8454,28834
0.851,28836
0.8567,28838
0.862,28842
0.8676,28848
0.8733,28850
0.8786,28838
0.8843,28833
0.8899,28829
0.8955,28836
0.9009,28837
0.9065,28834
0.9121,28845
0.9178,28843
0.9231,28855
0.9287,28845
0.9344,28844
0.94,28839
0.9453,28844
0.951,28843
0.9566,28846
0.962,28854
0.9676,28838
0.9732,28828
0.9789,28833
0.9842,28820
0.9898,28806
0.9955,28813
1.0011,28806
1.0065,28821
1.0121,28818
1.0177,28818
1.0231,28826
1.0287,28833
1.0343,28833
1.0399,28831
1.0456,28823
1.0509,28826
1.0566,28833
1.0622,28824
1.0676,28824
1.0732,28826
1.0788,28827
1.0844,28828
1.0898,28832
1.0954,28830
1.101,28827
1.1064,28812
1.112,28818
1.1177,28825
1.1233,28818
1.1289,28822
1.1342,28825
1.1399,28812
1.1455,28817
1.1511,28814
1.1565,28796
1.1621,28797
1.1677,28810
1.1731,28822
1.1787,28821
1.1844,28818
1.1897,28830
1.1954,28833
1.201,28829
1.2066,28815
1.212,28822
1.2176,28827
1.2232,28832
1.2289,28829
1.2342,28820
1.2399,28831
1.2455,28828
1.2508,28833
1.2565,28821
1.2621,28823
1.2677,28823
1.2733,28814
1.2787,28822
1.2843,28832
1.2899,28821
1.2956,28825
1.3009,28818
1.3065,28829
1.3122,28829
1.3175,28826
1.3232,28824
1.3288,28819
1.3344,28840
1.3398,28838
1.3454,28826
1.351,28832
1.3567,28826
1.362,28822
1.3676,28818
1.3733,28828
1.3786,28826
1.3842,28806
1.3899,28814
1.3955,28822
1.4009,28825
1.4065,28828
1.4121,28828
1.4175,28823
1.4231,28800
1.4287,28820
1.4344,28824
1.44,28824
1.4454,28814
1.451,28820
1.4566,28827
1.462,28822
1.4676,28812
1.4732,28823
1.4786,28816
1.4842,28825
1.4898,28817
1.4955,28829
1.5011,28800
1.5065,28805
1.5121,28821
1.5177,28818
1.5233,28829
1.5287,28834
1.5343,28827
1.5399,28823
1.5453,28822
1.5509,28825
1.5566,28832
1.5622,28820
1.5676,28827
1.5732,28831
1.5788,28836
1.5842,28836
1.5898,28821
1.5955,28805
1.6008,28810
1.6065,28821
1.6121,28818
1.6177,28815
1.6231,28796
1.6287,28800
1.6343,28803
1.64,28806
1.6453,28802
1.651,28793
1.6566,28807
1.6619,28782
1.6676,28789
1.6732,28807
1.6788,28799
1.6842,28809
1.6898,28813
1.6954,28812
1.7011,28821
1.7064,28822
1.712,28824
1.7176,28834
1.7232,28828
1.7289,28827
1.7342,28835
1.7398,28840
1.7454,28819
1.7511,28839
1.7564,28835
1.7621,28839
