Experiment: Feb_25_Turb_expt vial 1, Thu Feb 25 15:27:00 2021
0.0014,28671
0.0066,28673
0.0122,28686
0.0176,28692
0.0232,28676
0.0288,28661
0.0344,28672
0.04,28678
0.0454,28687
0.0509,28671
0.0565,28672
0.0622,28677
0.0677,28713
0.0734,28611
0.0787,28655
0.0843,28648
0.09,28681
0.0956,28646
0.1009,28673
0.1065,28642
0.1121,28661
0.1177,28662
0.1231,28656
0.1287,28650
0.1343,28665
0.1399,28656
0.1453,28650
0.151,28660
0.1566,28647
0.1621,28645
0.1677,28651
0.1731,28651
0.1788,28647
0.1844,28646
0.1899,28651
0.1956,28647
0.201,28650
0.2066,28644
0.2122,28648
0.2176,28640
0.2232,28639
0.2289,28646
0.2342,28642
0.2399,28651
0.2455,28650
0.2511,28648
0.2565,28643
0.2621,28646
0.2677,28647
0.2733,28637
0.2787,28639
0.2843,28637
0.2899,28634
0.2955,28648
0.3011,28656
0.3065,28647
0.3121,28652
0.3177,28652
0.3233,28646
0.3287,28639
0.3343,28635
0.34,28635
0.3456,28641
0.3509,28643
0.3566,28651
0.3622,28642
0.3678,28646
0.3732,28646
0.3788,28648
0.3844,28636
0.3898,28646
0.3954,28650
0.4011,28633
0.4067,28631
0.4121,28635
0.4177,28626
0.4233,28623
0.4287,28616
0.4343,28612
0.4399,28615
0.4456,28612
0.4509,28621
0.4566,28631
0.4622,28630
0.4678,28632
0.4732,28627
0.4788,28635
0.4844,28639
0.4898,28631
0.4954,28633
0.501,28637
0.5067,28635
0.512,28617
0.5176,28634
0.5233,28620
0.5289,28620
0.5343,28625
0.5399,28629
0.5455,28639
0.5511,28632
0.5565,28633
0.5621,28643
0.5678,28634
0.5731,28625
0.5787,28632
0.5844,28628
0.59,28624
0.5954,28629
0.601,28636
0.6066,28642
0.6122,28632
0.6176,28640
0.6232,28635
0.6288,28638
0.6345,28639
0.6398,28642
0.6455,28632
0.6511,28628
0.6567,28642
0.662,28639
0.6677,28623
0.6733,28635
0.6786,28631
0.6843,28632
0.6899,28624
0.6956,28630
0.7009,28638
0.7066,28630
0.7122,28639
0.7175,28641
0.7232,28633
0.7288,28640
0.7344,28640
0.7398,28641
0.7454,28631
0.7511,28632
0.7567,28627
0.762,28622
0.7677,28628
0.7733,28629
0.7787,28626
0.7843,28633
0.7899,28634
0.7953,28629
0.8009,28631
0.8065,28629
0.8122,28629
0.8178,28637
0.8232,28640
0.8288,28622
0.8344,28626
0.8398,28626
0.8454,28631
0.851,28630
0.8567,28635
0.862,28629
0.8676,28637
0.8733,28622
0.8786,28633
0.8843,28629
0.8899,28625
0.8955,28615
0.9009,28632
0.9065,28619
0.9121,28633
0.9178,28629
0.9231,28623
0.9287,28630
0.9344,28623
0.94,28628
0.9453,28626
0.951,28621
0.9566,28620
0.962,28612
0.9676,28616
0.9732,28616
0.9789,28620
0.9842,28612
0.9898,28606
0.9955,28611
1.0011,28600
1.0065,28605
1.0121,28599
1.0177,28598
1.0231,28600
1.0287,28600
1.0343,28606
1.0399,28606
