Experiment: Feb_25_Turb_expt vial 14, Thu Feb 25 15:27:00 2021
0.0014,29327
0.0066,29564
0.0122,29508
0.0176,29601
0.0232,29662
0.0288,29717
0.0344,29744
0.04,29752
0.0454,29741
0.0509,29701
0.0565,29762
0.0622,29727
0.0677,29813
0.0734,29740
0.0787,29815
0.0843,29799
0.09,29791
0.0956,29807
0.1009,29827
0.1065,29823
0.1121,29819
0.1177,29831
0.1231,29837
0.1287,29762
0.1343,29842
0.1399,29817
0.1453,29809
0.151,29850
0.1566,29840
0.1621,29862
0.1677,29876
0.1731,29872
0.1788,29862
0.1844,29857
0.1899,29879
0.1956,29882
0.201,29876
0.2066,29882
0.2122,29883
0.2176,29857
0.2232,29884
0.2289,29890
0.2342,29886
0.2399,29889
0.2455,29893
0.2511,29904
0.2565,29900
0.2621,29922
0.2677,29914
0.2733,29913
0.2787,29893
0.2843,29922
0.2899,29917
0.2955,29920
0.3011,29927
0.3065,29926
0.3121,29936
0.3177,29931
0.3233,29935
0.3287,29932
0.3343,29938
0.34,29931
0.3456,29932
0.3509,29930
0.3566,29933
0.3622,29935
0.3678,29944
0.3732,29939
0.3788,29933
0.3844,29930
0.3898,29936
0.3954,29899
0.4011,29915
0.4067,29926
0.4121,29874
0.4177,29915
0.4233,29922
0.4287,29926
0.4343,29920
0.4399,29920
0.4456,29925
0.4509,29921
0.4566,29928
0.4622,29905
0.4678,29933
0.4732,29928
0.4788,29942
0.4844,29947
0.4898,29937
0.4954,29927
0.501,29936
0.5067,29936
0.512,29925
0.5176,29932
0.5233,29936
0.5289,29924
0.5343,29927
0.5399,29926
0.5455,29935
0.5511,29921
0.5565,29921
0.5621,29928
0.5678,29934
0.5731,29929
0.5787,29925
0.5844,29930
0.59,29927
0.5954,29929
0.601,29937
0.6066,29931
0.6122,29931
0.6176,29937
0.6232,29938
0.6288,29927
0.6345,29932
0.6398,29937
0.6455,29925
0.6511,29925
0.6567,29927
0.662,29921
0.6677,29931
0.6733,29925
0.6786,29930
0.6843,29931
0.6899,29920
0.6956,29929
0.7009,29929
0.7066,29925
0.7122,29932
0.7175,29938
0.7232,29918
0.7288,29901
0.7344,29892
0.7398,29919
0.7454,29925
0.7511,29926
0.7567,29918
0.762,29916
0.7677,29911
0.7733,29920
0.7787,29921
0.7843,29923
0.7899,29922
0.7953,29866
0.8009,29919
0.8065,29914
0.8122,29919
0.8178,29928
0.8232,29927
0.8288,29923
0.8344,29918
0.8398,29924
0.8454,29897
0.851,29923
0.8567,29925
0.862,29931
0.8676,29937
0.8733,29926
0.8786,29896
0.8843,29928
0.8899,29929
0.8955,29933
0.9009,29923
0.9065,29907
0.9121,29928
0.9178,29939
0.9231,29944
0.9287,29923
0.9344,29933
0.94,29932
0.9453,29936
0.951,29940
0.9566,29929
0.962,29943
0.9676,29915
0.9732,29926
0.9789,29905
0.9842,29879
0.9898,29900
0.9955,29900
1.0011,29921
1.0065,29914
1.0121,29926
1.0177,29925
1.0231,29927
1.0287,29932
1.0343,29915
1.0399,29932
1.0456,29931
1.0509,29921
1.0566,29930
1.0622,29925
1.0676,29926
1.0732,29925
1.0788,29913
1.0844,29919
1.0898,29921
1.0954,29907
1.101,29929
1.1064,29828
1.112,29920
1.1177,29830
1.1233,29905
1.1289,29857
1.1342,29921
1.1399,29898
1.1455,29914
1.1511,29917
1.1565,29905
1.1621,29911
1.1677,29915
1.1731,29899
1.1787,29919
1.1844,29886
1.1897,29907
1.1954,29896
1.201,29847
1.2066,29854
1.212,29811
1.2176,29898
1.2232,29922
1.2289,29925
1.2342,29919
1.2399,29913
1.2455,29914
1.2508,29921
1.2565,29881
1.2621,29854
1.2677,29922
1.2733,29913
1.2787,29916
1.2843,29921
1.2899,29890
1.2956,29924
1.3009,29881
1.3065,29822
1.3122,29908
1.3175,29833
1.3232,29923
1.3288,29915
1.3344,29923
1.3398,29893
1.3454,29924
1.351,29910
1.3567,29900
1.362,29917
1.3676,29916
1.3733,29924
1.3786,29903
1.3842,29911
1.3899,29914
1.3955,29896
1.4009,29922
1.4065,29926
1.4121,29927
1.4175,29924
1.4231,29917
1.4287,29924
1.4344,29920
1.44,29922
1.4454,29914
1.451,29914
1.4566,29914
1.462,29896
1.4676,29790
1.4732,29898
1.4786,29913
1.4842,29904
1.4898,29907
1.4955,29910
1.5011,29903
1.5065,29899
1.5121,29908
1.5177,29907
1.5233,29911
1.5287,29922
1.5343,29918
1.5399,29908
1.5453,29911
1.5509,29913
1.5566,29916
1.5622,29908
1.5676,29912
1.5732,29878
1.5788,29906
1.5842,29910
1.5898,29914
1.5955,29902
1.6008,29909
1.6065,29908
1.6121,29899
1.6177,29900
1.6231,29906
1.6287,29909
1.6343,29876
1.64,29802
1.6453,29785
1.651,29725
1.6566,29898
1.6619,29879
1.6676,29823
1.6732,29878
1.6788,29845
1.6842,29843
1.6898,29911
1.6954,29901
1.7011,29834
1.7064,29915
1.712,29898
1.7176,29914
1.7232,29908
1.7289,29919
1.7342,29920
1.7398,29925
1.7454,29918
1.7511,29925
1.7564,29924
1.7621,29927
1.7676,29932
1.7733,29892
1.7786,29935
1.7843,29941
1.7899,29936
1.7954,29913
1.8011,29918
1.8064,29911
1.8121,29937
1.8177,29894
1.8233,29907
1.8286,29885
1.8342,29924
1.8399,29924
1.8455,29914
1.8511,29918
1.8564,29879
1.8621,29903
1.8677,29911
1.8733,29873
1.8787,29918
1.8843,29873
1.89,29908
1.8953,29904
1.901,29890
1.9066,29906
1.912,29902
1.9176,29908
