Experiment: Feb_25_Turb_expt vial 7, Thu Feb 25 15:27:00 2021
0.0014,28544
0.0066,28547
0.0122,28549
0.0176,28531
0.0232,28538
0.0288,28546
0.0344,28548
0.04,28575
0.0454,28600
0.0509,28630
0.0565,28627
0.0622,28639
0.0677,28680
0.0734,28660
0.0787,28702
0.0843,28679
0.09,28709
0.0956,28688
0.1009,28722
0.1065,28713
0.1121,28706
0.1177,28681
0.1231,28671
0.1287,28659
0.1343,28650
0.1399,28647
0.1453,28639
0.151,28638
0.1566,28626
0.1621,28626
0.1677,28611
0.1731,28609
0.1788,28595
0.1844,28595
0.1899,28600
0.1956,28590
0.201,28592
0.2066,28588
0.2122,28575
0.2176,28565
0.2232,28568
0.2289,28583
0.2342,28568
0.2399,28567
0.2455,28561
0.2511,28563
0.2565,28562
0.2621,28569
0.2677,28567
0.2733,28553
0.2787,28552
0.2843,28556
0.2899,28548
0.2955,28548
0.3011,28558
0.3065,28562
0.3121,28543
0.3177,28545
0.3233,28554
0.3287,28557
0.3343,28556
0.34,28560
0.3456,28543
0.3509,28544
0.3566,28542
0.3622,28540
0.3678,28534
0.3732,28545
0.3788,28539
0.3844,28543
0.3898,28554
0.3954,28560
0.4011,28547
0.4067,28554
0.4121,28554
0.4177,28522
0.4233,28533
0.4287,28528
0.4343,28537
0.4399,28528
0.4456,28540
0.4509,28536
0.4566,28538
0.4622,28544
0.4678,28535
0.4732,28542
0.4788,28537
0.4844,28538
0.4898,28539
0.4954,28551
0.501,28551
0.5067,28542
0.512,28535
0.5176,28541
0.5233,28537
0.5289,28538
0.5343,28541
0.5399,28536
0.5455,28533
0.5511,28529
0.5565,28539
0.5621,28539
0.5678,28533
0.5731,28535
0.5787,28537
0.5844,28539
0.59,28535
0.5954,28532
0.601,28544
0.6066,28538
0.6122,28549
0.6176,28550
0.6232,28549
0.6288,28543
0.6345,28552
0.6398,28560
0.6455,28552
0.6511,28548
0.6567,28556
0.662,28556
0.6677,28558
0.6733,28543
0.6786,28553
0.6843,28545
0.6899,28544
0.6956,28555
0.7009,28554
0.7066,28553
0.7122,28560
0.7175,28558
0.7232,28547
0.7288,28556
0.7344,28553
0.7398,28555
0.7454,28551
0.7511,28549
0.7567,28549
0.762,28556
0.7677,28554
0.7733,28553
0.7787,28546
0.7843,28555
0.7899,28550
0.7953,28557
0.8009,28557
0.8065,28558
0.8122,28555
0.8178,28560
0.8232,28558
0.8288,28552
0.8344,28559
0.8398,28562
0.8454,28556
0.851,28549
0.8567,28554
0.862,28546
0.8676,28548
0.8733,28545
0.8786,28546
0.8843,28554
0.8899,28555
0.8955,28557
0.9009,28554
0.9065,28538
0.9121,28542
0.9178,28543
0.9231,28556
0.9287,28558
0.9344,28553
0.94,28550
0.9453,28552
0.951,28551
0.9566,28555
0.962,28554
0.9676,28550
0.9732,28558
0.9789,28558
0.9842,28554
0.9898,28556
0.9955,28547
1.0011,28564
1.0065,28556
1.0121,28553
1.0177,28546
1.0231,28550
1.0287,28545
1.0343,28552
1.0399,28557
1.0456,28562
1.0509,28553
1.0566,28555
1.0622,28554
1.0676,28548
1.0732,28543
1.0788,28544
1.0844,28538
1.0898,28548
1.0954,28543
1.101,28542
1.1064,28548
1.112,28550
1.1177,28555
1.1233,28546
1.1289,28549
1.1342,28549
1.1399,28549
1.1455,28550
1.1511,28549
1.1565,28548
1.1621,28558
1.1677,28562
1.1731,28548
1.1787,28543
1.1844,28551
1.1897,28538
1.1954,28546
1.201,28540
1.2066,28547
1.212,28552
1.2176,28554
1.2232,28547
1.2289,28536
1.2342,28544
1.2399,28546
1.2455,28544
1.2508,28547
1.2565,28548
1.2621,28545
1.2677,28536
1.2733,28533
1.2787,28545
1.2843,28542
1.2899,28542
1.2956,28548
1.3009,28535
1.3065,28541
1.3122,28540
1.3175,28544
1.3232,28551
1.3288,28547
1.3344,28552
1.3398,28547
1.3454,28548
1.351,28538
1.3567,28549
1.362,28547
1.3676,28555
1.3733,28552
1.3786,28547
1.3842,28564
1.3899,28560
1.3955,28555
1.4009,28555
1.4065,28548
1.4121,28546
1.4175,28549
1.4231,28539
1.4287,28547
1.4344,28549
1.44,28539
1.4454,28538
1.451,28537
1.4566,28546
1.462,28542
1.4676,28546
1.4732,28551
1.4786,28540
1.4842,28552
1.4898,28543
1.4955,28553
1.5011,28551
1.5065,28557
1.5121,28547
1.5177,28552
1.5233,28550
1.5287,28544
1.5343,28538
1.5399,28541
1.5453,28551
1.5509,28546
1.5566,28536
1.5622,28542
1.5676,28550
1.5732,28553
1.5788,28554
1.5842,28558
1.5898,28556
1.5955,28540
1.6008,28549
1.6065,28544
1.6121,28558
1.6177,28550
1.6231,28555
1.6287,28554
1.6343,28559
1.64,28555
1.6453,28559
1.651,28566
1.6566,28565
1.6619,28553
1.6676,28556
1.6732,28552
1.6788,28560
1.6842,28558
1.6898,28569
1.6954,28562
1.7011,28573
1.7064,28557
1.712,28547
1.7176,28555
1.7232,28560
1.7289,28564
1.7342,28558
1.7398,28558
1.7454,28556
1.7511,28558
1.7564,28558
1.7621,28560
1.7676,28549
1.7733,28555
1.7786,28562
1.7843,28570
1.7899,28557
1.7954,28555
1.8011,28563
1.8064,28569
1.8121,28562
1.8177,28557
1.8233,28550
1.8286,28546
1.8342,28545
1.8399,28551
1.8455,28547
1.8511,28556
1.8564,28561
1.8621,28553
1.8677,28560
1.8733,28562
1.8787,28566
1.8843,28557
1.89,28564
1.8953,28559
1.901,28564
1.9066,28555
1.912,28562
1.9176,28563
1.9232,28556
1.9289,28551
1.9342,28556
1.9399,28554
1.9455,28549
1.9509,28548
1.9565,28554
1.9621,28558
1.9678,28553
1.9731,28545
1.9787,28550
1.9844,28546
1.99,28542
1.9953,28545
2.0066,28549
2.012,28554
2.0176,28548
2.0233,28550
2.0289,28550
2.0343,28549
2.0399,28547
2.0455,28557
2.0511,28555
2.0565,28551
2.0621,28550
2.0677,28546
2.0734,28552
2.0787,28548
2.0843,28543
2.09,28550
2.0956,28552
2.1009,28542
2.1066,28543
2.1122,28559
2.1175,28548
2.1232,28552
2.1288,28548
2.1344,28561
2.1398,28552
2.1454,28560
2.1511,28554
2.1567,28549
2.162,28544
2.1677,28546
2.1733,28545
2.1787,28546
2.1843,28547
2.1899,28542
2.1956,28541
2.2009,28535
2.2065,28535
2.2122,28551
2.2178,28551
2.2232,28554
2.2288,28555
2.2344,28555
2.2398,28558
2.2454,28556
2.251,28549
2.2567,28553
2.2621,28555
2.2677,28552
2.2733,28545
2.279,28563
2.2843,28551
2.29,28569
2.2956,28554
2.3009,28558
2.3065,28559
2.3122,28565
2.3178,28566
2.3231,28557
