Experiment: Feb_25_Turb_expt vial 3, Thu Feb 25 15:27:00 2021
0.0014,28172
0.0066,28196
0.0122,28212
0.0176,28162
0.0232,28144
0.0288,28179
0.0344,28197
0.04,28212
0.0454,28293
0.0509,28332
0.0565,28307
0.0622,28330
0.0677,28282
0.0734,28414
0.0787,28459
0.0843,28436
0.09,28501
0.0956,28378
0.1009,28523
0.1065,28502
0.1121,28527
0.1177,28506
0.1231,28513
0.1287,28506
0.1343,28485
0.1399,28468
0.1453,28347
0.151,28486
0.1566,28471
0.1621,28468
0.1677,28455
0.1731,28464
0.1788,28456
0.1844,28442
0.1899,28443
0.1956,28459
0.201,28443
0.2066,28434
0.2122,28442
0.2176,28444
0.2232,28432
0.2289,28425
0.2342,28436
0.2399,28439
0.2455,28436
0.2511,28424
0.2565,28438
0.2621,28436
0.2677,28437
0.2733,28416
0.2787,28399
0.2843,28387
0.2899,28376
0.2955,28427
0.3011,28442
0.3065,28442
0.3121,28437
0.3177,28419
0.3233,28428
0.3287,28426
0.3343,28412
0.34,28412
0.3456,28406
0.3509,28380
0.3566,28354
0.3622,28409
0.3678,28410
0.3732,28390
0.3788,28409
0.3844,28403
0.3898,28395
0.3954,28409
0.4011,28374
0.4067,28371
0.4121,28426
0.4177,28390
0.4233,28405
0.4287,28412
0.4343,28426
0.4399,28385
0.4456,28393
0.4509,28423
0.4566,28421
0.4622,28417
0.4678,28422
0.4732,28428
0.4788,28432
0.4844,28428
0.4898,28433
0.4954,28446
0.501,28464
0.5067,28453
0.512,28433
0.5176,28434
0.5233,28447
0.5289,28438
0.5343,28449
0.5399,28437
0.5455,28457
0.5511,28453
0.5565,28467
0.5621,28464
0.5678,28458
0.5731,28431
0.5787,28437
0.5844,28445
0.59,28447
0.5954,28446
0.601,28466
0.6066,28435
0.6122,28466
0.6176,28462
0.6232,28467
0.6288,28467
0.6345,28469
0.6398,28476
0.6455,28467
0.6511,28454
0.6567,28476
0.662,28469
0.6677,28450
0.6733,28453
0.6786,28465
0.6843,28454
0.6899,28454
0.6956,28462
0.7009,28465
0.7066,28462
0.7122,28457
0.7175,28475
0.7232,28465
0.7288,28477
0.7344,28475
0.7398,28441
0.7454,28464
0.7511,28467
0.7567,28476
0.762,28471
0.7677,28477
0.7733,28474
0.7787,28480
0.7843,28484
0.7899,28479
0.7953,28483
0.8009,28481
0.8065,28473
0.8122,28486
0.8178,28486
0.8232,28493
0.8288,28473
0.8344,28487
0.8398,28477
0.8454,28477
0.851,28499
0.8567,28490
0.862,28478
0.8676,28486
0.8733,28487
0.8786,28461
0.8843,28502
0.8899,28494
0.8955,28480
0.9009,28497
0.9065,28484
0.9121,28481
0.9178,28486
0.9231,28494
0.9287,28492
0.9344,28479
0.94,28486
0.9453,28470
0.951,28486
0.9566,28483
0.962,28484
0.9676,28475
0.9732,28474
0.9789,28483
0.9842,28486
0.9898,28478
0.9955,28490
1.0011,28489
1.0065,28464
1.0121,28473
1.0177,28468
1.0231,28469
1.0287,28460
1.0343,28475
1.0399,28475
1.0456,28481
1.0509,28468
1.0566,28475
1.0622,28487
1.0676,28489
1.0732,28491
1.0788,28478
1.0844,28473
1.0898,28479
1.0954,28470
