Experiment: Feb_25_Turb_expt vial 5, Thu Feb 25 15:27:00 2021
0.0014,27797
0.0066,27841
0.0122,27780
0.0176,27685
0.0232,27259
0.0288,27886
0.0344,27866
0.04,27864
0.0454,27881
0.0509,27888
0.0565,27807
0.0622,27872
0.0677,27951
0.0734,27962
0.0787,27970
0.0843,27968
0.09,27992
0.0956,27951
0.1009,28014
0.1065,27996
0.1121,27984
0.1177,28003
0.1231,28009
0.1287,28028
0.1343,28028
0.1399,28030
0.1453,28032
0.151,28071
0.1566,28066
0.1621,28052
0.1677,28073
0.1731,28078
0.1788,28076
0.1844,28078
0.1899,28088
0.1956,28075
0.201,28068
0.2066,28064
0.2122,28076
0.2176,28053
0.2232,28058
0.2289,28065
0.2342,28059
0.2399,28069
0.2455,28070
0.2511,28069
0.2565,28070
0.2621,28052
0.2677,28088
0.2733,28056
0.2787,28076
0.2843,28077
0.2899,28078
0.2955,28085
0.3011,28089
0.3065,28085
0.3121,28091
0.3177,28082
0.3233,28086
0.3287,28076
0.3343,28069
0.34,28074
0.3456,28082
0.3509,28077
0.3566,28078
0.3622,28066
0.3678,28087
0.3732,28093
0.3788,28084
0.3844,28076
0.3898,28080
0.3954,28081
0.4011,28076
0.4067,28082
0.4121,28077
0.4177,28070
0.4233,28075
0.4287,28025
0.4343,28046
0.4399,28058
0.4456,28072
0.4509,28010
0.4566,28088
0.4622,28094
0.4678,28085
0.4732,28097
0.4788,28109
0.4844,28088
0.4898,28101
0.4954,28104
0.501,28095
0.5067,28099
0.512,28100
0.5176,28109
0.5233,28106
0.5289,28101
0.5343,28111
0.5399,28116
0.5455,28116
0.5511,28114
0.5565,28117
0.5621,28120
0.5678,28113
0.5731,28107
0.5787,28113
0.5844,28120
0.59,28112
0.5954,28110
0.601,28124
0.6066,28121
0.6122,28116
0.6176,28124
0.6232,28119
0.6288,28114
0.6345,28120
0.6398,28114
0.6455,28110
0.6511,28089
0.6567,28122
0.662,28114
0.6677,28110
0.6733,28108
0.6786,28084
0.6843,28115
0.6899,28113
0.6956,28112
0.7009,28123
0.7066,28106
0.7122,28127
0.7175,28121
0.7232,28116
0.7288,28121
0.7344,28122
0.7398,28117
0.7454,28107
0.7511,28122
0.7567,28108
0.762,28108
0.7677,28110
0.7733,28117
0.7787,28118
0.7843,28114
0.7899,28118
0.7953,28114
0.8009,28114
0.8065,28112
0.8122,28119
0.8178,28132
0.8232,28121
0.8288,28117
0.8344,28123
0.8398,28121
0.8454,28108
0.851,28125
0.8567,28127
0.862,28133
0.8676,28140
0.8733,28137
0.8786,28135
0.8843,28122
0.8899,28133
0.8955,28136
0.9009,28135
0.9065,28129
0.9121,28121
0.9178,28128
0.9231,28123
0.9287,28123
0.9344,28125
0.94,28125
0.9453,28116
0.951,28120
0.9566,28126
0.962,28121
0.9676,28111
0.9732,28113
0.9789,28118
0.9842,28116
0.9898,28105
0.9955,28112
1.0011,28106
1.0065,28108
1.0121,28102
1.0177,28102
1.0231,28093
1.0287,28103
1.0343,28107
1.0399,28105
1.0456,28110
1.0509,28107
1.0566,28099
1.0622,28109
1.0676,28108
1.0732,28112
1.0788,28105
1.0844,28099
1.0898,28104
1.0954,28110
1.101,28110
1.1064,28109
1.112,28102
1.1177,28110
1.1233,28087
1.1289,28092
1.1342,28090
1.1399,28102
1.1455,28105
1.1511,28100
1.1565,28107
1.1621,28107
1.1677,28114
1.1731,28112
1.1787,28115
1.1844,28115
1.1897,28114
1.1954,28107
1.201,28099
1.2066,28106
1.212,28105
1.2176,28113
1.2232,28110
1.2289,28097
1.2342,28106
1.2399,28107
1.2455,28102
