Experiment: Feb_25_Turb_expt vial 15, Thu Feb 25 15:27:00 2021
0.0014,28931
0.0066,28924
0.0122,28945
0.0176,28940
0.0232,28926
0.0288,28903
0.0344,28914
0.04,28917
0.0454,28939
0.0509,28941
0.0565,28919
0.0622,28926
0.0677,28955
0.0734,28935
0.0787,28953
0.0843,28936
0.09,28955
0.0956,28939
0.1009,28949
0.1065,28938
0.1121,28974
0.1177,28938
0.1231,28936
0.1287,28937
0.1343,28941
0.1399,28936
0.1453,28931
0.151,28938
0.1566,28937
0.1621,28932
0.1677,28934
0.1731,28927
0.1788,28928
0.1844,28913
0.1899,28931
0.1956,28920
0.201,28913
0.2066,28916
0.2122,28916
0.2176,28910
0.2232,28906
0.2289,28910
0.2342,28908
0.2399,28915
0.2455,28901
0.2511,28915
0.2565,28904
0.2621,28923
0.2677,28909
0.2733,28907
0.2787,28911
0.2843,28915
0.2899,28906
0.2955,28914
0.3011,28917
0.3065,28929
0.3121,28924
0.3177,28921
0.3233,28930
0.3287,28929
0.3343,28929
0.34,28933
0.3456,28920
0.3509,28924
0.3566,28934
0.3622,28928
0.3678,28922
0.3732,28934
0.3788,28927
0.3844,28926
0.3898,28924
0.3954,28923
0.4011,28915
0.4067,28923
0.4121,28913
0.4177,28902
0.4233,28907
0.4287,28897
0.4343,28897
0.4399,28901
0.4456,28913
0.4509,28909
0.4566,28918
0.4622,28929
0.4678,28928
0.4732,28918
0.4788,28936
0.4844,28943
0.4898,28933
0.4954,28928
0.501,28930
0.5067,28935
0.512,28911
0.5176,28925
0.5233,28936
0.5289,28927
0.5343,28922
0.5399,28916
0.5455,28922
0.5511,28915
0.5565,28923
0.5621,28928
0.5678,28926
0.5731,28929
0.5787,28925
0.5844,28921
0.59,28915
0.5954,28926
0.601,28935
0.6066,28934
0.6122,28931
0.6176,28936
0.6232,28941
0.6288,28942
0.6345,28927
0.6398,28935
0.6455,28925
0.6511,28919
0.6567,28929
0.662,28927
0.6677,28930
0.6733,28924
0.6786,28930
0.6843,28937
0.6899,28917
0.6956,28930
0.7009,28936
0.7066,28933
0.7122,28941
0.7175,28950
0.7232,28949
0.7288,28942
0.7344,28929
0.7398,28934
0.7454,28933
0.7511,28923
0.7567,28933
0.762,28926
0.7677,28913
0.7733,28928
0.7787,28923
0.7843,28926
0.7899,28927
0.7953,28937
0.8009,28924
0.8065,28929
0.8122,28924
0.8178,28938
0.8232,28935
0.8288,28925
0.8344,28932
0.8398,28924
0.8454,28927
0.851,28930
0.8567,28934
0.862,28938
0.8676,28952
0.8733,28956
0.8786,28940
0.8843,28946
0.8899,28934
0.8955,28945
0.9009,28950
0.9065,28935
0.9121,28956
0.9178,28958
0.9231,28963
0.9287,28956
0.9344,28950
0.94,28949
0.9453,28946
0.951,28945
0.9566,28950
0.962,28955
0.9676,28942
0.9732,28952
0.9789,28953
0.9842,28943
0.9898,28932
0.9955,28930
1.0011,28930
1.0065,28940
1.0121,28939
1.0177,28929
1.0231,28937
1.0287,28946
1.0343,28952
1.0399,28957
1.0456,28956
1.0509,28942
1.0566,28948
1.0622,28949
1.0676,28948
1.0732,28939
1.0788,28934
1.0844,28928
1.0898,28927
1.0954,28912
1.101,28928
1.1064,28927
1.112,28933
1.1177,28923
1.1233,28926
1.1289,28931
1.1342,28934
1.1399,28932
1.1455,28926
1.1511,28931
1.1565,28922
1.1621,28921
1.1677,28934
1.1731,28934
1.1787,28935
1.1844,28930
1.1897,28938
1.1954,28931
1.201,28923
1.2066,28919
1.212,28922
1.2176,28926
1.2232,28924
1.2289,28924
1.2342,28923
1.2399,28932
1.2455,28917
1.2508,28922
1.2565,28907
1.2621,28916
1.2677,28913
1.2733,28914
1.2787,28917
1.2843,28920
1.2899,28919
1.2956,28924
1.3009,28923
1.3065,28924
1.3122,28925
1.3175,28924
1.3232,28926
1.3288,28921
1.3344,28929
1.3398,28934
1.3454,28924
1.351,28918
1.3567,28917
1.362,28912
1.3676,28916
1.3733,28926
1.3786,28924
1.3842,28928
1.3899,28926
1.3955,28918
1.4009,28921
1.4065,28925
1.4121,28936
1.4175,28923
1.4231,28925
1.4287,28926
1.4344,28924
1.44,28914
1.4454,28912
1.451,28914
1.4566,28908
1.462,28914
1.4676,28908
1.4732,28920
1.4786,28915
1.4842,28915
1.4898,28908
1.4955,28912
1.5011,28907
1.5065,28916
1.5121,28907
1.5177,28909
1.5233,28916
1.5287,28915
1.5343,28914
1.5399,28910
1.5453,28912
1.5509,28917
1.5566,28920
1.5622,28913
1.5676,28917
1.5732,28919
1.5788,28922
1.5842,28919
1.5898,28920
1.5955,28908
1.6008,28920
1.6065,28917
1.6121,28913
1.6177,28915
1.6231,28924
1.6287,28921
1.6343,28918
1.64,28919
1.6453,28916
1.651,28917
1.6566,28916
1.6619,28918
1.6676,28919
1.6732,28931
1.6788,28926
1.6842,28924
1.6898,28921
1.6954,28920
1.7011,28931
1.7064,28924
1.712,28916
1.7176,28928
1.7232,28924
1.7289,28934
1.7342,28921
1.7398,28933
1.7454,28924
1.7511,28933
1.7564,28924
1.7621,28946
1.7676,28947
1.7733,28944
1.7786,28946
1.7843,28945
1.7899,28953
1.7954,28940
1.8011,28945
1.8064,28947
1.8121,28946
1.8177,28942
1.8233,28944
1.8286,28945
1.8342,28935
1.8399,28930
1.8455,28935
1.8511,28932
1.8564,28933
1.8621,28933
1.8677,28934
1.8733,28926
1.8787,28929
1.8843,28926
1.89,28929
1.8953,28924
1.901,28933
1.9066,28925
1.912,28916
1.9176,28921
1.9232,28914
1.9289,28907
1.9342,28910
1.9399,28907
1.9455,28911
1.9509,28906
1.9565,28908
1.9621,28910
1.9678,28909
1.9731,28904
1.9787,28909
1.9844,28915
1.99,28917
1.9953,28912
2.0066,28911
2.012,28905
2.0176,28901
2.0233,28909
2.0289,28909
2.0343,28908
2.0399,28906
2.0455,28911
2.0511,28905
2.0565,28909
2.0621,28915
2.0677,28915
2.0734,28913
2.0787,28914
2.0843,28904
2.09,28912
2.0956,28912
2.1009,28907
2.1066,28901
2.1122,28908
2.1175,28903
2.1232,28903
2.1288,28907
2.1344,28902
2.1398,28909
2.1454,28905
2.1511,28908
2.1567,28911
2.162,28905
2.1677,28901
2.1733,28910
2.1787,28916
2.1843,28916
2.1899,28914
2.1956,28910
2.2009,28910
2.2065,28910
2.2122,28904
2.2178,28912
2.2232,28909
2.2288,28908
2.2344,28911
2.2398,28909
2.2454,28904
2.251,28908
2.2567,28902
2.2621,28899
2.2677,28898
2.2733,28899
2.279,28902
2.2843,28896
2.29,28913
2.2956,28905
2.3009,28902
2.3065,28906
2.3122,28915
2.3178,28917
2.3231,28911
2.3288,28909
2.3344,28911
2.34,28931
2.3454,28922
2.351,28926
2.3566,28926
2.3623,28944
2.3676,28951
2.3732,28951
2.3789,28937
2.3842,28934
2.3899,28940
2.3955,28942
2.4011,28946
2.4065,28944
2.4121,28960
2.4177,28955
2.4234,28947
2.4287,28952
2.4344,28952
2.44,28961
2.4456,28954
2.451,28938
2.4566,28935
2.4622,28946
2.4676,28949
2.4732,28942
2.4788,28932
2.4845,28913
2.4898,28927
2.4954,28940
2.5011,28933
2.5067,28937
2.512,28933
2.5177,28928
2.5233,28932
2.5289,28939
2.5343,28931
2.5399,28933
2.5456,28930
2.5509,28939
2.5566,28929
2.5622,28950
2.5678,28937
2.5732,28932
2.5788,28949
2.5845,28950
2.5898,28945
2.5954,28954
2.601,28949
2.6067,28949
2.6123,28967
2.6176,28958
2.6233,28963
2.6289,28967
2.6345,28962
2.6399,28956
2.6455,28953
2.6511,28957
2.6567,28942
2.6621,28935
2.6677,28951
2.6733,28956
2.679,28953
2.6843,28948
2.6899,28958
2.6956,28959
2.7012,28955
2.7065,28948
2.7122,28962
2.7178,28956
2.7232,28966
2.7288,28965
2.7344,28962
2.74,28982
2.7454,28975
2.751,28981
2.7567,28982
2.7623,28992
2.7676,28983
2.7733,28970
2.7789,28983
2.7843,28974
2.7899,28978
2.7955,28973
2.8012,28962
2.8065,28960
2.8122,28977
2.8178,28964
2.8234,28964
2.8288,28953
2.8344,28950
2.84,28964
2.8454,28968
2.851,28961
2.8566,28958
2.8623,28961
2.8676,28947
2.8733,28954
2.8789,28951
2.8842,28962
2.8899,28956
2.8955,28961
2.9012,28966
2.9065,28956
2.9121,28960
2.9178,28960
2.9234,28954
2.9287,28954
2.9344,28958
2.94,28948
2.9454,28949
2.951,28936
2.9566,28950
2.9623,28950
2.9677,28934
2.9733,28952
2.9789,28960
2.9845,28956
2.9899,28966
2.9955,28966
3.0065,28965
3.0122,28961
3.0178,28955
3.0234,28952
3.0288,28956
3.0344,28953
3.04,28947
3.0456,28932
3.051,28936
3.0566,28952
3.0622,28954
3.0676,28946
3.0733,28952
3.0789,28961
3.0845,28959
3.0899,28954
