Experiment: Mar_9_turb2_expt vial 14, Tue Mar  9 17:40:35 2021
0.0017,32686
0.0069,32685
0.0125,32687
0.0179,32684
0.0236,32685
0.029,32687
0.0347,32689
0.0401,32688
0.0458,32684
0.0515,32686
0.0569,32684
0.0625,32683
0.0679,32687
0.0736,32686
0.079,32691
0.0847,32690
0.0901,32687
0.0958,32688
0.1012,32686
0.1069,32687
0.1125,32687
0.1179,32689
0.1236,32686
0.129,32688
0.1347,32689
0.1401,32685
0.1458,32685
0.1512,32684
0.1569,32684
0.1623,32684
0.1679,32683
0.1736,32689
0.179,32683
0.1847,32686
0.1901,32687
0.1958,32682
0.2012,32691
0.2069,32686
0.2123,32688
0.218,32688
