Experiment: Mar_9_turb2_expt vial 10, Tue Mar  9 17:40:35 2021
0.0017,32768
0.0069,32767
0.0125,32767
0.0179,32770
0.0236,32769
0.029,32768
0.0347,32767
0.0401,32770
0.0458,32767
0.0515,32768
0.0569,32765
0.0625,32761
0.0679,32771
0.0736,32770
0.079,32775
0.0847,32769
0.0901,32769
0.0958,32772
0.1012,32767
0.1069,32769
0.1125,32769
0.1179,32771
0.1236,32769
0.129,32770
0.1347,32770
0.1401,32769
0.1458,32765
0.1512,32764
0.1569,32763
0.1623,32767
0.1679,32767
0.1736,32773
0.179,32769
0.1847,32767
0.1901,32770
0.1958,32770
0.2012,32771
0.2069,32768
0.2123,32771
0.218,32769
