Experiment: Mar_9_turb2_expt vial 2, Tue Mar  9 17:40:35 2021
0.0017,28751
0.0069,28761
0.0125,28735
0.0179,28754
0.0236,28742
0.029,28767
0.0347,28761
0.0401,28759
0.0458,28760
0.0515,28753
0.0569,28766
0.0625,28760
0.0679,28763
0.0736,28772
0.079,28768
0.0847,28770
0.0901,28755
0.0958,28761
0.1012,28764
0.1069,28760
0.1125,28758
0.1179,28764
0.1236,28772
0.129,28759
0.1347,28771
0.1401,28771
0.1458,28772
0.1512,28668
0.1569,28734
0.1623,28756
0.1679,28762
0.1736,28766
0.179,28768
0.1847,28754
0.1901,28754
0.1958,28747
0.2012,28753
0.2069,28735
0.2123,28741
0.218,28739
