Experiment: Mar_9_turb2_expt vial 5, Tue Mar  9 17:40:35 2021
0.0017,28152
0.0069,28144
0.0125,28145
0.0179,28155
0.0236,28145
0.029,28157
0.0347,28164
0.0401,28155
0.0458,28148
0.0515,28160
0.0569,28158
0.0625,28155
0.0679,28157
0.0736,28156
0.079,28163
0.0847,28167
0.0901,28154
0.0958,28164
0.1012,28172
0.1069,28169
0.1125,28170
0.1179,28167
0.1236,28178
0.129,28178
0.1347,28182
0.1401,28172
0.1458,28167
0.1512,28187
0.1569,28188
0.1623,28184
0.1679,28193
0.1736,28148
0.179,28152
0.1847,28183
0.1901,28109
0.1958,28204
0.2012,28199
0.2069,28172
0.2123,28198
0.218,28206
