Experiment: Mar_9_turb2_expt vial 1, Tue Mar  9 17:40:35 2021
0.0017,28651
0.0069,28655
0.0125,28650
0.0179,28656
0.0236,28659
0.029,28653
0.0347,28656
0.0401,28660
0.0458,28658
0.0515,28653
0.0569,28659
0.0625,28654
0.0679,28661
0.0736,28658
0.079,28664
0.0847,28662
0.0901,28659
0.0958,28659
0.1012,28660
0.1069,28664
0.1125,28664
0.1179,28660
0.1236,28664
0.129,28659
0.1347,28666
0.1401,28626
0.1458,28619
0.1512,28626
0.1569,28621
0.1623,28632
0.1679,28635
0.1736,28636
0.179,28637
0.1847,28616
0.1901,28623
0.1958,28615
0.2012,28633
0.2069,28615
0.2123,28610
0.218,28613
