Experiment: July_9_negative_cntrl_expt vial 1, Fri Jul  9 17:30:40 2021
0.0025,28922
0.0082,28885
0.0135,28847
0.0192,28892
0.0248,28909
0.0305,28932
0.0358,28845
0.0413,28860
0.047,28919
0.0526,28778
0.0579,28861
0.0636,28843
0.0691,28893
0.0748,28873
0.0804,28791
0.0858,28880
0.0914,28870
0.0969,28834
0.1026,28900
0.1082,28899
0.1136,28892
0.1192,28877
0.1247,28810
0.1304,28873
0.136,28894
0.1414,28906
0.147,28891
0.1526,28864
0.1582,28877
0.1635,28858
0.1692,28887
0.1748,28906
0.1802,28845
0.1858,28908
0.1914,28900
0.1971,28897
0.2024,28813
0.2081,28867
0.2137,28900
0.2191,28900
0.2247,28913
0.2304,28890
0.2358,28877
0.2414,28860
0.2471,28892
0.2524,28887
0.2581,28886
0.2637,28906
0.2691,28899
0.2747,28898
0.2804,28903
0.286,28885
0.2914,28921
0.297,28885
0.3027,28905
0.308,28916
0.3136,28919
0.3193,28881
0.3246,28911
0.3303,28911
0.3359,28892
0.3415,28885
0.3469,28861
0.3526,28906
0.3582,28910
0.3635,28924
0.3692,28912
0.3748,28919
0.3805,28918
0.3858,28903
0.3915,28866
0.3971,28899
0.4025,28928
0.4081,28926
0.4138,28865
0.4192,28916
0.4248,28896
0.4302,28912
0.4358,28920
0.4415,28889
0.4471,28901
0.4525,28921
0.4581,28933
0.4638,28929
0.4691,28932
0.4748,28918
0.4804,28934
0.4858,28934
0.4914,28939
0.4971,28919
0.5024,28941
0.5081,28941
0.5137,28930
0.5193,28929
0.5247,28930
0.5304,28934
0.536,28916
0.5414,28906
0.547,28943
0.5526,28921
0.558,28915
0.5636,28923
0.5693,28916
0.5749,28930
0.5802,28893
0.5859,28921
0.5915,28932
0.5969,28888
0.6025,28915
0.6082,28919
0.6138,28920
0.6191,28915
0.6248,28905
0.6304,28930
0.6358,28932
0.6414,28916
0.6471,28915
0.6527,28936
0.6581,28930
0.6637,28912
0.6694,28929
0.6748,28927
0.6804,28933
0.6858,28935
0.6914,28943
0.697,28930
0.7027,28930
0.708,28940
0.7137,28945
0.7193,28941
0.7247,28949
0.7303,28947
0.7359,28945
0.7416,28943
0.7469,28942
0.7526,28938
0.7582,28935
0.7636,28946
0.7692,28946
0.7748,28947
0.7802,28940
0.7859,28948
0.7915,28943
0.7971,28945
0.8025,28938
0.8081,28928
0.8138,28958
0.8191,28919
0.8248,28951
0.8304,28939
0.8358,28944
0.8414,28940
0.847,28947
0.8527,28929
0.858,28882
0.8637,28903
0.8693,28939
0.8747,28946
0.8803,28948
0.886,28942
0.8913,28935
0.897,28946
0.9026,28942
0.9082,28941
0.9136,28902
0.9192,28942
0.9249,28943
0.9302,28949
0.9359,28920
0.9415,28942
0.9469,28953
0.9525,28937
0.9582,28949
0.9638,28910
0.9692,28945
0.9748,28937
0.9805,28931
0.9858,28948
0.9915,28919
0.9971,28911
1.0025,28958
1.0081,28956
1.0137,28960
1.0191,28964
1.0247,28961
1.0304,28961
1.036,28963
1.0414,28962
1.047,28959
1.0527,28950
1.058,28965
1.0637,28962
1.0693,28956
1.0747,28955
1.0803,28954
1.086,28930
