Experiment: July_9_negative_cntrl_expt vial 7, Fri Jul  9 17:30:40 2021
0.0025,100
0.0082,99
0.0135,102
0.0192,97
0.0248,96
0.0305,100
0.0358,98
0.0413,97
0.047,98
0.0526,100
0.0579,98
0.0636,99
0.0691,103
0.0748,100
0.0804,98
0.0858,98
0.0914,101
0.0969,98
0.1026,102
0.1082,101
0.1136,101
0.1192,98
0.1247,99
0.1304,101
0.136,98
0.1414,101
0.147,100
0.1526,99
0.1582,101
0.1635,100
0.1692,100
0.1748,96
0.1802,98
0.1858,103
0.1914,101
0.1971,100
0.2024,98
0.2081,98
0.2137,99
0.2191,99
0.2247,95
0.2304,96
0.2358,98
0.2414,96
0.2471,99
0.2524,99
0.2581,96
0.2637,96
0.2691,97
0.2747,100
0.2804,102
0.286,99
0.2914,101
0.297,101
0.3027,97
0.308,98
0.3136,97
0.3193,100
0.3246,99
0.3303,98
0.3359,96
0.3415,97
0.3469,100
0.3526,100
0.3582,100
0.3635,101
0.3692,99
0.3748,100
0.3805,95
0.3858,98
0.3915,99
0.3971,102
0.4025,100
0.4081,99
0.4138,99
0.4192,99
0.4248,98
0.4302,100
0.4358,106
0.4415,100
0.4471,100
0.4525,101
0.4581,102
0.4638,100
0.4691,98
0.4748,98
0.4804,98
0.4858,101
0.4914,100
0.4971,100
0.5024,100
0.5081,95
0.5137,102
0.5193,100
0.5247,99
0.5304,97
0.536,96
0.5414,97
0.547,97
0.5526,99
0.558,96
0.5636,97
0.5693,101
0.5749,98
0.5802,97
0.5859,99
0.5915,99
0.5969,98
0.6025,99
0.6082,96
0.6138,97
0.6191,98
0.6248,99
0.6304,96
0.6358,100
0.6414,96
0.6471,98
0.6527,99
0.6581,100
0.6637,99
0.6694,98
0.6748,96
0.6804,101
0.6858,99
0.6914,96
0.697,99
0.7027,99
0.708,100
0.7137,101
0.7193,98
0.7247,98
0.7303,99
0.7359,98
0.7416,101
0.7469,98
0.7526,99
0.7582,98
0.7636,94
0.7692,99
0.7748,99
0.7802,98
0.7859,102
0.7915,98
0.7971,98
0.8025,98
0.8081,97
0.8138,100
0.8191,102
0.8248,98
0.8304,99
0.8358,97
0.8414,97
0.847,100
0.8527,96
0.858,94
0.8637,100
0.8693,98
0.8747,99
0.8803,100
0.886,99
0.8913,98
0.897,97
0.9026,99
0.9082,100
0.9136,98
0.9192,100
0.9249,99
0.9302,102
0.9359,101
0.9415,98
0.9469,98
0.9525,97
0.9582,98
0.9638,93
0.9692,100
0.9748,100
0.9805,102
0.9858,97
0.9915,100
0.9971,98
1.0025,99
1.0081,100
1.0137,100
1.0191,101
1.0247,103
1.0304,96
1.036,98
1.0414,98
1.047,99
1.0527,97
1.058,102
1.0637,99
1.0693,99
1.0747,97
1.0803,95
1.086,98
1.0913,101
1.097,98
1.1026,100
1.108,97
1.1136,98
1.1193,96
1.1249,99
1.1303,99
1.1359,97
1.1415,99
1.1469,98
1.1526,97
1.1582,100
1.1635,101
1.1692,98
1.1748,99
1.1805,100
1.1858,97
1.1914,104
1.1971,101
1.2025,99
1.2081,98
1.2137,102
1.2194,100
1.2247,103
1.2304,99
1.236,98
1.2414,96
1.247,97
1.2526,100
1.2583,96
1.2636,95
1.2693,97
1.2749,102
1.2803,97
1.2859,100
1.2916,97
1.2969,98
1.3026,96
1.3082,98
1.3136,97
1.3192,98
1.3248,103
1.3305,99
1.3358,101
1.3414,97
1.3471,99
1.3525,97
1.3581,99
1.3637,97
1.3691,95
1.3747,101
1.3804,104
1.386,99
1.3913,98
1.397,99
1.4026,99
1.4082,100
1.4136,98
1.4192,95
1.4249,98
1.4302,100
1.4359,96
1.4415,97
1.4471,98
1.4525,97
1.4581,96
1.4638,97
1.4691,98
1.4748,97
1.4804,98
1.486,98
1.4914,97
1.4971,98
1.5024,99
1.5081,102
1.5137,99
1.5194,96
1.5247,96
1.5304,95
1.536,96
1.5414,97
1.547,97
1.5526,98
1.5583,99
1.5636,100
1.5692,99
1.5748,95
1.5805,97
1.5858,101
1.5914,98
1.597,96
1.6027,97
1.608,101
1.6136,98
1.6192,97
1.6248,98
1.6305,97
1.6358,98
1.6415,97
1.647,99
1.6526,99
1.658,96
1.6636,96
1.6693,97
1.6747,99
1.6803,98
1.6859,96
1.6916,98
1.6969,97
1.7026,100
1.7082,98
1.7136,101
1.7192,103
1.7248,100
1.7304,101
1.736,99
1.7414,98
1.747,100
1.7525,101
1.7581,97
1.7637,98
1.7691,98
1.7747,96
1.7804,98
1.7858,99
1.7915,96
1.7971,98
1.8025,98
1.8081,101
1.8137,98
1.8194,99
1.8247,97
1.8304,95
1.836,99
1.8415,99
1.847,95
1.8526,93
1.8583,98
1.8636,102
1.8693,100
1.8747,97
1.8803,97
1.8859,98
1.8916,99
1.8969,100
1.9026,98
1.9082,97
1.9138,98
1.9192,97
1.9248,99
1.9304,101
1.9358,98
1.9414,97
1.9471,98
1.9527,99
1.9581,97
1.9637,98
1.9694,95
1.9747,97
1.9803,101
1.9859,99
1.9915,98
1.9969,96
2.0025,94
2.0082,99
2.0136,96
2.0192,97
2.0249,99
2.0303,98
2.0359,97
2.0416,102
2.0469,97
2.0526,95
2.0582,101
2.0636,101
2.0692,99
2.0749,98
2.0805,98
2.0859,96
2.0915,101
2.0969,100
2.1025,100
2.1082,97
2.1138,105
2.1193,97
2.1249,101
2.1303,95
2.1359,99
2.1415,98
2.1472,99
2.1525,97
2.1581,98
2.1638,98
2.1691,100
2.1748,99
2.1805,100
