Experiment: July_9_negative_cntrl_expt vial 13, Fri Jul  9 17:30:40 2021
0.0025,100
0.0082,101
0.0135,98
0.0192,97
0.0248,99
0.0305,97
0.0358,98
0.0413,100
0.047,100
0.0526,99
0.0579,99
0.0636,99
0.0691,100
0.0748,100
0.0804,102
0.0858,98
0.0914,101
0.0969,99
0.1026,100
0.1082,100
0.1136,99
0.1192,97
0.1247,98
0.1304,97
0.136,97
0.1414,100
0.147,98
0.1526,100
0.1582,98
0.1635,99
0.1692,98
0.1748,97
0.1802,98
0.1858,101
0.1914,101
0.1971,101
0.2024,99
0.2081,100
0.2137,99
0.2191,97
0.2247,95
0.2304,96
0.2358,97
0.2414,97
0.2471,97
0.2524,96
0.2581,96
0.2637,100
0.2691,97
0.2747,99
0.2804,102
0.286,100
0.2914,98
0.297,102
0.3027,101
0.308,101
0.3136,100
0.3193,102
0.3246,98
0.3303,97
0.3359,97
0.3415,99
0.3469,99
0.3526,103
0.3582,100
0.3635,100
0.3692,98
0.3748,100
0.3805,93
0.3858,98
0.3915,101
0.3971,100
0.4025,100
0.4081,98
0.4138,97
0.4192,101
0.4248,98
0.4302,100
0.4358,99
0.4415,100
0.4471,101
0.4525,99
0.4581,98
0.4638,101
0.4691,94
0.4748,97
0.4804,98
0.4858,100
0.4914,100
0.4971,101
0.5024,97
0.5081,98
0.5137,100
0.5193,99
0.5247,100
0.5304,99
0.536,100
0.5414,98
0.547,97
0.5526,100
0.558,96
0.5636,100
0.5693,98
0.5749,99
0.5802,96
0.5859,95
0.5915,96
0.5969,96
0.6025,98
0.6082,96
0.6138,97
0.6191,97
0.6248,97
0.6304,99
0.6358,99
0.6414,100
0.6471,96
0.6527,98
0.6581,98
0.6637,98
0.6694,94
0.6748,93
0.6804,97
0.6858,96
0.6914,98
0.697,100
0.7027,97
0.708,99
0.7137,98
0.7193,98
0.7247,101
0.7303,98
0.7359,99
0.7416,98
0.7469,96
0.7526,98
0.7582,97
0.7636,97
0.7692,100
0.7748,101
0.7802,96
0.7859,98
0.7915,98
0.7971,97
0.8025,99
0.8081,98
0.8138,102
0.8191,96
0.8248,99
0.8304,97
0.8358,100
0.8414,97
0.847,100
0.8527,99
0.858,92
0.8637,97
