Experiment: July_9_negative_cntrl_expt vial 9, Fri Jul  9 17:30:40 2021
0.0025,28173
0.0082,28233
0.0135,28179
0.0192,27958
0.0248,28228
0.0305,28087
0.0358,28175
0.0413,28127
0.047,28194
0.0526,28197
0.0579,28206
0.0636,28205
0.0691,28140
0.0748,28188
0.0804,28114
0.0858,28155
0.0914,27868
0.0969,28174
0.1026,28170
0.1082,28105
0.1136,28114
0.1192,28171
0.1247,28132
0.1304,28178
0.136,28183
0.1414,28084
0.147,28203
0.1526,28025
0.1582,28106
0.1635,28173
0.1692,28198
0.1748,28151
0.1802,28209
0.1858,28130
0.1914,28201
0.1971,28133
0.2024,28197
0.2081,28220
0.2137,28214
0.2191,28173
0.2247,28208
0.2304,28227
0.2358,28230
0.2414,28125
0.2471,28189
0.2524,28239
0.2581,28189
0.2637,28127
0.2691,28165
0.2747,28122
0.2804,28159
0.286,28157
0.2914,28092
0.297,28187
0.3027,28177
0.308,28246
0.3136,28153
0.3193,28151
0.3246,28161
0.3303,28095
0.3359,28181
0.3415,28211
0.3469,28236
0.3526,28183
0.3582,28208
0.3635,28228
0.3692,28156
0.3748,28146
0.3805,28140
0.3858,28187
0.3915,28088
0.3971,28109
0.4025,28100
0.4081,28095
0.4138,28107
0.4192,28160
0.4248,28070
0.4302,28146
0.4358,28124
0.4415,28119
0.4471,28144
0.4525,28234
0.4581,28111
0.4638,28114
0.4691,28162
0.4748,28174
0.4804,28196
0.4858,28223
0.4914,28193
0.4971,28033
0.5024,28067
0.5081,28141
0.5137,28180
0.5193,28105
0.5247,28097
0.5304,28160
0.536,28178
0.5414,28175
0.547,28109
0.5526,28117
0.558,28157
0.5636,28181
0.5693,28197
0.5749,28217
0.5802,28196
0.5859,28126
0.5915,28163
0.5969,28177
0.6025,28218
0.6082,28196
0.6138,28110
0.6191,28231
0.6248,28212
0.6304,28208
0.6358,28243
0.6414,28231
0.6471,28220
0.6527,28155
0.6581,28191
0.6637,28171
0.6694,28204
0.6748,28258
0.6804,28144
0.6858,28124
0.6914,28215
0.697,28154
0.7027,28217
0.708,28142
0.7137,28153
0.7193,28184
0.7247,28181
0.7303,28133
0.7359,28109
0.7416,28180
0.7469,28187
0.7526,28224
0.7582,28142
0.7636,28151
0.7692,28165
0.7748,28190
0.7802,28182
0.7859,28083
0.7915,28242
0.7971,28143
0.8025,28134
0.8081,28053
0.8138,28131
0.8191,28230
0.8248,28175
0.8304,28236
0.8358,28217
0.8414,28158
0.847,28175
0.8527,28227
0.858,28135
0.8637,28170
0.8693,28220
0.8747,28211
0.8803,28178
0.886,28224
0.8913,28234
0.897,28227
0.9026,28144
0.9082,28212
0.9136,28278
0.9192,28179
0.9249,28129
0.9302,28155
0.9359,28131
0.9415,28252
0.9469,28189
0.9525,28173
0.9582,28248
0.9638,28229
0.9692,28077
0.9748,28188
0.9805,28204
0.9858,28151
0.9915,28181
0.9971,28097
1.0025,28243
1.0081,28202
1.0137,28158
1.0191,28176
1.0247,28198
1.0304,28149
1.036,28230
1.0414,28170
1.047,28104
1.0527,28172
1.058,28144
1.0637,28243
1.0693,28205
1.0747,28235
1.0803,28187
1.086,28188
1.0913,28167
1.097,28163
1.1026,28185
1.108,28151
1.1136,28154
1.1193,28187
1.1249,28205
1.1303,28269
1.1359,28262
1.1415,28086
1.1469,28196
1.1526,28122
1.1582,28252
1.1635,28198
1.1692,28206
1.1748,27913
1.1805,28216
1.1858,28179
1.1914,28226
1.1971,28120
1.2025,28205
1.2081,28141
1.2137,28195
1.2194,28148
1.2247,28165
1.2304,28067
1.236,28165
1.2414,28171
1.247,28155
1.2526,28242
1.2583,28214
1.2636,28177
1.2693,28232
1.2749,28184
1.2803,28156
1.2859,28183
1.2916,28234
1.2969,28187
1.3026,28210
1.3082,28143
1.3136,28154
1.3192,28245
1.3248,28232
1.3305,28215
1.3358,28111
1.3414,28257
1.3471,28164
1.3525,28180
1.3581,28160
1.3637,28232
1.3691,28108
1.3747,28101
1.3804,28241
1.386,28174
1.3913,28180
1.397,28214
1.4026,28089
1.4082,28153
1.4136,28057
1.4192,28199
1.4249,28212
1.4302,28224
1.4359,28094
1.4415,28121
1.4471,28167
1.4525,28162
1.4581,28223
1.4638,28225
1.4691,28266
1.4748,28158
1.4804,28225
1.486,28184
1.4914,28176
1.4971,28233
1.5024,28254
1.5081,28229
1.5137,28178
1.5194,28225
1.5247,28195
1.5304,28161
1.536,28246
1.5414,28177
1.547,28258
1.5526,28244
1.5583,28235
1.5636,28236
1.5692,28092
1.5748,28241
1.5805,28212
1.5858,28232
1.5914,28150
1.597,28226
1.6027,28215
1.608,28300
1.6136,28212
1.6192,28194
1.6248,28269
1.6305,28278
1.6358,28303
1.6415,28201
1.647,28196
1.6526,28269
1.658,28222
1.6636,28149
1.6693,28243
1.6747,28201
1.6803,28185
1.6859,28247
1.6916,28268
1.6969,28237
1.7026,28262
1.7082,28280
1.7136,28241
1.7192,28277
1.7248,28260
1.7304,28298
1.736,28149
1.7414,28264
1.747,28240
1.7525,28282
1.7581,28175
1.7637,28297
1.7691,28205
1.7747,28170
1.7804,28287
1.7858,28223
1.7915,28264
1.7971,28177
1.8025,28271
1.8081,28239
1.8137,28269
1.8194,28229
1.8247,28241
1.8304,28302
1.836,28289
1.8415,28274
1.847,28251
1.8526,28252
1.8583,28208
1.8636,28256
1.8693,28297
1.8747,28305
1.8803,28287
1.8859,28256
1.8916,28261
1.8969,28278
1.9026,28293
1.9082,28287
1.9138,28296
1.9192,28304
1.9248,28300
1.9304,28278
1.9358,28268
1.9414,28299
1.9471,28299
1.9527,28303
1.9581,28277
1.9637,28303
1.9694,28278
1.9747,28193
1.9803,28300
1.9859,28268
1.9915,28292
1.9969,28263
2.0025,28244
2.0082,28250
2.0136,28256
2.0192,28201
2.0249,28288
2.0303,28259
2.0359,28279
2.0416,28276
2.0469,28283
2.0526,28213
2.0582,28036
2.0636,28274
2.0692,28210
2.0749,28270
2.0805,28226
2.0859,28280
2.0915,28297
2.0969,28191
2.1025,28263
2.1082,28273
2.1138,28278
2.1193,28251
2.1249,28288
2.1303,28256
2.1359,28270
2.1415,28293
2.1472,28183
2.1525,28265
2.1581,28304
2.1638,28287
2.1691,28214
2.1748,28272
2.1805,28245
2.1859,28236
2.1915,28257
2.1969,28222
2.2025,28273
2.2081,28277
2.2138,28251
2.2191,28277
2.2248,28265
2.2304,27855
2.236,28255
2.2414,28311
2.247,28295
2.2527,28283
2.2581,28300
2.2637,28263
2.2693,28280
2.2749,28232
2.2803,28200
2.2859,28296
2.2916,28291
2.297,28159
2.3026,28275
2.3082,28268
2.3136,28276
2.3192,28292
2.3249,28306
2.3305,28281
2.3359,28297
2.3415,28303
2.3472,28305
2.3525,28293
2.3581,28207
2.3638,28298
2.3691,28284
2.3748,28290
