Experiment: July_9_negative_cntrl_expt vial 11, Fri Jul  9 17:30:40 2021
0.0025,27023
0.0082,27190
0.0135,26928
0.0192,26703
0.0248,26247
0.0305,26783
0.0358,26858
0.0413,26804
0.047,26931
0.0526,26803
0.0579,26950
0.0636,27020
0.0691,27099
0.0748,27132
0.0804,27062
0.0858,26412
0.0914,26663
0.0969,26773
0.1026,27136
0.1082,27132
0.1136,26989
0.1192,27004
0.1247,26750
0.1304,26518
0.136,26864
0.1414,27102
0.147,26970
0.1526,26707
0.1582,26895
0.1635,26644
0.1692,26816
0.1748,26916
0.1802,26919
0.1858,26905
0.1914,27072
0.1971,26965
0.2024,27006
0.2081,27045
0.2137,26415
0.2191,26709
0.2247,26973
0.2304,26920
0.2358,26699
0.2414,26512
0.2471,26998
0.2524,26398
0.2581,26590
0.2637,27112
0.2691,27061
0.2747,26855
0.2804,27043
0.286,26691
0.2914,26666
0.297,26604
0.3027,26692
0.308,26734
0.3136,27067
0.3193,26695
0.3246,26307
0.3303,27145
0.3359,26948
0.3415,26570
0.3469,27005
0.3526,26963
0.3582,26776
0.3635,26942
0.3692,27080
0.3748,27160
0.3805,26924
0.3858,27160
0.3915,27078
0.3971,27126
0.4025,26530
0.4081,27132
0.4138,27123
0.4192,27121
0.4248,26808
0.4302,26885
0.4358,26967
0.4415,26945
0.4471,27135
0.4525,25924
0.4581,27155
0.4638,27112
0.4691,27159
0.4748,26756
0.4804,27125
0.4858,26110
0.4914,26877
0.4971,26400
0.5024,27087
0.5081,27083
0.5137,26683
0.5193,26659
0.5247,26588
0.5304,27061
0.536,26719
0.5414,26813
0.547,26806
0.5526,26798
0.558,27089
0.5636,26958
0.5693,27187
0.5749,26777
0.5802,27159
0.5859,27149
0.5915,27201
0.5969,26901
0.6025,27176
0.6082,27196
0.6138,27163
0.6191,27053
0.6248,26806
0.6304,27033
0.6358,26650
0.6414,26772
0.6471,26903
0.6527,27054
0.6581,27081
0.6637,26885
0.6694,26879
0.6748,26995
0.6804,26865
0.6858,26552
0.6914,27204
0.697,26909
0.7027,25499
0.708,25104
0.7137,26997
0.7193,27031
0.7247,27046
0.7303,26987
0.7359,27086
0.7416,27112
0.7469,27111
0.7526,26868
0.7582,27012
0.7636,26791
0.7692,26751
0.7748,27216
0.7802,26979
0.7859,26923
0.7915,26897
0.7971,27195
0.8025,27011
0.8081,26348
0.8138,26944
0.8191,27192
0.8248,27196
0.8304,26487
0.8358,27190
0.8414,26687
0.847,27125
0.8527,26735
0.858,26777
0.8637,26482
0.8693,26445
0.8747,27069
0.8803,27052
0.886,26986
0.8913,26989
0.897,27177
0.9026,27165
0.9082,26933
0.9136,27195
0.9192,27156
0.9249,27212
0.9302,26908
0.9359,26858
0.9415,27152
0.9469,26343
0.9525,27158
0.9582,26129
0.9638,26701
0.9692,26771
0.9748,26952
0.9805,27068
0.9858,26806
0.9915,26879
0.9971,27135
1.0025,27053
1.0081,25660
1.0137,26868
1.0191,26818
1.0247,26323
1.0304,27001
1.036,27129
1.0414,27147
1.047,25302
1.0527,26690
1.058,27046
1.0637,27136
1.0693,27089
1.0747,26679
1.0803,26848
1.086,26731
1.0913,27047
1.097,27101
1.1026,27074
1.108,26905
1.1136,27059
1.1193,26927
1.1249,27042
1.1303,26845
1.1359,26917
1.1415,26777
1.1469,27193
1.1526,27129
1.1582,27043
