Experiment: July_9_negative_cntrl_expt vial 14, Fri Jul  9 17:30:40 2021
0.0025,32681
0.0082,32679
0.0135,32678
0.0192,32680
0.0248,32677
0.0305,32678
0.0358,32678
0.0413,32681
0.047,32681
0.0526,32679
0.0579,32681
0.0636,32682
0.0691,32681
0.0748,32681
0.0804,32680
0.0858,32681
0.0914,32680
0.0969,32679
0.1026,32680
0.1082,32682
0.1136,32684
0.1192,32677
0.1247,32683
0.1304,32681
0.136,32678
0.1414,32678
0.147,32681
0.1526,32682
0.1582,32680
0.1635,32685
0.1692,32683
0.1748,32680
0.1802,32679
0.1858,32681
0.1914,32681
0.1971,32682
0.2024,32681
0.2081,32680
0.2137,32680
0.2191,32680
0.2247,32677
0.2304,32679
0.2358,32678
0.2414,32678
0.2471,32679
0.2524,32680
0.2581,32681
0.2637,32681
0.2691,32681
0.2747,32683
0.2804,32684
0.286,32684
0.2914,32683
0.297,32682
0.3027,32679
0.308,32684
0.3136,32679
0.3193,32682
0.3246,32678
0.3303,32681
0.3359,32681
0.3415,32677
0.3469,32683
0.3526,32681
0.3582,32683
0.3635,32682
0.3692,32680
0.3748,32682
0.3805,32680
0.3858,32678
0.3915,32682
0.3971,32681
0.4025,32684
0.4081,32678
0.4138,32679
0.4192,32680
0.4248,32679
0.4302,32681
0.4358,32683
0.4415,32682
0.4471,32686
0.4525,32685
0.4581,32680
0.4638,32684
0.4691,32679
0.4748,32685
0.4804,32680
0.4858,32682
0.4914,32685
0.4971,32682
0.5024,32680
0.5081,32682
0.5137,32685
0.5193,32681
0.5247,32679
0.5304,32680
0.536,32680
0.5414,32680
0.547,32679
0.5526,32682
0.558,32678
0.5636,32680
0.5693,32681
0.5749,32681
0.5802,32679
0.5859,32680
0.5915,32679
0.5969,32680
0.6025,32680
0.6082,32684
0.6138,32678
0.6191,32680
0.6248,32680
0.6304,32683
0.6358,32680
0.6414,32679
0.6471,32678
0.6527,32679
0.6581,32682
0.6637,32680
0.6694,32680
0.6748,32679
0.6804,32678
0.6858,32684
0.6914,32679
0.697,32682
0.7027,32680
0.708,32681
0.7137,32683
0.7193,32680
0.7247,32678
0.7303,32680
0.7359,32683
0.7416,32679
0.7469,32679
0.7526,32680
0.7582,32679
0.7636,32679
0.7692,32680
0.7748,32682
0.7802,32679
0.7859,32682
0.7915,32680
0.7971,32681
0.8025,32682
0.8081,32684
0.8138,32686
0.8191,32682
0.8248,32684
0.8304,32679
0.8358,32682
0.8414,32682
0.847,32684
0.8527,32678
0.858,32677
0.8637,32679
0.8693,32684
0.8747,32682
0.8803,32685
0.886,32680
0.8913,32680
0.897,32686
0.9026,32681
0.9082,32680
0.9136,32682
0.9192,32678
0.9249,32681
0.9302,32682
0.9359,32684
0.9415,32683
0.9469,32678
0.9525,32677
0.9582,32681
0.9638,32683
0.9692,32680
0.9748,32682
0.9805,32684
0.9858,32676
0.9915,32681
0.9971,32679
1.0025,32676
1.0081,32682
1.0137,32681
1.0191,32683
1.0247,32681
1.0304,32681
1.036,32684
1.0414,32684
1.047,32683
1.0527,32682
1.058,32684
1.0637,32680
1.0693,32684
1.0747,32680
1.0803,32681
1.086,32679
1.0913,32685
1.097,32684
1.1026,32685
1.108,32682
1.1136,32681
1.1193,32680
1.1249,32685
1.1303,32684
1.1359,32681
1.1415,32683
1.1469,32680
1.1526,32682
1.1582,32683
1.1635,32685
1.1692,32682
1.1748,32683
1.1805,32680
1.1858,32683
1.1914,32680
1.1971,32682
1.2025,32682
1.2081,32684
1.2137,32685
1.2194,32683
1.2247,32688
1.2304,32685
1.236,32680
1.2414,32680
1.247,32682
1.2526,32681
1.2583,32680
1.2636,32682
1.2693,32682
1.2749,32681
1.2803,32680
1.2859,32684
1.2916,32684
1.2969,32682
1.3026,32683
1.3082,32679
1.3136,32680
1.3192,32681
1.3248,32683
1.3305,32681
1.3358,32682
1.3414,32682
1.3471,32679
1.3525,32681
1.3581,32683
1.3637,32684
1.3691,32681
1.3747,32682
1.3804,32682
1.386,32684
1.3913,32682
1.397,32679
1.4026,32686
1.4082,32685
1.4136,32682
1.4192,32682
1.4249,32681
1.4302,32682
1.4359,32678
1.4415,32681
1.4471,32683
1.4525,32681
1.4581,32682
1.4638,32683
1.4691,32680
1.4748,32680
1.4804,32684
1.486,32688
1.4914,32681
1.4971,32679
1.5024,32682
1.5081,32682
1.5137,32681
1.5194,32681
1.5247,32681
1.5304,32679
1.536,32682
1.5414,32680
1.547,32680
1.5526,32684
1.5583,32683
1.5636,32681
1.5692,32677
1.5748,32677
1.5805,32683
1.5858,32682
1.5914,32682
1.597,32683
1.6027,32680
1.608,32679
1.6136,32680
1.6192,32681
1.6248,32682
1.6305,32683
1.6358,32680
1.6415,32681
1.647,32678
1.6526,32680
1.658,32678
1.6636,32680
1.6693,32676
1.6747,32683
1.6803,32680
1.6859,32683
1.6916,32682
1.6969,32680
1.7026,32680
1.7082,32681
1.7136,32680
1.7192,32683
1.7248,32683
1.7304,32681
1.736,32680
1.7414,32683
1.747,32681
1.7525,32683
1.7581,32680
1.7637,32682
1.7691,32683
1.7747,32679
1.7804,32683
1.7858,32683
1.7915,32678
1.7971,32677
1.8025,32682
1.8081,32685
1.8137,32681
1.8194,32679
1.8247,32679
1.8304,32679
1.836,32682
1.8415,32682
1.847,32684
1.8526,32676
1.8583,32682
1.8636,32681
1.8693,32681
1.8747,32682
1.8803,32682
1.8859,32680
1.8916,32680
1.8969,32685
1.9026,32682
1.9082,32678
1.9138,32680
1.9192,32678
1.9248,32683
1.9304,32682
1.9358,32681
1.9414,32681
1.9471,32680
1.9527,32681
1.9581,32681
1.9637,32678
1.9694,32678
1.9747,32682
1.9803,32685
1.9859,32681
1.9915,32682
1.9969,32678
2.0025,32677
2.0082,32678
2.0136,32681
2.0192,32678
2.0249,32680
2.0303,32679
2.0359,32681
2.0416,32687
2.0469,32682
2.0526,32681
2.0582,32679
2.0636,32680
2.0692,32679
2.0749,32680
2.0805,32681
2.0859,32679
2.0915,32682
2.0969,32679
2.1025,32678
2.1082,32681
2.1138,32680
2.1193,32679
2.1249,32683
2.1303,32679
2.1359,32681
2.1415,32680
2.1472,32681
2.1525,32679
2.1581,32679
2.1638,32681
2.1691,32681
2.1748,32683
2.1805,32683
2.1859,32679
2.1915,32682
2.1969,32681
2.2025,32682
2.2081,32682
2.2138,32680
2.2191,32680
2.2248,32680
2.2304,32681
2.236,32681
2.2414,32685
2.247,32680
2.2527,32682
2.2581,32676
2.2637,32679
2.2693,32676
2.2749,32679
2.2803,32680
2.2859,32676
2.2916,32675
2.297,32681
2.3026,32681
2.3082,32680
2.3136,32676
2.3192,32676
2.3249,32677
2.3305,32679
2.3359,32682
2.3415,32679
2.3472,32677
2.3525,32680
2.3581,32679
2.3638,32678
2.3691,32680
2.3748,32680
2.3804,32679
2.3858,32680
2.3914,32678
2.3971,32677
2.4027,32677
2.4081,32680
2.4137,32677
2.4193,32677
2.4247,32680
2.4303,32677
2.436,32677
2.4416,32675
2.447,32677
2.4526,32678
2.4583,32678
2.4636,32677
2.4693,32677
2.4749,32678
2.4803,32674
2.4859,32680
2.4913,32678
2.497,32681
2.5026,32678
2.5082,32681
2.5136,32677
2.5193,32675
2.5249,32676
2.5303,32675
2.5359,32678
2.5416,32675
2.5469,32677
2.5526,32675
2.5582,32678
2.5636,32681
2.5692,32678
2.5749,32678
2.5805,32680
2.5859,32680
2.5915,32676
2.5971,32681
2.6025,32680
2.6081,32679
2.6138,32682
2.6194,32680
2.6248,32678
2.6304,32681
2.636,32679
2.6414,32678
2.647,32680
2.6527,32678
2.6583,32676
2.6636,32677
2.6693,32680
2.6749,32679
2.6803,32680
2.6859,32678
2.6916,32679
2.6969,32678
2.7026,32677
2.7082,32675
2.7138,32679
2.7192,32676
2.7248,32681
2.7305,32680
2.7359,32679
2.7415,32682
2.7471,32680
2.7525,32679
2.7581,32679
2.7638,32682
2.7691,32678
2.7748,32680
2.7804,32681
2.7861,32681
2.7914,32676
2.7971,32678
2.8027,32681
2.8081,32677
2.8137,32675
2.8194,32681
2.8248,32678
2.8304,32679
2.836,32678
2.8414,32677
2.847,32682
2.8527,32680
2.8581,32678
2.8637,32681
2.8694,32680
2.8747,32678
2.8804,32685
2.886,32681
2.8914,32680
2.897,32680
2.9027,32679
2.9083,32678
2.9137,32680
2.9194,32677
2.9248,32675
2.9304,32680
2.936,32683
2.9414,32675
2.9471,32680
2.9527,32679
2.9581,32680
2.9637,32681
2.9693,32681
2.9747,32683
2.9803,32676
2.986,32679
2.9916,32682
2.997,32676
3.0025,32680
3.0081,32677
3.0138,32677
3.0192,32679
3.0248,32682
3.0303,32680
3.036,32679
3.0416,32683
3.047,32674
3.0526,32683
3.0581,32679
3.0638,32680
3.0694,32678
3.0748,32677
3.0804,32672
3.0859,32679
3.0916,32678
3.0969,32679
3.1026,32677
3.1082,32680
3.1137,32679
3.1194,32680
3.1247,32675
3.1304,32678
3.136,32681
3.1414,32679
3.147,32681
3.1527,32678
3.158,32681
3.1637,32680
3.1693,32682
3.175,32678
3.1803,32678
3.186,32680
3.1916,32678
3.197,32681
3.2026,32681
3.2082,32680
3.2136,32681
3.2192,32681
3.2249,32677
3.2303,32678
3.2359,32676
3.2415,32679
3.2472,32682
3.2525,32678
3.2582,32681
3.2638,32677
3.2692,32682
3.2748,32680
3.2805,32678
3.2858,32681
3.2915,32679
3.2971,32678
3.3025,32678
3.3081,32679
3.3138,32678
3.3194,32677
3.3248,32681
3.3304,32676
3.3361,32673
3.3414,32675
3.347,32676
3.3527,32678
3.3583,32675
3.3637,32678
3.3693,32674
3.375,32679
3.3803,32678
3.386,32680
3.3916,32675
3.397,32679
3.4026,32677
3.4083,32679
3.4136,32678
3.4193,32679
3.4249,32679
3.4303,32678
3.4359,32678
3.4416,32681
3.447,32678
3.4526,32679
3.4582,32681
3.4636,32679
3.4692,32679
3.4749,32678
3.4805,32676
3.4859,32677
3.4915,32676
3.4971,32676
3.5028,32679
3.5081,32679
3.5138,32679
3.5192,32677
3.5248,32676
3.5305,32681
3.5361,32680
3.5414,32677
3.5471,32680
3.5527,32678
3.5581,32682
3.5637,32680
3.5694,32676
3.5747,32677
3.5804,32679
3.586,32681
3.5914,32680
3.5971,32680
3.6027,32681
3.6081,32681
3.6137,32679
3.6193,32681
3.625,32678
3.6304,32679
3.636,32678
3.6416,32679
3.647,32678
3.6526,32676
3.6583,32679
3.6637,32680
3.6693,32675
