Experiment: July_9_negative_cntrl_expt vial 10, Fri Jul  9 17:30:40 2021
0.0025,32764
0.0082,32762
0.0135,32763
0.0192,32760
0.0248,32763
0.0305,32761
0.0358,32761
0.0413,32762
0.047,32763
0.0526,32761
0.0579,32761
0.0636,32765
0.0691,32765
0.0748,32763
0.0804,32763
0.0858,32764
0.0914,32764
0.0969,32765
0.1026,32765
0.1082,32760
0.1136,32758
0.1192,32763
0.1247,32762
0.1304,32763
0.136,32764
0.1414,32761
0.147,32762
0.1526,32762
0.1582,32764
0.1635,32764
0.1692,32765
0.1748,32760
0.1802,32761
0.1858,32766
0.1914,32765
0.1971,32766
0.2024,32763
0.2081,32763
0.2137,32764
0.2191,32764
0.2247,32763
0.2304,32761
0.2358,32762
0.2414,32760
0.2471,32766
0.2524,32761
0.2581,32761
0.2637,32763
0.2691,32762
0.2747,32766
0.2804,32760
0.286,32766
0.2914,32766
0.297,32763
0.3027,32761
0.308,32768
0.3136,32762
0.3193,32763
0.3246,32759
0.3303,32761
0.3359,32761
0.3415,32762
0.3469,32763
0.3526,32765
0.3582,32764
0.3635,32765
0.3692,32766
0.3748,32766
0.3805,32762
0.3858,32762
0.3915,32763
0.3971,32764
0.4025,32765
0.4081,32762
0.4138,32763
0.4192,32764
0.4248,32760
0.4302,32767
0.4358,32768
0.4415,32766
0.4471,32766
0.4525,32768
0.4581,32762
0.4638,32765
0.4691,32764
0.4748,32764
0.4804,32759
0.4858,32763
0.4914,32763
0.4971,32765
0.5024,32762
0.5081,32764
0.5137,32762
0.5193,32766
0.5247,32764
0.5304,32759
0.536,32763
0.5414,32764
0.547,32761
0.5526,32758
0.558,32758
0.5636,32764
0.5693,32763
0.5749,32761
0.5802,32759
0.5859,32762
0.5915,32761
0.5969,32762
0.6025,32765
0.6082,32763
0.6138,32754
0.6191,32763
0.6248,32762
0.6304,32764
0.6358,32763
0.6414,32761
0.6471,32765
0.6527,32765
0.6581,32764
0.6637,32763
0.6694,32763
0.6748,32759
0.6804,32761
0.6858,32765
0.6914,32762
0.697,32765
0.7027,32764
0.708,32764
0.7137,32765
0.7193,32764
0.7247,32763
0.7303,32763
0.7359,32764
0.7416,32761
0.7469,32763
0.7526,32762
0.7582,32762
0.7636,32761
0.7692,32764
0.7748,32763
0.7802,32765
0.7859,32763
0.7915,32766
0.7971,32765
0.8025,32766
0.8081,32765
0.8138,32767
0.8191,32764
0.8248,32764
0.8304,32762
0.8358,32763
0.8414,32763
0.847,32764
0.8527,32756
0.858,32762
0.8637,32760
0.8693,32764
0.8747,32765
0.8803,32764
0.886,32767
0.8913,32766
0.897,32765
0.9026,32762
0.9082,32767
0.9136,32763
0.9192,32765
0.9249,32763
0.9302,32766
0.9359,32770
0.9415,32766
0.9469,32761
0.9525,32762
0.9582,32760
0.9638,32763
0.9692,32759
0.9748,32766
0.9805,32763
0.9858,32763
0.9915,32760
0.9971,32765
1.0025,32765
1.0081,32766
1.0137,32764
1.0191,32763
1.0247,32763
1.0304,32762
1.036,32765
1.0414,32764
1.047,32769
1.0527,32763
1.058,32767
1.0637,32766
1.0693,32765
1.0747,32762
1.0803,32761
1.086,32766
1.0913,32763
1.097,32764
1.1026,32767
1.108,32763
1.1136,32766
1.1193,32763
1.1249,32766
1.1303,32765
1.1359,32762
