Experiment: July_9_negative_cntrl_expt vial 5, Fri Jul  9 17:30:40 2021
0.0025,100
0.0082,100
0.0135,103
0.0192,99
0.0248,97
0.0305,99
0.0358,99
0.0413,100
0.047,98
0.0526,102
0.0579,96
0.0636,100
0.0691,102
0.0748,98
0.0804,100
0.0858,102
0.0914,103
0.0969,99
0.1026,103
0.1082,99
0.1136,97
0.1192,98
0.1247,99
0.1304,98
0.136,100
0.1414,99
0.147,102
0.1526,102
0.1582,99
0.1635,100
0.1692,103
0.1748,101
0.1802,98
0.1858,99
0.1914,102
0.1971,102
0.2024,100
0.2081,97
0.2137,100
0.2191,102
0.2247,96
0.2304,95
0.2358,99
0.2414,94
0.2471,96
0.2524,99
0.2581,98
0.2637,96
0.2691,99
0.2747,97
0.2804,102
0.286,98
0.2914,98
0.297,100
0.3027,101
0.308,99
0.3136,95
0.3193,98
0.3246,97
0.3303,98
0.3359,96
0.3415,97
0.3469,99
0.3526,98
0.3582,100
0.3635,99
0.3692,99
0.3748,100
0.3805,95
0.3858,98
0.3915,100
0.3971,99
0.4025,100
0.4081,98
0.4138,101
0.4192,103
0.4248,103
0.4302,100
0.4358,99
0.4415,101
0.4471,102
0.4525,104
0.4581,99
0.4638,100
0.4691,96
0.4748,96
0.4804,95
0.4858,100
0.4914,101
0.4971,99
0.5024,98
0.5081,98
0.5137,102
0.5193,101
0.5247,97
0.5304,100
0.536,99
0.5414,99
0.547,99
0.5526,94
0.558,97
0.5636,94
0.5693,98
0.5749,101
0.5802,96
0.5859,98
0.5915,97
0.5969,97
0.6025,98
0.6082,96
0.6138,96
0.6191,98
0.6248,97
0.6304,101
0.6358,97
0.6414,96
0.6471,95
0.6527,95
0.6581,97
0.6637,101
0.6694,98
0.6748,97
0.6804,96
0.6858,102
0.6914,100
0.697,100
0.7027,99
0.708,97
0.7137,98
0.7193,98
0.7247,99
0.7303,100
0.7359,100
0.7416,100
0.7469,97
0.7526,101
0.7582,96
0.7636,96
0.7692,99
0.7748,100
0.7802,99
0.7859,102
0.7915,96
0.7971,100
0.8025,100
0.8081,99
0.8138,98
0.8191,100
0.8248,98
0.8304,99
0.8358,102
0.8414,98
0.847,95
0.8527,96
0.858,93
0.8637,97
0.8693,101
0.8747,99
0.8803,100
0.886,98
0.8913,98
0.897,99
0.9026,98
0.9082,100
0.9136,100
0.9192,99
0.9249,98
0.9302,97
0.9359,99
0.9415,88
0.9469,98
0.9525,97
0.9582,100
0.9638,100
0.9692,98
0.9748,97
0.9805,99
0.9858,96
0.9915,100
0.9971,99
1.0025,101
1.0081,99
1.0137,99
1.0191,99
1.0247,103
1.0304,100
1.036,98
1.0414,100
1.047,98
1.0527,99
1.058,101
1.0637,98
1.0693,98
1.0747,95
1.0803,95
1.086,99
1.0913,99
1.097,102
1.1026,98
1.108,102
1.1136,98
1.1193,98
1.1249,99
1.1303,98
1.1359,96
1.1415,101
1.1469,101
1.1526,97
1.1582,99
1.1635,98
1.1692,101
1.1748,99
1.1805,99
1.1858,98
1.1914,102
1.1971,101
1.2025,100
1.2081,99
1.2137,101
1.2194,103
1.2247,101
1.2304,101
1.236,97
1.2414,97
1.247,98
1.2526,98
1.2583,98
1.2636,98
1.2693,99
1.2749,100
1.2803,98
1.2859,100
1.2916,97
1.2969,96
1.3026,99
1.3082,98
1.3136,97
1.3192,97
1.3248,103
1.3305,99
1.3358,101
1.3414,94
1.3471,100
1.3525,98
1.3581,98
1.3637,100
1.3691,100
1.3747,100
1.3804,100
1.386,100
1.3913,97
1.397,98
1.4026,98
1.4082,97
1.4136,97
1.4192,96
1.4249,98
1.4302,98
1.4359,96
1.4415,97
1.4471,97
1.4525,95
1.4581,97
1.4638,95
1.4691,98
1.4748,99
1.4804,98
1.486,98
1.4914,100
1.4971,96
1.5024,99
1.5081,103
1.5137,98
1.5194,98
1.5247,97
1.5304,97
1.536,97
1.5414,95
1.547,98
1.5526,96
1.5583,98
1.5636,97
1.5692,92
1.5748,93
1.5805,97
1.5858,99
1.5914,101
1.597,98
1.6027,98
1.608,99
1.6136,98
1.6192,98
1.6248,98
1.6305,98
1.6358,98
1.6415,100
1.647,98
1.6526,100
1.658,94
1.6636,97
1.6693,94
1.6747,101
1.6803,99
1.6859,97
1.6916,98
1.6969,98
1.7026,98
1.7082,97
1.7136,97
1.7192,99
1.7248,100
1.7304,99
1.736,98
1.7414,101
1.747,102
1.7525,98
1.7581,100
1.7637,98
1.7691,99
1.7747,96
1.7804,98
1.7858,98
1.7915,98
1.7971,95
1.8025,99
1.8081,103
1.8137,96
1.8194,100
1.8247,99
1.8304,97
1.836,95
1.8415,97
1.847,93
1.8526,97
1.8583,97
1.8636,100
1.8693,99
1.8747,105
1.8803,97
1.8859,99
1.8916,98
1.8969,102
1.9026,100
1.9082,97
1.9138,98
1.9192,100
1.9248,100
1.9304,100
1.9358,99
1.9414,95
1.9471,99
1.9527,97
1.9581,100
1.9637,101
1.9694,95
1.9747,95
1.9803,99
1.9859,98
1.9915,100
1.9969,95
2.0025,94
2.0082,98
2.0136,97
2.0192,100
2.0249,99
2.0303,96
2.0359,100
2.0416,101
2.0469,97
2.0526,95
2.0582,98
2.0636,98
2.0692,99
2.0749,97
2.0805,96
2.0859,100
2.0915,98
2.0969,102
2.1025,100
2.1082,97
2.1138,101
2.1193,98
2.1249,98
2.1303,97
2.1359,93
2.1415,97
2.1472,98
2.1525,101
2.1581,99
2.1638,100
2.1691,99
2.1748,100
2.1805,99
2.1859,98
2.1915,100
2.1969,98
2.2025,101
2.2081,100
2.2138,99
2.2191,97
2.2248,100
2.2304,100
2.236,101
2.2414,97
2.247,100
2.2527,99
2.2581,99
2.2637,97
2.2693,98
2.2749,101
2.2803,99
2.2859,99
2.2916,97
2.297,99
2.3026,95
2.3082,100
2.3136,101
2.3192,98
2.3249,99
2.3305,102
2.3359,101
2.3415,100
2.3472,99
2.3525,98
2.3581,99
2.3638,101
2.3691,102
2.3748,99
2.3804,104
2.3858,101
2.3914,98
2.3971,97
2.4027,97
2.4081,101
2.4137,104
2.4193,100
2.4247,101
2.4303,99
2.436,97
2.4416,98
2.447,100
2.4526,99
2.4583,98
2.4636,96
2.4693,99
2.4749,96
2.4803,97
2.4859,98
2.4913,100
2.497,101
2.5026,96
2.5082,98
2.5136,99
2.5193,94
2.5249,99
2.5303,97
2.5359,98
2.5416,93
2.5469,99
2.5526,101
2.5582,100
2.5636,101
2.5692,99
2.5749,100
2.5805,100
2.5859,99
2.5915,98
2.5971,98
2.6025,97
2.6081,101
2.6138,100
2.6194,97
2.6248,98
2.6304,97
2.636,96
2.6414,98
2.647,100
2.6527,98
2.6583,95
2.6636,99
2.6693,100
2.6749,98
2.6803,97
2.6859,98
2.6916,100
2.6969,97
2.7026,97
2.7082,93
2.7138,102
2.7192,99
2.7248,97
2.7305,102
2.7359,99
2.7415,99
2.7471,102
2.7525,98
2.7581,100
2.7638,98
2.7691,98
2.7748,103
2.7804,99
2.7861,101
2.7914,102
2.7971,102
2.8027,100
2.8081,101
2.8137,103
2.8194,97
2.8248,100
2.8304,97
2.836,96
2.8414,91
2.847,99
2.8527,100
2.8581,98
2.8637,100
2.8694,100
2.8747,99
2.8804,98
2.886,100
2.8914,98
2.897,100
2.9027,100
2.9083,97
2.9137,98
2.9194,94
2.9248,98
2.9304,102
2.936,103
2.9414,100
2.9471,101
2.9527,98
2.9581,103
2.9637,99
2.9693,101
2.9747,99
2.9803,98
2.986,98
2.9916,103
2.997,102
3.0025,103
3.0081,100
3.0138,98
3.0192,101
3.0248,101
3.0303,102
3.036,102
3.0416,102
3.047,99
3.0526,101
3.0581,101
3.0638,96
3.0694,97
3.0748,99
3.0804,100
3.0859,101
3.0916,99
3.0969,104
3.1026,99
3.1082,99
3.1137,101
3.1194,103
3.1247,94
3.1304,102
3.136,101
3.1414,103
3.147,101
3.1527,98
3.158,102
3.1637,98
3.1693,98
3.175,99
3.1803,101
3.186,100
3.1916,101
3.197,105
3.2026,101
3.2082,103
3.2136,101
3.2192,101
3.2249,96
3.2303,98
3.2359,101
3.2415,101
