Experiment: Mar_2_Turb_expt vial 2, Tue Mar  2 18:45:49 2021
0.0056,1607
0.0113,1605
0.0166,1612
0.0223,1612
0.0279,1607
0.0333,1608
0.0389,1611
0.0446,1605
0.0499,1608
0.0556,1613
0.0612,1611
0.0666,1606
0.0723,1610
0.0779,1608
0.0833,1606
0.0889,1606
0.0946,1613
0.0999,1610
0.1056,1606
0.1112,1609
0.1166,1610
0.1222,1604
0.1279,1608
0.1333,1611
0.1389,1606
0.1445,1607
0.1502,1610
0.1555,1608
0.1611,1606
0.1668,1614
0.1721,1608
0.1777,1605
0.1834,1610
0.189,1608
0.1944,1604
0.2,1608
0.2056,1610
0.2113,1607
0.2166,1607
0.2223,1612
0.2279,1610
0.2332,1603
0.2389,1610
0.2445,1611
0.2501,1606
0.2555,1606
0.2611,1611
0.2668,1609
0.2721,1606
0.2778,1609
0.2834,1609
0.289,1605
0.2944,1611
0.2999,1610
0.3056,1605
0.3112,1612
0.3165,1612
0.3222,1607
0.3277,1611
0.3333,1608
0.339,1605
0.3446,1610
0.3499,1609
0.3555,1605
0.3611,1609
0.3668,1608
0.3721,1604
0.3778,1610
0.3833,1612
0.3889,1603
0.3946,1607
0.3999,1611
0.4056,1607
0.4111,1607
0.4168,1610
0.4224,1607
0.4278,1607
0.4334,1610
0.4389,1607
0.4446,1606
0.4499,1610
0.4556,1606
0.4612,1604
0.4666,1612
0.4722,1608
0.4778,1604
0.4835,1611
0.4888,1610
0.4945,1603
0.5001,1606
0.5055,1612
0.5111,1610
0.5168,1604
0.5221,1611
0.5278,1613
0.5334,1605
0.5388,1605
0.5444,1611
0.5501,1610
0.5557,1605
0.5611,1609
0.5667,1609
0.5723,1606
0.5777,1606
0.5833,1612
0.589,1609
0.5943,1606
0.6,1609
0.6056,1611
0.6112,1607
0.6166,1606
0.6222,1612
0.6279,1607
0.6332,1606
0.6389,1609
0.6445,1609
0.6501,1604
0.6555,1612
0.6611,1612
0.6668,1604
0.6721,1607
0.6777,1612
0.6834,1607
0.689,1603
0.6944,1611
0.7,1610
0.7056,1605
0.7113,1610
0.7166,1612
0.7222,1607
0.7279,1607
0.7332,1610
0.7388,1606
0.7445,1605
0.7501,1610
0.7555,1608
0.7611,1605
0.7667,1611
0.7721,1606
0.7777,1604
0.7833,1611
0.789,1608
0.7946,1607
0.8,1610
0.8056,1611
0.811,1605
0.8166,1608
0.8222,1611
0.8279,1604
0.8332,1605
0.8389,1611
0.8445,1611
0.8501,1606
0.8555,1606
0.8612,1611
0.8668,1610
0.8722,1605
0.8778,1608
0.8834,1612
0.8888,1608
0.8944,1607
0.9001,1612
0.9054,1609
0.9111,1604
0.9167,1608
0.9223,1610
0.9277,1607
0.9333,1607
0.939,1610
0.9443,1606
0.95,1607
0.9554,1611
0.961,1609
0.9667,1606
0.9723,1610
0.9777,1609
0.9833,1605
0.989,1609
0.9943,1612
1.0,1606
1.0056,1608
1.0113,1611
1.0167,1607
1.0223,1605
1.0277,1610
1.0333,1608
1.039,1604
1.0443,1609
1.05,1612
1.0556,1606
1.061,1606
1.0666,1610
1.0723,1609
1.0779,1604
1.0833,1608
1.0889,1612
1.0945,1605
1.0999,1606
1.1055,1611
1.1112,1609
1.1168,1604
1.1222,1609
1.1278,1612
1.1334,1606
1.1388,1606
1.1444,1613
1.15,1606
1.1557,1605
1.161,1612
1.1667,1612
1.1723,1605
1.1777,1608
1.1833,1612
1.1889,1606
1.1943,1605
1.1999,1610
1.2055,1611
1.2112,1604
1.2166,1606
1.2222,1613
1.2278,1607
1.2332,1605
1.2388,1611
1.2444,1608
1.2501,1606
1.2554,1610
1.2611,1609
1.2667,1604
1.2723,1610
1.2777,1612
1.2833,1604
1.2889,1606
1.2946,1612
1.2999,1606
1.3056,1606
1.3112,1613
1.3165,1608
1.3222,1605
1.3278,1609
1.3334,1612
1.3388,1606
1.3445,1604
1.3501,1611
1.3554,1608
1.3611,1604
1.3667,1609
1.3724,1610
1.3777,1605
1.3833,1607
1.389,1612
1.3944,1607
1.4,1605
1.4057,1610
1.411,1611
1.4166,1607
1.4223,1610
1.4279,1609
1.4333,1605
1.4389,1609
1.4446,1607
1.4499,1604
1.4555,1610
1.4612,1611
1.4666,1604
1.4722,1608
1.4778,1615
1.4835,1608
1.4888,1607
1.4945,1611
1.5001,1609
1.5055,1603
1.5111,1609
1.5168,1612
1.5221,1604
1.5278,1603
1.5334,1611
1.539,1607
1.5444,1601
1.5501,1609
1.5557,1610
1.561,1606
1.5667,1605
1.5723,1611
1.5777,1608
1.5833,1605
1.589,1611
1.5946,1610
1.6,1603
1.6056,1609
1.6112,1609
1.6166,1606
1.6222,1607
1.6279,1612
1.6333,1606
1.6389,1606
1.6445,1613
1.6499,1609
1.6555,1604
1.6612,1607
1.6668,1613
1.6722,1608
1.6778,1607
1.6835,1610
1.6888,1609
1.6945,1606
1.7001,1609
1.7057,1616
1.7111,1607
1.7167,1605
1.7224,1611
1.7277,1609
1.7333,1604
1.739,1610
1.7446,1610
1.7499,1607
1.7556,1605
1.7612,1611
1.7668,1608
1.7722,1607
1.7778,1612
1.7835,1607
1.7888,1609
1.7944,1610
1.8,1607
1.8056,1608
1.8113,1609
1.8166,1605
1.8222,1606
1.8278,1610
1.8335,1607
1.8391,1607
1.8445,1613
1.85,1610
1.8556,1605
1.8613,1605
1.8666,1611
1.8723,1607
1.8778,1602
1.8835,1609
1.8891,1611
1.8945,1605
1.9001,1607
1.9056,1612
1.9113,1608
1.9166,1603
1.9223,1611
1.9279,1613
1.9334,1607
1.9391,1605
1.9444,1612
1.9501,1609
1.9557,1605
1.9611,1611
1.9668,1611
1.9724,1606
1.9778,1608
1.9834,1612
1.989,1610
1.9944,1604
2.0001,1607
2.0057,1612
2.0111,1608
2.0167,1604
2.0224,1609
2.0277,1612
2.0334,1604
2.039,1609
2.0447,1611
2.05,1608
2.0557,1605
2.061,1612
2.0667,1610
2.0722,1605
2.0778,1608
2.0835,1612
2.0889,1606
2.0945,1605
2.1,1612
2.1057,1607
2.1113,1605
2.1167,1611
2.1223,1609
2.1278,1606
2.1335,1611
2.1391,1607
2.1445,1605
2.1501,1609
2.1556,1612
2.1613,1604
2.1666,1607
2.1723,1612
2.1779,1607
2.1833,1602
2.1889,1611
2.1946,1609
2.2002,1605
2.2056,1608
2.2112,1611
2.2169,1606
2.2223,1606
2.2279,1613
2.2335,1607
2.2389,1606
2.2445,1611
2.2502,1610
2.2555,1606
2.2612,1609
2.2668,1611
2.2724,1605
2.2778,1608
2.2834,1610
2.2891,1603
2.2944,1606
2.3001,1610
2.3057,1604
2.3111,1607
2.3167,1610
2.3224,1604
2.328,1606
2.3334,1610
2.339,1608
2.3447,1602
2.3501,1608
2.3557,1610
2.3611,1604
2.3667,1607
2.3723,1612
2.378,1608
2.3833,1605
2.389,1611
2.3946,1610
2.4003,1605
2.4056,1609
2.4112,1610
2.4169,1605
2.4223,1607
2.4279,1610
2.4335,1608
2.4389,1602
2.4446,1609
2.4502,1614
2.4556,1608
2.4612,1604
2.4669,1612
2.4722,1612
2.4779,1604
2.4835,1605
2.4892,1613
2.4945,1609
2.5002,1604
2.5055,1608
2.5112,1613
2.5169,1607
2.5222,1605
2.5279,1611
2.5335,1607
2.5389,1606
2.5445,1611
2.5502,1610
2.5555,1605
2.5612,1608
2.5669,1610
2.5722,1605
2.5779,1606
2.5835,1611
2.5889,1607
2.5945,1609
2.6002,1610
2.6058,1607
2.6112,1607
2.6168,1611
2.6225,1606
2.6278,1603
2.6335,1609
2.6391,1610
2.6445,1604
2.6501,1607
2.6558,1611
2.6611,1608
2.6668,1602
2.6724,1610
2.678,1608
2.6834,1605
2.689,1607
2.6947,1614
2.7,1608
2.7057,1605
2.7113,1612
2.7167,1608
2.7223,1605
2.728,1610
2.7333,1611
2.739,1604
2.7446,1610
2.7503,1612
2.7556,1606
2.7613,1606
2.7669,1612
2.7722,1609
2.7779,1605
2.7835,1608
2.7891,1609
2.7945,1605
2.8001,1608
2.8058,1614
2.8111,1609
2.8168,1603
2.8224,1610
2.8281,1611
2.8334,1606
2.8391,1607
2.8447,1611
2.85,1608
2.8557,1610
2.8613,1608
2.8669,1605
2.8723,1611
2.8779,1610
2.8836,1604
2.8889,1611
2.8946,1612
2.9002,1606
2.9056,1607
2.9112,1609
2.9169,1607
2.9225,1604
2.9279,1609
2.9336,1612
2.939,1605
2.9446,1608
2.95,1610
2.9556,1606
2.9613,1604
2.9667,1612
2.9723,1607
2.978,1606
2.9836,1611
2.989,1610
2.9947,1603
3.0,1609
3.0057,1611
3.0114,1604
3.0167,1607
3.0224,1610
3.028,1607
3.0334,1605
3.039,1610
3.0447,1611
3.05,1605
3.0557,1609
3.0613,1612
3.0669,1606
3.0723,1607
3.0779,1611
3.0835,1607
3.0889,1603
3.0946,1608
3.1002,1611
3.1056,1606
3.1112,1607
3.1168,1610
3.1225,1607
3.1278,1605
3.1335,1610
3.1391,1609
3.1445,1604
3.1501,1608
3.1557,1613
3.1614,1607
3.1668,1605
3.1724,1612
3.178,1608
3.1834,1606
3.1891,1610
3.1947,1608
3.2001,1606
3.2057,1609
3.2113,1608
3.2167,1606
3.2223,1610
3.228,1610
3.2336,1603
3.239,1607
3.2446,1611
3.2502,1605
3.2556,1608
3.2612,1610
3.2668,1605
3.2724,1608
3.2781,1613
3.2834,1606
3.289,1609
3.2946,1612
3.3002,1606
3.3059,1608
3.3112,1613
3.3168,1604
3.3224,1606
3.328,1613
3.3334,1607
3.339,1605
3.3446,1610
3.3502,1611
3.3556,1604
3.3612,1608
3.3669,1611
3.3724,1609
3.378,1603
3.3834,1608
3.389,1612
3.3947,1605
3.4001,1606
3.4058,1612
3.4111,1611
3.4168,1605
3.4224,1610
3.4278,1610
3.4335,1607
3.4391,1607
3.4447,1611
3.4501,1606
3.4558,1607
3.4614,1612
3.4668,1608
3.4724,1605
3.4781,1611
3.4834,1612
3.489,1606
3.4947,1607
3.5,1612
3.5057,1606
3.5113,1605
3.517,1609
3.5223,1611
3.528,1604
3.5336,1610
3.539,1611
3.5446,1605
3.5503,1607
3.5556,1609
3.5613,1606
3.5669,1607
3.5723,1612
3.5779,1606
3.5835,1605
3.5892,1609
3.5945,1607
3.6002,1605
3.6058,1610
3.6112,1612
3.6168,1604
3.6225,1610
3.6279,1610
3.6335,1605
3.6391,1608
3.6445,1613
3.6501,1606
3.6558,1606
3.6614,1612
3.6668,1608
3.6724,1606
3.678,1611
3.6834,1607
3.689,1605
3.6947,1611
3.7,1609
3.7057,1605
3.7113,1609
3.717,1611
3.7223,1605
3.728,1607
3.7336,1611
3.739,1606
3.7446,1608
3.7503,1609
3.7556,1607
3.7611,1608
3.7668,1612
3.7724,1607
3.778,1604
3.7834,1610
3.7889,1610
3.7946,1603
3.8002,1609
3.8056,1611
3.8112,1608
3.8168,1605
3.8224,1610
3.828,1609
3.8334,1605
3.839,1611
3.8446,1612
3.8502,1603
3.8556,1608
3.8612,1611
3.8669,1607
3.8724,1605
3.878,1612
3.8834,1609
3.889,1606
3.8946,1608
3.9002,1609
3.9058,1607
3.9112,1607
3.9168,1612
3.9225,1607
3.9278,1607
3.9335,1611
3.9391,1609
3.9447,1605
3.9501,1611
3.9557,1611
3.9614,1605
3.9667,1610
3.9724,1611
3.978,1604
3.9836,1606
3.989,1613
3.9946,1608
4.0003,1607
4.0057,1611
4.0113,1608
4.0169,1604
4.0223,1610
4.028,1610
4.0336,1607
4.039,1610
4.0446,1611
4.0502,1605
4.0556,1607
4.0613,1612
4.0669,1608
4.0723,1606
4.0779,1610
4.0835,1609
4.0892,1605
4.0945,1610
