Experiment: Mar_2_Turb_expt vial 7, Tue Mar  2 18:45:49 2021
0.0056,1630
0.0113,1623
0.0166,1621
0.0223,1630
0.0279,1632
0.0333,1622
0.0389,1620
0.0446,1626
0.0499,1631
0.0556,1626
0.0612,1618
0.0666,1625
0.0723,1632
0.0779,1628
0.0833,1619
0.0889,1625
0.0946,1632
0.0999,1628
0.1056,1620
0.1112,1624
0.1166,1631
0.1222,1627
0.1279,1621
0.1333,1623
0.1389,1630
0.1445,1631
0.1502,1620
0.1555,1621
0.1611,1626
0.1668,1633
0.1721,1624
0.1777,1620
0.1834,1623
0.189,1632
0.1944,1626
0.2,1622
0.2056,1627
0.2113,1631
0.2166,1625
0.2223,1619
0.2279,1626
0.2332,1628
0.2389,1623
0.2445,1623
0.2501,1629
0.2555,1624
0.2611,1619
0.2668,1624
0.2721,1631
0.2778,1626
0.2834,1621
0.289,1625
0.2944,1632
0.2999,1628
0.3056,1619
0.3112,1622
0.3165,1630
0.3222,1627
0.3277,1620
0.3333,1624
0.339,1629
0.3446,1627
0.3499,1620
0.3555,1621
0.3611,1633
0.3668,1628
0.3721,1623
0.3778,1624
0.3833,1630
0.3889,1626
0.3946,1619
0.3999,1623
0.4056,1631
0.4111,1627
0.4168,1620
0.4224,1624
0.4278,1632
0.4334,1626
0.4389,1620
0.4446,1626
0.4499,1629
0.4556,1622
0.4612,1622
0.4666,1628
0.4722,1630
0.4778,1621
0.4835,1621
0.4888,1629
0.4945,1629
0.5001,1621
0.5055,1621
0.5111,1629
0.5168,1628
0.5221,1622
0.5278,1618
0.5334,1629
0.5388,1633
0.5444,1623
0.5501,1620
0.5557,1628
0.5611,1628
0.5667,1623
0.5723,1621
0.5777,1630
0.5833,1628
0.589,1621
0.5943,1620
0.6,1631
0.6056,1628
0.6112,1621
0.6166,1623
0.6222,1629
0.6279,1624
0.6332,1620
0.6389,1626
0.6445,1629
0.6501,1624
0.6555,1620
0.6611,1627
0.6668,1631
0.6721,1624
0.6777,1620
0.6834,1625
0.689,1631
0.6944,1624
0.7,1623
0.7056,1628
0.7113,1627
0.7166,1623
0.7222,1621
0.7279,1628
0.7332,1628
0.7388,1623
0.7445,1620
0.7501,1629
0.7555,1631
0.7611,1620
0.7667,1620
0.7721,1627
0.7777,1630
0.7833,1625
0.789,1618
0.7946,1626
0.8,1631
0.8056,1623
0.811,1619
0.8166,1625
0.8222,1632
0.8279,1626
0.8332,1619
0.8389,1622
0.8445,1628
0.8501,1630
0.8555,1622
0.8612,1622
0.8668,1628
0.8722,1628
0.8778,1622
0.8834,1623
0.8888,1630
0.8944,1627
0.9001,1620
0.9054,1620
0.9111,1630
0.9167,1630
0.9223,1618
0.9277,1620
0.9333,1630
0.939,1629
0.9443,1621
0.95,1621
0.9554,1627
0.961,1630
0.9667,1623
0.9723,1621
0.9777,1630
0.9833,1628
0.989,1622
0.9943,1623
1.0,1629
1.0056,1625
1.0113,1621
1.0167,1624
1.0223,1632
1.0277,1624
1.0333,1621
1.039,1625
1.0443,1631
1.05,1626
1.0556,1620
1.061,1626
1.0666,1631
1.0723,1626
1.0779,1619
1.0833,1624
1.0889,1632
1.0945,1629
1.0999,1622
1.1055,1622
1.1112,1628
1.1168,1627
1.1222,1621
1.1278,1622
1.1334,1633
1.1388,1627
1.1444,1621
1.15,1623
1.1557,1631
1.161,1628
1.1667,1619
1.1723,1623
1.1777,1631
1.1833,1625
1.1889,1620
1.1943,1624
1.1999,1630
1.2055,1624
1.2112,1622
1.2166,1627
1.2222,1630
1.2278,1621
1.2332,1621
1.2388,1629
1.2444,1629
1.2501,1620
1.2554,1622
1.2611,1629
1.2667,1629
1.2723,1621
1.2777,1624
1.2833,1628
1.2889,1629
1.2946,1620
1.2999,1623
1.3056,1631
1.3112,1627
1.3165,1621
1.3222,1623
1.3278,1632
1.3334,1626
1.3388,1621
1.3445,1624
1.3501,1630
1.3554,1624
1.3611,1623
1.3667,1628
1.3724,1629
1.3777,1621
1.3833,1620
1.389,1629
1.3944,1628
1.4,1621
1.4057,1620
1.411,1628
1.4166,1629
1.4223,1622
1.4279,1623
1.4333,1628
1.4389,1627
1.4446,1620
1.4499,1624
1.4555,1632
1.4612,1625
1.4666,1620
1.4722,1625
1.4778,1631
1.4835,1623
1.4888,1622
1.4945,1628
1.5001,1631
1.5055,1622
1.5111,1621
1.5168,1630
1.5221,1627
1.5278,1620
1.5334,1622
1.539,1627
1.5444,1628
1.5501,1621
1.5557,1622
1.561,1630
1.5667,1626
1.5723,1620
1.5777,1624
1.5833,1630
1.589,1622
1.5946,1620
1.6,1627
1.6056,1630
1.6112,1621
1.6166,1621
1.6222,1630
1.6279,1631
1.6333,1620
1.6389,1620
1.6445,1630
1.6499,1630
1.6555,1619
1.6612,1621
1.6668,1630
1.6722,1628
1.6778,1620
1.6835,1624
1.6888,1631
1.6945,1627
1.7001,1619
1.7057,1625
1.7111,1631
1.7167,1625
1.7224,1621
1.7277,1624
1.7333,1630
1.739,1625
1.7446,1619
1.7499,1625
1.7556,1628
1.7612,1623
1.7668,1621
1.7722,1628
1.7778,1628
1.7835,1618
1.7888,1623
1.7944,1628
1.8,1627
1.8056,1621
1.8113,1621
1.8166,1629
1.8222,1631
1.8278,1622
1.8335,1620
1.8391,1628
1.8445,1631
1.85,1623
1.8556,1620
1.8613,1628
1.8666,1630
1.8723,1624
1.8778,1618
1.8835,1626
1.8891,1632
1.8945,1627
1.9001,1622
1.9056,1622
1.9113,1631
1.9166,1628
1.9223,1622
1.9279,1623
1.9334,1631
1.9391,1626
1.9444,1620
1.9501,1624
1.9557,1631
1.9611,1626
1.9668,1621
1.9724,1625
1.9778,1630
1.9834,1625
1.989,1619
1.9944,1627
2.0001,1631
2.0057,1626
2.0111,1620
2.0167,1627
2.0224,1631
2.0277,1623
2.0334,1621
2.039,1627
2.0447,1631
2.05,1621
2.0557,1620
2.061,1628
2.0667,1628
2.0722,1621
2.0778,1620
2.0835,1628
2.0889,1630
2.0945,1622
2.1,1619
2.1057,1628
2.1113,1632
2.1167,1624
2.1223,1620
2.1278,1629
2.1335,1628
2.1391,1622
2.1445,1620
2.1501,1629
2.1556,1626
2.1613,1621
2.1666,1622
2.1723,1630
2.1779,1627
2.1833,1620
2.1889,1621
2.1946,1630
2.2002,1627
2.2056,1620
2.2112,1623
2.2169,1632
2.2223,1627
2.2279,1620
2.2335,1626
2.2389,1632
2.2445,1625
2.2502,1621
2.2555,1626
2.2612,1628
2.2668,1622
2.2724,1621
2.2778,1628
2.2834,1627
2.2891,1621
2.2944,1623
2.3001,1630
2.3057,1628
2.3111,1619
2.3167,1622
2.3224,1630
2.328,1626
2.3334,1620
2.339,1625
2.3447,1630
2.3501,1627
2.3557,1619
2.3611,1624
2.3667,1629
2.3723,1625
2.378,1621
2.3833,1625
2.389,1632
2.3946,1624
2.4003,1622
2.4056,1629
2.4112,1624
2.4169,1620
2.4223,1626
2.4279,1632
2.4335,1622
2.4389,1622
2.4446,1630
2.4502,1629
2.4556,1623
2.4612,1622
2.4669,1629
2.4722,1629
2.4779,1622
2.4835,1621
2.4892,1633
2.4945,1628
2.5002,1617
2.5055,1621
2.5112,1630
2.5169,1627
2.5222,1620
2.5279,1622
2.5335,1630
2.5389,1627
2.5445,1619
2.5502,1623
2.5555,1631
2.5612,1625
2.5669,1621
2.5722,1625
2.5779,1632
2.5835,1626
2.5889,1620
2.5945,1623
2.6002,1631
2.6058,1625
2.6112,1620
2.6168,1624
2.6225,1629
2.6278,1627
2.6335,1620
2.6391,1622
2.6445,1630
2.6501,1628
2.6558,1620
2.6611,1620
2.6668,1629
2.6724,1628
2.678,1620
2.6834,1624
2.689,1630
2.6947,1627
2.7,1622
2.7057,1622
2.7113,1630
2.7167,1626
2.7223,1620
2.728,1626
2.7333,1629
2.739,1623
2.7446,1620
2.7503,1631
2.7556,1630
2.7613,1622
2.7669,1620
2.7722,1629
2.7779,1627
2.7835,1622
2.7891,1624
2.7945,1631
2.8001,1625
2.8058,1619
2.8111,1626
2.8168,1630
2.8224,1623
2.8281,1621
2.8334,1625
2.8391,1631
2.8447,1622
2.85,1621
2.8557,1626
2.8613,1630
2.8669,1622
2.8723,1624
2.8779,1627
2.8836,1627
2.8889,1619
2.8946,1626
2.9002,1630
2.9056,1625
2.9112,1620
2.9169,1626
2.9225,1629
2.9279,1622
2.9336,1621
2.939,1629
2.9446,1629
2.95,1620
2.9556,1622
2.9613,1630
2.9667,1630
2.9723,1621
2.978,1621
2.9836,1628
2.989,1628
2.9947,1620
3.0,1622
3.0057,1631
3.0114,1627
3.0167,1621
3.0224,1626
3.028,1630
3.0334,1626
3.039,1620
3.0447,1626
3.05,1630
3.0557,1623
3.0613,1622
3.0669,1629
3.0723,1629
3.0779,1620
3.0835,1620
3.0889,1628
3.0946,1627
3.1002,1621
3.1056,1620
3.1112,1629
3.1168,1629
3.1225,1622
3.1278,1621
3.1335,1627
3.1391,1629
3.1445,1624
3.1501,1623
3.1557,1630
3.1614,1629
3.1668,1624
3.1724,1622
3.178,1630
3.1834,1629
3.1891,1621
3.1947,1623
3.2001,1628
3.2057,1630
3.2113,1621
3.2167,1621
3.2223,1629
3.228,1629
3.2336,1620
3.239,1621
3.2446,1629
3.2502,1630
3.2556,1623
3.2612,1619
3.2668,1625
3.2724,1630
3.2781,1622
3.2834,1621
3.289,1631
3.2946,1626
3.3002,1621
3.3059,1624
3.3112,1633
