Experiment: Mar_2_Turb_expt vial 0, Tue Mar  2 18:45:49 2021
0.0056,1636
0.0113,1635
0.0166,1635
0.0223,1633
0.0279,1635
0.0333,1634
0.0389,1634
0.0446,1636
0.0499,1633
0.0556,1637
0.0612,1633
0.0666,1636
0.0723,1635
0.0779,1634
0.0833,1636
0.0889,1632
0.0946,1637
0.0999,1633
0.1056,1636
0.1112,1633
0.1166,1635
0.1222,1634
0.1279,1632
0.1333,1635
0.1389,1634
0.1445,1632
0.1502,1638
0.1555,1633
0.1611,1634
0.1668,1638
0.1721,1632
0.1777,1637
0.1834,1636
0.189,1631
0.1944,1637
0.2,1636
0.2056,1631
0.2113,1638
0.2166,1636
0.2223,1634
0.2279,1637
0.2332,1634
0.2389,1636
0.2445,1635
0.2501,1633
0.2555,1636
0.2611,1634
0.2668,1631
0.2721,1638
0.2778,1633
0.2834,1633
0.289,1636
0.2944,1632
0.2999,1638
0.3056,1637
0.3112,1633
0.3165,1637
0.3222,1635
0.3277,1632
0.3333,1637
0.339,1635
0.3446,1632
0.3499,1636
0.3555,1634
0.3611,1636
0.3668,1632
0.3721,1636
0.3778,1634
0.3833,1632
0.3889,1636
0.3946,1634
0.3999,1633
0.4056,1638
0.4111,1632
0.4168,1634
0.4224,1636
0.4278,1632
0.4334,1636
0.4389,1632
0.4446,1635
0.4499,1635
0.4556,1632
0.4612,1637
0.4666,1635
0.4722,1632
0.4778,1639
0.4835,1635
0.4888,1630
0.4945,1636
0.5001,1636
0.5055,1632
0.5111,1636
0.5168,1634
0.5221,1633
0.5278,1636
0.5334,1633
0.5388,1634
0.5444,1636
0.5501,1632
0.5557,1635
0.5611,1633
0.5667,1636
0.5723,1635
0.5777,1633
0.5833,1637
0.589,1634
0.5943,1636
0.6,1635
0.6056,1631
0.6112,1637
0.6166,1631
0.6222,1635
0.6279,1636
0.6332,1635
0.6389,1637
0.6445,1635
0.6501,1629
0.6555,1637
0.6611,1638
0.6668,1632
0.6721,1637
0.6777,1633
0.6834,1632
0.689,1635
0.6944,1630
0.7,1636
0.7056,1634
0.7113,1632
0.7166,1638
0.7222,1633
0.7279,1631
0.7332,1639
0.7388,1634
0.7445,1632
0.7501,1636
0.7555,1634
0.7611,1633
0.7667,1638
0.7721,1634
0.7777,1635
0.7833,1634
0.789,1632
0.7946,1637
0.8,1632
0.8056,1634
0.811,1637
0.8166,1632
0.8222,1637
0.8279,1635
0.8332,1633
0.8389,1637
0.8445,1632
0.8501,1633
0.8555,1634
0.8612,1633
0.8668,1633
0.8722,1637
0.8778,1633
0.8834,1635
0.8888,1634
0.8944,1633
0.9001,1634
0.9054,1631
0.9111,1635
0.9167,1636
0.9223,1631
0.9277,1637
0.9333,1634
0.939,1631
0.9443,1637
0.95,1633
0.9554,1633
0.961,1637
0.9667,1632
0.9723,1631
0.9777,1638
0.9833,1633
0.989,1635
0.9943,1636
1.0,1633
1.0056,1638
1.0113,1636
1.0167,1631
1.0223,1636
1.0277,1634
1.0333,1633
1.039,1637
1.0443,1632
1.05,1635
1.0556,1639
1.061,1633
1.0666,1634
1.0723,1636
1.0779,1631
1.0833,1637
1.0889,1636
1.0945,1631
1.0999,1636
1.1055,1634
1.1112,1631
1.1168,1639
1.1222,1636
1.1278,1631
1.1334,1637
1.1388,1633
1.1444,1635
1.15,1636
1.1557,1633
1.161,1636
1.1667,1633
1.1723,1631
1.1777,1637
1.1833,1635
1.1889,1634
1.1943,1636
1.1999,1632
1.2055,1636
1.2112,1634
1.2166,1633
1.2222,1637
1.2278,1633
1.2332,1634
1.2388,1638
1.2444,1632
1.2501,1636
1.2554,1636
1.2611,1632
1.2667,1637
1.2723,1635
1.2777,1635
1.2833,1636
1.2889,1634
1.2946,1637
1.2999,1632
1.3056,1633
1.3112,1638
1.3165,1631
1.3222,1635
1.3278,1637
1.3334,1633
1.3388,1638
1.3445,1635
1.3501,1630
1.3554,1636
1.3611,1634
1.3667,1633
1.3724,1635
1.3777,1632
1.3833,1636
1.389,1634
1.3944,1631
1.4,1637
1.4057,1633
1.411,1636
1.4166,1634
1.4223,1631
1.4279,1636
1.4333,1635
1.4389,1631
1.4446,1636
1.4499,1632
1.4555,1632
1.4612,1637
1.4666,1630
1.4722,1637
1.4778,1637
1.4835,1634
1.4888,1636
1.4945,1634
1.5001,1634
1.5055,1637
1.5111,1635
1.5168,1634
1.5221,1636
1.5278,1632
1.5334,1637
1.539,1636
1.5444,1631
1.5501,1634
1.5557,1635
1.561,1631
1.5667,1636
1.5723,1632
1.5777,1635
