Experiment: Mar_2_Turb_expt vial 15, Tue Mar  2 18:45:49 2021
0.0056,1636
0.0113,1635
0.0166,1629
0.0223,1628
0.0279,1633
0.0333,1634
0.0389,1631
0.0446,1627
0.0499,1627
0.0556,1635
0.0612,1638
0.0666,1633
0.0723,1627
0.0779,1625
0.0833,1634
0.0889,1637
0.0946,1633
0.0999,1627
0.1056,1627
0.1112,1634
0.1166,1637
0.1222,1635
0.1279,1630
0.1333,1627
0.1389,1634
0.1445,1639
0.1502,1634
0.1555,1627
0.1611,1626
0.1668,1631
0.1721,1637
0.1777,1635
0.1834,1629
0.189,1626
0.1944,1632
0.2,1638
0.2056,1638
0.2113,1631
0.2166,1626
0.2223,1628
0.2279,1638
0.2332,1635
0.2389,1632
0.2445,1625
0.2501,1627
0.2555,1634
0.2611,1636
0.2668,1632
0.2721,1627
0.2778,1627
0.2834,1633
0.289,1636
0.2944,1635
0.2999,1628
0.3056,1628
0.3112,1634
0.3165,1638
0.3222,1635
0.3277,1625
0.3333,1628
0.339,1633
0.3446,1636
0.3499,1634
0.3555,1627
0.3611,1627
0.3668,1634
0.3721,1637
0.3778,1635
0.3833,1630
0.3889,1626
0.3946,1629
0.3999,1637
0.4056,1637
0.4111,1632
0.4168,1626
0.4224,1628
0.4278,1636
0.4334,1634
0.4389,1632
0.4446,1627
0.4499,1630
0.4556,1635
0.4612,1638
0.4666,1634
0.4722,1627
0.4778,1628
0.4835,1633
0.4888,1639
0.4945,1636
0.5001,1628
0.5055,1626
0.5111,1628
0.5168,1636
0.5221,1636
0.5278,1628
0.5334,1627
0.5388,1630
0.5444,1636
0.5501,1638
0.5557,1633
0.5611,1626
0.5667,1626
0.5723,1633
0.5777,1639
0.5833,1638
0.589,1628
0.5943,1626
0.6,1631
0.6056,1638
0.6112,1638
0.6166,1631
0.6222,1624
0.6279,1626
0.6332,1634
0.6389,1637
0.6445,1634
0.6501,1628
0.6555,1625
0.6611,1631
0.6668,1638
0.6721,1636
0.6777,1630
0.6834,1624
0.689,1627
0.6944,1636
0.7,1637
0.7056,1632
0.7113,1626
0.7166,1626
0.7222,1633
0.7279,1639
0.7332,1635
0.7388,1627
0.7445,1626
0.7501,1630
0.7555,1638
0.7611,1632
0.7667,1629
0.7721,1625
0.7777,1630
0.7833,1638
0.789,1637
0.7946,1631
0.8,1625
0.8056,1627
0.811,1636
0.8166,1636
0.8222,1633
0.8279,1628
0.8332,1628
0.8389,1634
0.8445,1637
0.8501,1633
0.8555,1627
0.8612,1627
0.8668,1633
0.8722,1638
0.8778,1632
0.8834,1626
0.8888,1630
0.8944,1635
0.9001,1637
0.9054,1629
0.9111,1627
0.9167,1629
0.9223,1636
0.9277,1637
0.9333,1631
0.939,1626
0.9443,1628
0.95,1634
0.9554,1637
0.961,1634
0.9667,1627
0.9723,1627
0.9777,1630
0.9833,1638
0.989,1637
0.9943,1628
1.0,1625
1.0056,1628
1.0113,1636
1.0167,1639
1.0223,1633
1.0277,1625
1.0333,1627
1.039,1634
1.0443,1639
1.05,1634
1.0556,1629
1.061,1623
1.0666,1633
1.0723,1637
1.0779,1636
1.0833,1630
1.0889,1627
1.0945,1633
1.0999,1635
1.1055,1632
1.1112,1627
1.1168,1631
1.1222,1635
1.1278,1635
1.1334,1631
1.1388,1626
1.1444,1628
1.15,1635
1.1557,1638
1.161,1635
1.1667,1625
1.1723,1627
1.1777,1633
1.1833,1638
1.1889,1633
1.1943,1626
1.1999,1627
1.2055,1636
1.2112,1637
1.2166,1633
1.2222,1626
1.2278,1625
1.2332,1634
1.2388,1638
1.2444,1634
1.2501,1626
1.2554,1625
1.2611,1631
1.2667,1638
1.2723,1637
1.2777,1630
1.2833,1626
1.2889,1630
1.2946,1636
1.2999,1636
1.3056,1632
1.3112,1624
1.3165,1628
1.3222,1634
1.3278,1638
1.3334,1632
1.3388,1626
1.3445,1625
1.3501,1632
1.3554,1639
1.3611,1635
1.3667,1628
1.3724,1626
1.3777,1630
1.3833,1637
1.389,1636
1.3944,1631
1.4,1627
1.4057,1626
1.411,1636
1.4166,1637
1.4223,1634
1.4279,1627
1.4333,1627
1.4389,1632
1.4446,1636
1.4499,1637
1.4555,1630
1.4612,1626
1.4666,1631
1.4722,1638
1.4778,1637
1.4835,1629
1.4888,1626
1.4945,1629
1.5001,1636
1.5055,1635
1.5111,1629
1.5168,1627
1.5221,1628
1.5278,1634
1.5334,1638
1.539,1630
1.5444,1626
1.5501,1628
1.5557,1637
1.561,1637
1.5667,1630
1.5723,1625
1.5777,1630
