Experiment: Feb_26_Turb_expt vial 13, Fri Feb 26 16:54:25 2021
0.0055,28761
0.0111,28769
0.0168,28792
0.0221,28801
0.0277,28796
0.0334,28783
0.0387,28775
0.0444,28794
0.05,28785
0.0556,28789
0.061,28775
0.0666,28799
0.0723,28801
0.0776,28770
0.0833,28791
0.0889,28778
0.0945,28760
0.0999,28747
0.1055,28765
0.1111,28754
0.1168,28784
0.1221,28771
0.1278,28765
0.1334,28706
0.1387,28793
0.1444,28814
0.15,28819
0.1556,28828
0.161,28830
0.1666,28822
0.1723,28830
0.1776,28766
0.1833,28835
0.1889,28837
0.1945,28784
0.1999,28786
0.2055,28777
0.2111,28810
0.2167,28814
0.2221,28813
0.2277,28821
0.2334,28823
0.239,28823
0.2443,28803
0.2499,28808
0.2556,28808
0.2612,28816
0.2665,28815
0.2722,28816
0.2778,28824
0.2834,28823
0.2888,28830
0.2944,28827
0.3,28834
0.3057,28829
0.311,28832
0.3166,28838
0.3223,28843
0.3279,28836
0.3332,28811
0.3389,28804
0.3445,28824
0.3499,28819
0.3555,28817
0.3611,28834
0.3668,28832
0.3724,28825
0.3777,28825
0.3834,28833
0.389,28828
0.3943,28831
0.4,28824
0.4056,28801
0.411,28802
0.4166,28793
0.4222,28795
0.4279,28765
0.4333,28801
0.4389,28796
0.4445,28799
0.4499,28816
0.4555,28805
0.4612,28813
0.4668,28809
0.4722,28800
0.4778,28799
0.4834,28806
0.4888,28804
0.4944,28808
0.5,28812
0.5057,28796
0.511,28790
0.5166,28781
0.5223,28771
0.5279,28786
0.5332,28781
0.5389,28800
0.5445,28791
0.5501,28777
0.5555,28802
0.5611,28778
0.5668,28798
0.5724,28785
0.5777,28779
0.5834,28778
0.589,28779
0.5943,28776
0.5999,28756
0.6056,28779
0.6112,28781
0.6166,28772
0.6222,28765
0.6278,28790
0.6335,28784
0.6388,28776
0.6444,28798
0.6501,28789
0.6557,28805
0.6611,28784
0.6667,28793
0.6723,28812
0.6777,28806
0.6833,28810
0.6889,28803
0.6946,28805
0.6999,28829
0.7055,28826
0.7112,28810
0.7168,28798
0.7222,28776
0.7278,28790
0.7334,28789
0.7388,28784
0.7444,28773
0.7499,28793
0.7555,28790
0.7611,28779
0.7668,28783
0.7721,28781
