Experiment: Feb_26_Turb_expt vial 9, Fri Feb 26 16:54:25 2021
0.0055,28122
0.0111,28125
0.0168,28137
0.0221,28135
0.0277,28129
0.0334,28125
0.0387,28135
0.0444,28125
0.05,28125
0.0556,28131
0.061,28133
0.0666,28129
0.0723,28122
0.0776,28117
0.0833,28127
0.0889,28121
0.0945,28127
0.0999,28125
0.1055,28128
0.1111,28129
0.1168,28129
0.1221,28130
0.1278,28138
0.1334,28138
0.1387,28131
0.1444,28137
0.15,28132
0.1556,28127
0.161,28130
0.1666,28135
0.1723,28132
0.1776,28121
0.1833,28123
0.1889,28126
0.1945,28128
0.1999,28122
0.2055,28119
0.2111,28116
0.2167,28120
0.2221,28121
0.2277,28113
0.2334,28123
0.239,28118
0.2443,28118
0.2499,28121
0.2556,28127
0.2612,28120
0.2665,28128
0.2722,28114
0.2778,28112
0.2834,28112
0.2888,28105
0.2944,28110
0.3,28102
0.3057,28099
0.311,28110
0.3166,28120
0.3223,28113
0.3279,28120
0.3332,28119
0.3389,28117
0.3445,28117
0.3499,28112
0.3555,28108
0.3611,28117
0.3668,28117
0.3724,28111
0.3777,28103
0.3834,28098
0.389,28094
0.3943,28096
0.4,28099
0.4056,28098
0.411,28101
0.4166,28088
0.4222,28098
0.4279,28092
0.4333,28098
0.4389,28091
0.4445,28107
0.4499,28108
0.4555,28099
0.4612,28093
0.4668,28093
0.4722,28094
0.4778,28093
0.4834,28103
0.4888,28104
0.4944,28102
0.5,28109
0.5057,28112
0.511,28101
0.5166,28100
0.5223,28093
0.5279,28099
0.5332,28094
0.5389,28093
0.5445,28091
0.5501,28087
0.5555,28089
0.5611,28095
0.5668,28084
0.5724,28098
0.5777,28104
0.5834,28100
0.589,28091
0.5943,28090
0.5999,28088
0.6056,28097
0.6112,28088
0.6166,28096
0.6222,28090
0.6278,28091
0.6335,28095
0.6388,28100
0.6444,28093
0.6501,28091
0.6557,28089
0.6611,28089
0.6667,28083
0.6723,28087
0.6777,28084
0.6833,28084
0.6889,28088
0.6946,28099
0.6999,28087
0.7055,28080
0.7112,28086
0.7168,28087
0.7222,28060
0.7278,28090
0.7334,28087
0.7388,28100
0.7444,28084
0.7499,28087
0.7555,28091
0.7611,28092
0.7668,28099
0.7721,28099
0.7777,28095
0.7833,28104
0.7889,28095
0.7946,28087
0.7999,28088
0.8055,28096
0.8111,28081
0.8167,28095
0.8224,28102
0.8277,28094
0.8333,28097
0.8389,28098
0.8446,28086
0.8499,28096
0.8555,28099
0.8611,28097
0.8667,28088
0.8724,28095
0.8778,28098
0.8834,28088
0.8889,28089
0.8945,28093
0.9002,28086
0.9055,28093
0.9112,28084
0.9167,28088
0.9223,28090
0.9277,28093
0.9333,28096
0.939,28095
0.9445,28093
0.9502,28093
0.9555,28093
0.9611,28092
0.9668,28095
0.9721,28099
0.9778,28096
0.9834,28101
0.9888,28108
0.9944,28102
1.0001,28105
1.0055,28099
1.0111,28102
1.0167,28116
1.0223,28112
1.0277,28103
1.0333,28101
1.039,28107
1.0446,28110
1.05,28102
1.0556,28105
1.0612,28115
1.0668,28108
1.0722,28102
1.0778,28102
1.0834,28095
1.0888,28098
1.0944,28084
1.1,28093
1.1056,28101
1.1113,28102
1.1166,28100
1.1222,28086
1.1279,28092
1.1335,28094
1.1388,28095
1.1445,28093
1.1501,28102
1.1557,28098
1.1611,28098
1.1667,28095
1.1723,28093
1.1779,28102
1.1833,28094
1.1889,28090
1.1946,28094
1.1999,28096
1.2056,28084
1.2112,28094
1.2168,28092
1.2222,28098
1.2278,28099
1.2335,28099
1.2388,28097
1.2445,28106
1.2501,28101
1.2554,28094
1.2611,28096
1.2667,28098
1.2724,28103
1.2777,28101
1.2833,28103
1.289,28106
1.2946,28109
1.3,28101
1.3056,28093
1.3112,28096
1.3166,28087
1.3222,28092
1.3279,28100
1.3335,28101
1.3388,28106
1.3445,28096
1.3501,28102
1.3555,28102
1.3611,28098
1.3667,28104
1.3724,28097
1.3777,28088
1.3834,28092
1.389,28089
1.3946,28093
1.3999,28099
1.4056,28096
1.4112,28099
1.4168,28093
1.4222,28093
1.4278,28106
1.4334,28101
1.439,28082
1.4446,28093
1.45,28092
1.4556,28093
1.4613,28098
1.4666,28091
1.4723,28090
1.4779,28088
1.4832,28090
1.4889,28088
1.4945,28088
1.5001,28088
1.5058,28095
1.5111,28087
1.5168,28101
1.5224,28104
1.5278,28096
1.5334,28107
1.539,28110
1.5444,28096
1.55,28114
1.5556,28105
1.5613,28100
1.5666,28103
1.5723,28103
1.5779,28094
1.5835,28095
1.5889,28085
1.5945,28094
1.6001,28090
1.6055,28090
1.6111,28087
1.6167,28094
1.6224,28097
1.6277,28094
1.6334,28091
1.639,28085
1.6446,28086
1.65,28091
1.6556,28096
1.6612,28100
1.6666,28093
1.6722,28093
1.6778,28105
1.6834,28104
1.6888,28107
1.6944,28115
1.7,28108
1.7057,28109
1.7113,28109
1.7166,28114
1.7222,28111
1.7279,28118
1.7335,28105
1.7388,28111
1.7445,28114
1.7501,28103
1.7557,28105
1.7611,28107
1.7667,28107
1.7724,28094
1.7777,28096
1.7834,28100
1.789,28089
1.7943,28088
1.8,28097
1.8056,28097
1.8112,28104
1.8169,28103
1.8222,28106
1.8278,28102
1.8335,28102
1.8388,28096
1.8444,28111
1.8501,28099
1.8555,28104
1.8611,28101
1.8667,28099
1.8724,28104
1.8777,28099
1.8834,28097
1.889,28099
1.8946,28112
1.9,28107
1.9056,28099
1.9112,28078
1.9166,28111
1.9222,28117
1.9278,28107
1.9335,28110
1.9388,28100
1.9445,28102
1.9501,28097
1.9557,28108
1.9611,28111
1.9667,28122
1.9723,28116
1.978,28108
1.9833,28123
1.9889,28058
1.9945,28126
2.0002,28130
2.0056,28132
2.0112,28117
2.0168,28128
2.0222,28117
2.0278,28119
2.0334,28126
2.039,28124
2.0446,28129
2.05,28132
2.0556,28133
2.0613,28135
2.0666,28144
2.0722,28135
2.0779,28140
2.0832,28138
2.0889,28132
2.0945,28136
2.0999,28127
2.1056,28135
2.1112,28135
2.1168,28133
2.1221,28140
2.1278,28136
2.1332,28122
2.1389,28133
2.1445,28133
2.1499,28138
2.1556,28138
2.1612,28139
2.1666,28130
2.1722,28131
2.1779,28121
2.1833,28127
2.1889,28123
2.1945,28115
2.1999,28113
2.2056,28113
2.2112,28115
2.2166,28127
2.2222,28124
2.2279,28125
2.2333,28133
2.2389,28124
2.2445,28123
2.2499,28119
2.2556,28123
2.2612,28123
2.2666,28123
2.2722,28123
2.2779,28122
2.2833,28130
2.2889,28121
2.2945,28127
2.2999,28122
2.3055,28124
2.3111,28123
2.3166,28121
2.3223,28111
2.3277,28100
2.3333,28114
2.3389,28108
2.3446,28107
2.35,28116
2.3555,28119
2.3612,28122
2.3666,28115
2.3723,28122
2.3779,28119
2.3833,28106
2.389,28111
2.3946,28110
2.3999,28109
2.4056,28112
2.4111,28100
2.4167,28101
2.4223,28028
2.4279,28099
2.4333,28097
2.4389,28104
2.4445,28108
2.45,28097
2.4556,28101
2.4612,28111
2.4667,28099
2.4723,28096
2.4779,28085
2.4833,28091
2.4889,28097
2.4945,28106
2.5,28099
2.5056,28084
2.5113,28103
2.5166,28101
2.5222,28104
2.5279,28093
2.5334,28099
2.539,28098
2.5446,28097
2.55,28067
2.5556,28053
2.5613,28065
2.5666,28101
2.5723,28095
2.5779,28037
2.5834,28101
2.589,28096
2.5946,28092
2.6,28096
2.6056,28103
2.6112,28082
2.6166,28101
2.6222,28003
2.6278,28029
2.6334,28060
2.639,28068
2.6446,28099
2.65,28073
2.6556,28105
2.6613,28106
2.6666,28060
2.6722,28085
2.6779,28111
2.6834,28103
2.689,28103
2.6946,28102
2.7,28094
2.7056,28096
2.7113,28101
2.7166,28099
2.7222,28098
2.7279,28106
2.7334,28096
2.739,28105
2.7444,28104
2.75,28075
2.7557,28108
2.7613,28073
2.7666,28087
2.7723,28082
2.7779,28102
2.7833,28098
2.7889,28048
2.7945,28109
2.8001,28110
2.8057,28108
2.8111,28110
2.8167,28116
2.8223,28109
2.828,28094
2.8333,28077
2.8389,28093
2.8445,28116
2.8501,28102
2.8557,28104
2.8611,28098
2.8667,28070
2.8723,28097
2.8779,28073
2.8833,28101
2.8889,28096
2.8945,28076
2.9001,28106
2.9057,28067
2.9111,28102
2.9167,28079
2.9223,28070
2.9277,28082
2.9333,28078
2.939,28100
2.9446,28090
2.9499,28104
2.9556,28099
2.9612,28096
2.9668,28096
2.9721,28091
2.9778,28081
2.9834,28084
2.989,28087
2.9944,28087
3.0,28096
3.0057,28086
3.011,28081
3.0166,28088
