Experiment: Feb_26_Turb_expt vial 11, Fri Feb 26 16:54:25 2021
0.0055,26924
0.0111,26920
0.0168,26951
0.0221,26954
0.0277,26957
0.0334,26964
0.0387,26962
0.0444,26948
0.05,26935
0.0556,26948
0.061,26923
0.0666,26934
0.0723,26929
0.0776,26921
0.0833,26911
0.0889,26916
0.0945,26905
0.0999,26907
0.1055,26904
0.1111,26900
0.1168,26891
0.1221,26889
0.1278,26889
0.1334,26887
0.1387,26877
0.1444,26880
0.15,26883
0.1556,26883
0.161,26885
0.1666,26884
0.1723,26877
0.1776,26866
0.1833,26867
0.1889,26880
0.1945,26874
0.1999,26873
0.2055,26891
0.2111,26884
0.2167,26884
0.2221,26890
0.2277,26879
0.2334,26892
0.239,26901
0.2443,26887
0.2499,26883
0.2556,26891
0.2612,26900
0.2665,26907
0.2722,26886
0.2778,26884
0.2834,26889
0.2888,26888
0.2944,26897
0.3,26902
0.3057,26885
0.311,26883
0.3166,26881
0.3223,26872
0.3279,26875
0.3332,26874
0.3389,26867
0.3445,26872
0.3499,26874
0.3555,26865
0.3611,26868
0.3668,26868
0.3724,26874
0.3777,26869
0.3834,26872
0.389,26869
0.3943,26861
0.4,26872
0.4056,26876
0.411,26879
0.4166,26870
0.4222,26880
0.4279,26871
0.4333,26881
0.4389,26876
0.4445,26879
0.4499,26873
0.4555,26877
0.4612,26878
0.4668,26882
0.4722,26874
0.4778,26880
0.4834,26881
0.4888,26891
0.4944,26888
0.5,26882
0.5057,26884
0.511,26887
0.5166,26888
0.5223,26891
0.5279,26892
0.5332,26890
0.5389,26898
0.5445,26899
0.5501,26891
0.5555,26887
0.5611,26883
0.5668,26884
0.5724,26880
0.5777,26892
0.5834,26890
0.589,26890
0.5943,26887
0.5999,26883
0.6056,26878
0.6112,26877
0.6166,26873
0.6222,26878
0.6278,26879
0.6335,26880
0.6388,26883
0.6444,26876
0.6501,26882
0.6557,26882
0.6611,26880
0.6667,26879
0.6723,26874
0.6777,26878
0.6833,26875
0.6889,26883
0.6946,26876
0.6999,26870
0.7055,26887
0.7112,26867
0.7168,26875
0.7222,26875
0.7278,26882
0.7334,26881
0.7388,26890
0.7444,26880
0.7499,26881
0.7555,26884
0.7611,26883
0.7668,26884
0.7721,26887
0.7777,26893
0.7833,26899
0.7889,26886
0.7946,26883
0.7999,26884
0.8055,26879
0.8111,26883
0.8167,26879
0.8224,26886
0.8277,26883
0.8333,26883
0.8389,26891
0.8446,26884
0.8499,26871
0.8555,26877
0.8611,26890
0.8667,26879
0.8724,26885
0.8778,26886
0.8834,26880
0.8889,26880
0.8945,26883
0.9002,26879
0.9055,26878
0.9112,26879
0.9167,26884
0.9223,26877
0.9277,26878
0.9333,26871
0.939,26876
0.9445,26878
0.9502,26887
0.9555,26887
0.9611,26874
0.9668,26874
0.9721,26882
0.9778,26862
0.9834,26890
0.9888,26890
0.9944,26885
1.0001,26888
1.0055,26887
1.0111,26885
1.0167,26889
1.0223,26887
1.0277,26892
1.0333,26900
1.039,26891
1.0446,26885
1.05,26888
1.0556,26879
1.0612,26883
1.0668,26889
1.0722,26891
1.0778,26881
1.0834,26889
1.0888,26891
1.0944,26889
1.1,26877
1.1056,26883
1.1113,26893
1.1166,26893
1.1222,26888
1.1279,26900
1.1335,26907
1.1388,26888
1.1445,26904
1.1501,26889
1.1557,26897
1.1611,26894
1.1667,26894
1.1723,26890
1.1779,26898
1.1833,26891
1.1889,26889
1.1946,26894
1.1999,26881
1.2056,26872
1.2112,26889
1.2168,26898
1.2222,26890
1.2278,26879
1.2335,26889
1.2388,26886
1.2445,26881
1.2501,26886
1.2554,26875
1.2611,26876
1.2667,26883
1.2724,26885
1.2777,26886
1.2833,26889
1.289,26884
1.2946,26876
1.3,26872
1.3056,26872
1.3112,26876
1.3166,26881
1.3222,26878
1.3279,26888
1.3335,26884
1.3388,26888
1.3445,26885
1.3501,26887
1.3555,26881
1.3611,26885
1.3667,26872
1.3724,26880
1.3777,26878
1.3834,26878
1.389,26878
1.3946,26885
1.3999,26877
1.4056,26896
1.4112,26888
1.4168,26873
1.4222,26878
1.4278,26888
1.4334,26871
1.439,26873
1.4446,26877
1.45,26878
1.4556,26871
1.4613,26881
1.4666,26886
1.4723,26887
1.4779,26892
1.4832,26888
1.4889,26887
1.4945,26891
1.5001,26894
1.5058,26892
1.5111,26881
1.5168,26880
1.5224,26881
1.5278,26865
1.5334,26875
1.539,26874
1.5444,26874
1.55,26882
1.5556,26875
1.5613,26867
1.5666,26875
1.5723,26874
1.5779,26876
1.5835,26877
1.5889,26870
1.5945,26881
1.6001,26875
1.6055,26870
1.6111,26881
1.6167,26878
1.6224,26876
1.6277,26862
1.6334,26880
1.639,26883
1.6446,26876
1.65,26881
1.6556,26874
1.6612,26867
1.6666,26863
1.6722,26857
1.6778,26875
1.6834,26869
1.6888,26863
1.6944,26861
1.7,26875
1.7057,26872
1.7113,26861
1.7166,26860
1.7222,26867
1.7279,26870
1.7335,26858
1.7388,26856
1.7445,26851
1.7501,26849
1.7557,26857
1.7611,26866
1.7667,26864
1.7724,26870
1.7777,26866
1.7834,26869
1.789,26863
1.7943,26860
1.8,26865
1.8056,26857
1.8112,26862
1.8169,26856
1.8222,26863
1.8278,26862
1.8335,26860
1.8388,26858
1.8444,26866
1.8501,26861
1.8555,26860
1.8611,26867
1.8667,26860
1.8724,26864
1.8777,26870
1.8834,26863
1.889,26863
1.8946,26864
1.9,26860
1.9056,26859
1.9112,26862
1.9166,26864
1.9222,26867
1.9278,26859
1.9335,26859
1.9388,26861
1.9445,26859
1.9501,26874
1.9557,26859
1.9611,26865
1.9667,26860
1.9723,26859
1.978,26867
1.9833,26865
1.9889,26865
1.9945,26857
2.0002,26852
2.0056,26854
2.0112,26851
2.0168,26861
2.0222,26855
2.0278,26856
2.0334,26865
2.039,26861
2.0446,26854
2.05,26849
2.0556,26852
2.0613,26857
2.0666,26855
2.0722,26855
2.0779,26866
2.0832,26844
2.0889,26851
2.0945,26858
2.0999,26850
2.1056,26856
2.1112,26849
2.1168,26838
2.1221,26853
2.1278,26858
2.1332,26852
2.1389,26856
2.1445,26853
2.1499,26859
2.1556,26864
2.1612,26857
2.1666,26861
2.1722,26862
2.1779,26851
2.1833,26852
2.1889,26852
2.1945,26846
2.1999,26850
2.2056,26843
2.2112,26843
2.2166,26839
2.2222,26845
2.2279,26846
2.2333,26847
2.2389,26849
2.2445,26840
2.2499,26845
2.2556,26853
2.2612,26858
2.2666,26858
2.2722,26855
2.2779,26857
2.2833,26861
2.2889,26861
2.2945,26855
2.2999,26858
2.3055,26848
2.3111,26845
2.3166,26855
2.3223,26847
2.3277,26854
2.3333,26846
2.3389,26843
2.3446,26843
2.35,26842
2.3555,26856
2.3612,26851
2.3666,26857
2.3723,26853
2.3779,26845
2.3833,26858
2.389,26841
2.3946,26854
2.3999,26854
2.4056,26860
2.4111,26849
2.4167,26853
2.4223,26850
2.4279,26850
2.4333,26860
2.4389,26859
2.4445,26853
2.45,26849
2.4556,26859
2.4612,26856
2.4667,26848
2.4723,26861
2.4779,26864
2.4833,26853
2.4889,26854
2.4945,26868
2.5,26859
2.5056,26851
2.5113,26856
2.5166,26859
2.5222,26853
2.5279,26857
2.5334,26852
2.539,26855
2.5446,26858
2.55,26846
2.5556,26847
2.5613,26852
2.5666,26856
2.5723,26854
2.5779,26853
2.5834,26862
2.589,26858
2.5946,26842
2.6,26853
2.6056,26857
2.6112,26843
2.6166,26848
2.6222,26848
2.6278,26851
2.6334,26855
2.639,26838
2.6446,26840
2.65,26852
2.6556,26856
2.6613,26842
2.6666,26843
2.6722,26846
2.6779,26848
2.6834,26841
2.689,26863
2.6946,26847
2.7,26843
2.7056,26834
2.7113,26847
2.7166,26844
2.7222,26842
2.7279,26838
2.7334,26823
2.739,26837
2.7444,26843
2.75,26837
2.7557,26844
2.7613,26846
2.7666,26846
2.7723,26844
2.7779,26842
2.7833,26841
2.7889,26840
2.7945,26836
2.8001,26837
2.8057,26849
2.8111,26848
2.8167,26838
2.8223,26849
2.828,26855
