Experiment: Feb_26_Turb_expt vial 4, Fri Feb 26 16:54:25 2021
0.0055,28021
0.0111,28017
0.0168,27993
0.0221,28019
0.0277,28015
0.0334,28019
0.0387,28013
0.0444,28024
0.05,28026
0.0556,28017
0.061,28035
0.0666,28020
0.0723,28012
0.0776,28018
0.0833,28011
0.0889,28003
0.0945,28001
0.0999,28023
0.1055,28019
0.1111,28033
0.1168,28041
0.1221,28033
0.1278,28022
0.1334,28036
0.1387,28039
0.1444,28044
0.15,28043
0.1556,28031
0.161,28047
0.1666,28032
0.1723,28034
0.1776,28031
0.1833,28046
0.1889,28040
0.1945,28038
0.1999,28027
0.2055,28020
0.2111,28021
0.2167,28017
0.2221,28026
0.2277,28028
0.2334,28056
0.239,28051
0.2443,28053
0.2499,28050
0.2556,28056
0.2612,28052
0.2665,28041
0.2722,28034
0.2778,28056
0.2834,28060
0.2888,28054
0.2944,28054
0.3,28045
0.3057,28042
0.311,28052
0.3166,28044
0.3223,28047
0.3279,28051
0.3332,28046
0.3389,28048
0.3445,28051
0.3499,28050
0.3555,28047
0.3611,28042
0.3668,28050
0.3724,28050
0.3777,28049
0.3834,28048
0.389,28036
0.3943,28037
0.4,28049
0.4056,28036
0.411,28027
0.4166,28029
0.4222,28032
0.4279,28024
0.4333,28029
0.4389,28023
0.4445,28034
0.4499,28044
0.4555,28035
0.4612,28028
0.4668,28025
0.4722,28027
0.4778,28035
0.4834,28034
0.4888,28025
0.4944,28018
0.5,28041
0.5057,28026
0.511,28026
0.5166,28023
0.5223,28023
0.5279,28033
0.5332,28017
0.5389,28019
0.5445,28032
0.5501,28020
0.5555,28023
0.5611,28032
0.5668,28023
0.5724,28015
0.5777,28033
0.5834,28022
0.589,28026
0.5943,28028
0.5999,28028
0.6056,28029
0.6112,28030
0.6166,28039
0.6222,28026
0.6278,28041
0.6335,28030
0.6388,28044
0.6444,28037
0.6501,28040
0.6557,28047
0.6611,28035
0.6667,28033
0.6723,28026
0.6777,28034
0.6833,28043
0.6889,28031
0.6946,28048
0.6999,28039
0.7055,28034
0.7112,28047
0.7168,28027
0.7222,28024
0.7278,28026
0.7334,28016
0.7388,28038
0.7444,28027
0.7499,28027
0.7555,28040
0.7611,28024
0.7668,28025
0.7721,28033
0.7777,28024
0.7833,28031
0.7889,28029
0.7946,28016
0.7999,28028
0.8055,28040
0.8111,28026
0.8167,28035
0.8224,28026
0.8277,28008
0.8333,28026
0.8389,28024
0.8446,28030
0.8499,28033
0.8555,28040
0.8611,28033
0.8667,28023
0.8724,28025
0.8778,28025
0.8834,28035
0.8889,28029
0.8945,28028
0.9002,28024
0.9055,28031
0.9112,28025
0.9167,28026
0.9223,28039
0.9277,28027
0.9333,28023
0.939,28034
0.9445,28034
0.9502,28038
0.9555,28032
0.9611,28029
0.9668,28029
0.9721,28034
0.9778,28020
0.9834,28031
0.9888,28020
0.9944,28019
1.0001,28021
1.0055,28014
1.0111,28018
1.0167,28016
1.0223,28030
1.0277,28023
1.0333,28023
1.039,28035
1.0446,28023
1.05,28020
1.0556,28029
1.0612,28036
1.0668,28032
1.0722,28024
1.0778,28038
1.0834,28023
1.0888,28027
1.0944,28026
1.1,28036
1.1056,28037
1.1113,28037
1.1166,28027
1.1222,28023
1.1279,28037
1.1335,28030
1.1388,28022
1.1445,28015
1.1501,28029
1.1557,28032
1.1611,28032
1.1667,28027
1.1723,28025
1.1779,28017
1.1833,28022
1.1889,28015
1.1946,28019
1.1999,28045
1.2056,28023
1.2112,28035
1.2168,28021
1.2222,28028
1.2278,28038
1.2335,28033
1.2388,28039
1.2445,28028
1.2501,28038
1.2554,28028
1.2611,28021
1.2667,28041
1.2724,28032
1.2777,28035
1.2833,28026
