Experiment: Feb_26_Turb_expt vial 6, Fri Feb 26 16:54:25 2021
0.0055,28133
0.0111,28133
0.0168,28141
0.0221,28139
0.0277,28139
0.0334,28142
0.0387,28156
0.0444,28146
0.05,28145
0.0556,28139
0.061,28137
0.0666,28132
0.0723,28143
0.0776,28144
0.0833,28140
0.0889,28145
0.0945,28138
0.0999,28143
0.1055,28131
0.1111,28132
0.1168,28133
0.1221,28131
0.1278,28134
0.1334,28142
0.1387,28148
0.1444,28141
0.15,28139
0.1556,28151
0.161,28148
0.1666,28129
0.1723,28139
0.1776,28154
0.1833,28150
0.1889,28162
0.1945,28144
0.1999,28157
0.2055,28148
0.2111,28151
0.2167,28169
0.2221,28178
0.2277,28178
0.2334,28167
0.239,28161
0.2443,28158
0.2499,28159
0.2556,28169
0.2612,28170
0.2665,28180
0.2722,28161
0.2778,28172
0.2834,28159
0.2888,28161
0.2944,28173
0.3,28177
0.3057,28167
0.311,28177
0.3166,28178
0.3223,28186
0.3279,28174
0.3332,28173
0.3389,28174
0.3445,28180
0.3499,28172
0.3555,28171
0.3611,28175
0.3668,28181
0.3724,28175
0.3777,28184
0.3834,28178
0.389,28170
0.3943,28166
0.4,28171
0.4056,28186
0.411,28191
0.4166,28184
0.4222,28195
0.4279,28179
0.4333,28179
0.4389,28178
0.4445,28180
0.4499,28176
0.4555,28182
0.4612,28171
0.4668,28173
0.4722,28177
0.4778,28177
0.4834,28185
0.4888,28187
0.4944,28181
0.5,28187
0.5057,28191
0.511,28191
0.5166,28194
0.5223,28191
0.5279,28193
0.5332,28203
0.5389,28178
0.5445,28195
0.5501,28181
0.5555,28188
0.5611,28184
0.5668,28179
0.5724,28178
0.5777,28182
0.5834,28189
0.589,28191
0.5943,28194
0.5999,28186
0.6056,28190
0.6112,28181
0.6166,28182
0.6222,28184
0.6278,28147
0.6335,28185
0.6388,28164
0.6444,28167
0.6501,28165
0.6557,28178
0.6611,28179
0.6667,28163
0.6723,28177
0.6777,28168
0.6833,28174
0.6889,28178
0.6946,28173
0.6999,28178
0.7055,28174
0.7112,28158
0.7168,28171
