Experiment: Feb_26_Turb_expt vial 5, Fri Feb 26 16:54:25 2021
0.0055,28123
0.0111,28122
0.0168,28120
0.0221,28130
0.0277,28128
0.0334,28126
0.0387,28138
0.0444,28136
0.05,28130
0.0556,28131
0.061,28132
0.0666,28126
0.0723,28119
0.0776,28131
0.0833,28132
0.0889,28122
0.0945,28131
0.0999,28113
0.1055,28120
0.1111,28122
0.1168,28113
0.1221,28107
0.1278,28114
0.1334,28107
0.1387,28109
0.1444,28119
0.15,28118
0.1556,28115
0.161,28114
0.1666,28122
0.1723,28127
0.1776,28127
0.1833,28137
0.1889,28139
0.1945,28131
0.1999,28135
0.2055,28127
0.2111,28129
0.2167,28131
0.2221,28142
0.2277,28122
0.2334,28138
0.239,28142
0.2443,28137
0.2499,28133
0.2556,28142
0.2612,28137
0.2665,28139
0.2722,28128
0.2778,28143
0.2834,28145
0.2888,28138
0.2944,28142
0.3,28141
0.3057,28127
0.311,28130
0.3166,28126
0.3223,28115
0.3279,28129
0.3332,28118
0.3389,28114
0.3445,28114
0.3499,28120
0.3555,28122
0.3611,28127
0.3668,28132
0.3724,28124
0.3777,28116
0.3834,28111
0.389,28107
0.3943,28114
0.4,28117
0.4056,28125
0.411,28127
0.4166,28117
0.4222,28118
0.4279,28115
0.4333,28119
0.4389,28111
0.4445,28120
0.4499,28122
0.4555,28118
0.4612,28110
0.4668,28119
0.4722,28112
0.4778,28114
0.4834,28109
0.4888,28118
0.4944,28119
0.5,28122
0.5057,28126
0.511,28126
0.5166,28125
0.5223,28121
0.5279,28115
0.5332,28112
0.5389,28113
0.5445,28118
0.5501,28119
0.5555,28118
0.5611,28119
0.5668,28112
0.5724,28122
0.5777,28132
0.5834,28127
0.589,28113
0.5943,28117
0.5999,28108
0.6056,28112
0.6112,28113
0.6166,28106
0.6222,28106
0.6278,28112
0.6335,28115
0.6388,28112
0.6444,28115
0.6501,28107
0.6557,28116
0.6611,28111
0.6667,28110
0.6723,28120
0.6777,28116
0.6833,28119
0.6889,28122
0.6946,28127
0.6999,28124
0.7055,28124
0.7112,28125
0.7168,28131
0.7222,28131
0.7278,28116
0.7334,28117
0.7388,28126
0.7444,28116
0.7499,28120
0.7555,28119
0.7611,28109
0.7668,28119
0.7721,28114
0.7777,28116
0.7833,28123
0.7889,28119
0.7946,28117
0.7999,28121
0.8055,28120
0.8111,28122
0.8167,28116
0.8224,28126
0.8277,28121
0.8333,28123
0.8389,28122
0.8446,28122
0.8499,28124
0.8555,28124
0.8611,28125
0.8667,28123
0.8724,28130
0.8778,28120
0.8834,28119
0.8889,28119
0.8945,28112
0.9002,28106
0.9055,28119
0.9112,28116
0.9167,28117
0.9223,28118
0.9277,28114
0.9333,28120
0.939,28115
0.9445,28116
0.9502,28124
0.9555,28122
0.9611,28124
0.9668,28116
0.9721,28109
0.9778,28118
0.9834,28120
0.9888,28124
0.9944,28119
1.0001,28128
1.0055,28120
1.0111,28121
1.0167,28120
1.0223,28120
1.0277,28123
1.0333,28119
1.039,28115
1.0446,28122
1.05,28115
1.0556,28132
1.0612,28130
1.0668,28124
1.0722,28118
1.0778,28121
1.0834,28121
1.0888,28114
1.0944,28109
1.1,28110
1.1056,28115
1.1113,28124
1.1166,28122
1.1222,28119
1.1279,28129
1.1335,28130
1.1388,28125
1.1445,28129
1.1501,28138
1.1557,28128
1.1611,28131
1.1667,28128
1.1723,28122
1.1779,28125
1.1833,28127
1.1889,28117
1.1946,28117
1.1999,28121
1.2056,28115
1.2112,28117
1.2168,28116
1.2222,28113
1.2278,28123
1.2335,28120
1.2388,28122
1.2445,28125
1.2501,28128
1.2554,28122
1.2611,28119
1.2667,28132
1.2724,28125
1.2777,28122
1.2833,28133
1.289,28128
1.2946,28115
1.3,28118
1.3056,28118
1.3112,28129
1.3166,28135
1.3222,28131
1.3279,28131
1.3335,28126
1.3388,28121
1.3445,28126
1.3501,28126
1.3555,28126
1.3611,28125
1.3667,28121
1.3724,28117
1.3777,28117
1.3834,28121
1.389,28126
1.3946,28130
1.3999,28118
1.4056,28129
1.4112,28128
1.4168,28108
1.4222,28111
