Experiment: Feb_26_Turb_expt vial 10, Fri Feb 26 16:54:25 2021
0.0055,28790
0.0111,28797
0.0168,28799
0.0221,28810
0.0277,28807
0.0334,28805
0.0387,28813
0.0444,28812
0.05,28799
0.0556,28804
0.061,28802
0.0666,28808
0.0723,28806
0.0776,28800
0.0833,28801
0.0889,28803
0.0945,28792
0.0999,28786
0.1055,28783
0.1111,28789
0.1168,28783
0.1221,28789
0.1278,28789
0.1334,28795
0.1387,28790
0.1444,28796
0.15,28789
0.1556,28792
0.161,28793
0.1666,28789
0.1723,28789
0.1776,28793
0.1833,28794
0.1889,28801
0.1945,28790
0.1999,28800
0.2055,28796
0.2111,28791
0.2167,28806
0.2221,28811
0.2277,28804
0.2334,28806
0.239,28809
0.2443,28805
0.2499,28809
0.2556,28809
0.2612,28817
0.2665,28818
0.2722,28808
0.2778,28815
0.2834,28815
0.2888,28814
0.2944,28816
0.3,28818
0.3057,28807
0.311,28813
0.3166,28809
0.3223,28807
0.3279,28809
0.3332,28802
0.3389,28800
0.3445,28811
0.3499,28807
0.3555,28801
0.3611,28806
0.3668,28805
0.3724,28803
0.3777,28802
0.3834,28806
0.389,28800
0.3943,28801
0.4,28800
0.4056,28804
0.411,28804
0.4166,28802
0.4222,28807
0.4279,28795
0.4333,28807
0.4389,28804
0.4445,28806
0.4499,28802
0.4555,28804
0.4612,28803
0.4668,28803
0.4722,28808
0.4778,28798
0.4834,28805
0.4888,28814
0.4944,28815
0.5,28816
0.5057,28815
0.511,28813
0.5166,28812
0.5223,28813
0.5279,28812
0.5332,28811
0.5389,28816
0.5445,28815
0.5501,28809
0.5555,28810
0.5611,28809
0.5668,28810
0.5724,28806
0.5777,28811
0.5834,28816
0.589,28807
0.5943,28811
0.5999,28803
0.6056,28804
0.6112,28802
0.6166,28804
0.6222,28805
0.6278,28805
0.6335,28802
0.6388,28803
0.6444,28803
0.6501,28807
0.6557,28803
0.6611,28805
0.6667,28805
0.6723,28811
0.6777,28809
0.6833,28804
0.6889,28807
0.6946,28807
0.6999,28812
0.7055,28813
0.7112,28800
0.7168,28802
0.7222,28801
0.7278,28800
0.7334,28799
0.7388,28808
0.7444,28801
0.7499,28805
0.7555,28810
0.7611,28802
0.7668,28808
0.7721,28809
0.7777,28808
0.7833,28814
0.7889,28809
0.7946,28809
0.7999,28809
0.8055,28807
0.8111,28813
0.8167,28808
0.8224,28808
0.8277,28812
0.8333,28818
0.8389,28816
0.8446,28809
0.8499,28809
0.8555,28813
0.8611,28818
0.8667,28813
0.8724,28816
0.8778,28816
0.8834,28815
0.8889,28815
0.8945,28803
0.9002,28802
0.9055,28802
0.9112,28806
0.9167,28807
0.9223,28805
0.9277,28803
0.9333,28805
0.939,28807
0.9445,28810
0.9502,28812
0.9555,28808
0.9611,28815
0.9668,28807
0.9721,28814
0.9778,28804
0.9834,28812
0.9888,28817
0.9944,28807
1.0001,28811
1.0055,28808
1.0111,28811
1.0167,28807
1.0223,28814
1.0277,28814
1.0333,28813
1.039,28812
1.0446,28814
1.05,28813
1.0556,28810
1.0612,28819
1.0668,28812
1.0722,28815
1.0778,28813
1.0834,28813
1.0888,28812
1.0944,28813
1.1,28808
1.1056,28809
1.1113,28816
1.1166,28819
1.1222,28813
1.1279,28823
1.1335,28812
1.1388,28814
1.1445,28822
1.1501,28825
1.1557,28822
1.1611,28822
1.1667,28813
1.1723,28819
1.1779,28825
1.1833,28823
1.1889,28819
1.1946,28815
1.1999,28812
1.2056,28810
1.2112,28817
1.2168,28814
1.2222,28813
1.2278,28810
1.2335,28818
1.2388,28813
1.2445,28813
1.2501,28808
1.2554,28806
1.2611,28809
1.2667,28817
1.2724,28816
1.2777,28821
1.2833,28817
1.289,28813
1.2946,28810
1.3,28808
1.3056,28804
1.3112,28813
1.3166,28816
1.3222,28815
1.3279,28818
1.3335,28817
1.3388,28817
1.3445,28812
1.3501,28816
1.3555,28812
1.3611,28817
1.3667,28817
1.3724,28811
1.3777,28808
1.3834,28812
1.389,28811
1.3946,28815
1.3999,28813
1.4056,28819
1.4112,28818
1.4168,28802
1.4222,28807
1.4278,28813
1.4334,28808
1.439,28805
1.4446,28810
1.45,28808
1.4556,28809
1.4613,28816
1.4666,28811
1.4723,28814
1.4779,28815
1.4832,28818
1.4889,28812
1.4945,28820
1.5001,28815
1.5058,28812
1.5111,28804
1.5168,28802
1.5224,28799
1.5278,28792
1.5334,28797
1.539,28803
1.5444,28802
1.55,28800
1.5556,28806
1.5613,28803
1.5666,28808
1.5723,28805
1.5779,28806
1.5835,28808
1.5889,28802
1.5945,28801
1.6001,28809
1.6055,28809
1.6111,28805
1.6167,28806
1.6224,28807
1.6277,28802
