Experiment: Feb_26_Turb_expt vial 1, Fri Feb 26 16:54:25 2021
0.0055,27611
0.0111,27577
0.0168,27583
0.0221,27571
0.0277,27600
0.0334,27600
0.0387,27613
0.0444,27609
0.05,27612
0.0556,27611
0.061,27608
0.0666,27617
0.0723,27584
0.0776,27610
0.0833,27595
0.0889,27586
0.0945,27598
0.0999,27583
0.1055,27591
0.1111,27598
0.1168,27585
0.1221,27586
0.1278,27579
0.1334,27591
0.1387,27587
0.1444,27603
0.15,27589
0.1556,27584
0.161,27579
0.1666,27612
0.1723,27575
0.1776,27617
0.1833,27597
0.1889,27600
0.1945,27603
0.1999,27594
0.2055,27606
0.2111,27607
0.2167,27606
0.2221,27611
0.2277,27595
0.2334,27604
0.239,27625
0.2443,27618
0.2499,27613
0.2556,27622
0.2612,27602
0.2665,27609
0.2722,27610
0.2778,27614
0.2834,27626
0.2888,27621
0.2944,27613
0.3,27611
0.3057,27625
0.311,27627
0.3166,27613
0.3223,27605
0.3279,27614
0.3332,27608
0.3389,27590
0.3445,27604
0.3499,27598
0.3555,27613
0.3611,27613
0.3668,27602
0.3724,27605
0.3777,27595
0.3834,27586
0.389,27585
0.3943,27602
0.4,27589
0.4056,27600
0.411,27595
0.4166,27605
0.4222,27594
0.4279,27582
0.4333,27583
0.4389,27586
0.4445,27609
0.4499,27604
0.4555,27597
0.4612,27592
0.4668,27606
0.4722,27585
0.4778,27582
0.4834,27599
0.4888,27595
0.4944,27588
0.5,27616
0.5057,27599
0.511,27574
0.5166,27587
0.5223,27586
0.5279,27594
0.5332,27586
0.5389,27596
0.5445,27598
0.5501,27597
0.5555,27593
0.5611,27605
0.5668,27591
0.5724,27597
0.5777,27615
0.5834,27592
0.589,27604
0.5943,27594
0.5999,27590
0.6056,27603
0.6112,27591
0.6166,27584
0.6222,27603
0.6278,27615
0.6335,27598
0.6388,27610
0.6444,27603
0.6501,27601
0.6557,27604
0.6611,27598
0.6667,27592
0.6723,27624
0.6777,27599
0.6833,27610
0.6889,27592
0.6946,27624
0.6999,27610
0.7055,27605
0.7112,27598
0.7168,27617
0.7222,27601
0.7278,27613
0.7334,27598
0.7388,27595
0.7444,27585
0.7499,27584
0.7555,27602
0.7611,27586
0.7668,27600
0.7721,27591
0.7777,27583
0.7833,27586
0.7889,27602
0.7946,27602
0.7999,27585
0.8055,27604
0.8111,27596
0.8167,27602
0.8224,27582
0.8277,27604
0.8333,27593
0.8389,27600
0.8446,27590
0.8499,27603
0.8555,27610
0.8611,27608
0.8667,27585
0.8724,27598
0.8778,27596
0.8834,27598
0.8889,27587
0.8945,27614
0.9002,27583
0.9055,27598
0.9112,27593
0.9167,27598
0.9223,27588
0.9277,27604
0.9333,27597
0.939,27603
0.9445,27589
0.9502,27601
0.9555,27595
0.9611,27605
0.9668,27599
0.9721,27605
0.9778,27588
0.9834,27582
0.9888,27609
0.9944,27606
1.0001,27583
1.0055,27598
1.0111,27593
1.0167,27612
1.0223,27613
1.0277,27598
1.0333,27588
1.039,27592
1.0446,27604
1.05,27583
1.0556,27595
1.0612,27605
1.0668,27587
1.0722,27585
1.0778,27582
1.0834,27586
1.0888,27615
1.0944,27596
1.1,27599
1.1056,27585
1.1113,27597
1.1166,27588
1.1222,27582
1.1279,27589
1.1335,27600
1.1388,27577
1.1445,27579
1.1501,27601
1.1557,27594
1.1611,27595
1.1667,27589
1.1723,27598
1.1779,27596
1.1833,27572
1.1889,27588
1.1946,27593
1.1999,27597
1.2056,27592
1.2112,27600
1.2168,27597
1.2222,27581
1.2278,27612
1.2335,27583
1.2388,27590
1.2445,27592
1.2501,27598
1.2554,27594
1.2611,27602
1.2667,27595
1.2724,27601
1.2777,27603
1.2833,27586
1.289,27602
1.2946,27594
1.3,27584
1.3056,27581
1.3112,27597
1.3166,27596
1.3222,27591
1.3279,27606
1.3335,27597
1.3388,27587
1.3445,27590
1.3501,27602
1.3555,27580
1.3611,27589
1.3667,27573
1.3724,27592
1.3777,27577
1.3834,27575
1.389,27578
1.3946,27577
1.3999,27571
1.4056,27571
1.4112,27607
1.4168,27570
1.4222,27581
1.4278,27581
1.4334,27582
1.439,27589
1.4446,27577
1.45,27577
1.4556,27584
1.4613,27587
1.4666,27579
1.4723,27581
1.4779,27580
1.4832,27572
1.4889,27588
1.4945,27579
1.5001,27594
1.5058,27590
1.5111,27570
1.5168,27580
1.5224,27591
1.5278,27576
1.5334,27575
1.539,27569
1.5444,27567
1.55,27584
1.5556,27576
1.5613,27571
1.5666,27584
1.5723,27575
1.5779,27571
1.5835,27565
1.5889,27556
1.5945,27562
1.6001,27589
1.6055,27565
1.6111,27585
1.6167,27572
1.6224,27584
1.6277,27564
1.6334,27578
1.639,27576
1.6446,27585
1.65,27581
1.6556,27599
1.6612,27575
1.6666,27572
1.6722,27570
1.6778,27564
1.6834,27587
1.6888,27588
1.6944,27588
1.7,27591
1.7057,27581
1.7113,27581
1.7166,27579
1.7222,27586
1.7279,27578
1.7335,27572
1.7388,27589
1.7445,27572
1.7501,27578
1.7557,27567
1.7611,27580
1.7667,27555
1.7724,27548
1.7777,27584
1.7834,27573
1.789,27572
1.7943,27558
1.8,27573
1.8056,27553
1.8112,27556
1.8169,27567
1.8222,27561
1.8278,27569
1.8335,27582
1.8388,27579
1.8444,27567
1.8501,27563
1.8555,27549
1.8611,27565
1.8667,27566
1.8724,27575
1.8777,27559
1.8834,27559
1.889,27557
1.8946,27562
1.9,27583
1.9056,27586
1.9112,27563
1.9166,27576
1.9222,27596
1.9278,27583
1.9335,27587
1.9388,27586
1.9445,27568
1.9501,27581
1.9557,27588
1.9611,27572
1.9667,27587
1.9723,27565
1.978,27581
1.9833,27578
1.9889,27566
1.9945,27559
2.0002,27584
2.0056,27575
2.0112,27563
2.0168,27572
2.0222,27562
2.0278,27568
2.0334,27580
2.039,27590
2.0446,27566
2.05,27571
2.0556,27554
2.0613,27579
2.0666,27560
2.0722,27567
2.0779,27565
2.0832,27557
2.0889,27569
2.0945,27569
2.0999,27568
2.1056,27569
2.1112,27567
2.1168,27557
2.1221,27557
2.1278,27582
2.1332,27569
2.1389,27582
2.1445,27560
2.1499,27569
2.1556,27569
2.1612,27560
2.1666,27563
2.1722,27588
2.1779,27573
2.1833,27549
2.1889,27593
2.1945,27578
2.1999,27572
2.2056,27577
2.2112,27566
2.2166,27572
2.2222,27585
2.2279,27559
2.2333,27574
2.2389,27559
2.2445,27560
2.2499,27564
2.2556,27573
2.2612,27556
2.2666,27581
2.2722,27564
2.2779,27555
2.2833,27557
2.2889,27561
2.2945,27560
2.2999,27567
2.3055,27541
2.3111,27565
2.3166,27565
2.3223,27554
2.3277,27570
2.3333,27561
2.3389,27559
2.3446,27569
2.35,27555
2.3555,27574
2.3612,27557
2.3666,27550
2.3723,27571
2.3779,27566
2.3833,27585
2.389,27573
2.3946,27567
2.3999,27566
2.4056,27569
2.4111,27565
2.4167,27569
2.4223,27564
2.4279,27577
2.4333,27590
2.4389,27558
2.4445,27586
2.45,27578
2.4556,27570
2.4612,27569
2.4667,27557
2.4723,27584
2.4779,27581
2.4833,27592
2.4889,27565
2.4945,27579
2.5,27567
2.5056,27576
2.5113,27582
2.5166,27576
2.5222,27560
2.5279,27580
2.5334,27579
2.539,27589
2.5446,27570
2.55,27577
2.5556,27570
2.5613,27590
2.5666,27552
2.5723,27564
2.5779,27556
2.5834,27560
2.589,27559
2.5946,27547
2.6,27564
2.6056,27577
2.6112,27562
2.6166,27569
2.6222,27556
2.6278,27565
2.6334,27580
2.639,27550
2.6446,27582
2.65,27563
2.6556,27568
2.6613,27576
2.6666,27558
2.6722,27556
2.6779,27565
2.6834,27554
2.689,27563
2.6946,27578
2.7,27566
2.7056,27561
2.7113,27567
2.7166,27567
2.7222,27580
2.7279,27555
2.7334,27564
2.739,27577
2.7444,27572
2.75,27562
2.7557,27571
2.7613,27561
2.7666,27556
2.7723,27563
2.7779,27561
2.7833,27553
2.7889,27561
2.7945,27562
2.8001,27555
2.8057,27557
2.8111,27546
2.8167,27544
2.8223,27542
2.828,27553
2.8333,27551
2.8389,27546
2.8445,27566
2.8501,27545
2.8557,27552
2.8611,27545
2.8667,27540
2.8723,27539
2.8779,27557
2.8833,27552
2.8889,27550
2.8945,27526
2.9001,27548
2.9057,27545
2.9111,27536
2.9167,27537
2.9223,27558
2.9277,27572
