Experiment: Feb_26_Turb_expt vial 15, Fri Feb 26 16:54:25 2021
0.0055,28929
0.0111,28915
0.0168,28947
0.0221,28948
0.0277,28933
0.0334,28941
0.0387,28926
0.0444,28937
0.05,28951
0.0556,28957
0.061,28937
0.0666,28950
0.0723,28961
0.0776,28948
0.0833,28950
0.0889,28946
0.0945,28945
0.0999,28935
0.1055,28938
0.1111,28939
0.1168,28927
0.1221,28926
0.1278,28925
0.1334,28928
0.1387,28924
0.1444,28930
0.15,28939
0.1556,28950
0.161,28955
0.1666,28947
0.1723,28942
0.1776,28947
0.1833,28936
0.1889,24828
0.1945,28710
0.1999,28633
0.2055,28774
0.2111,28774
0.2167,28801
0.2221,28773
0.2277,28821
0.2334,28733
0.239,28789
0.2443,28727
0.2499,28779
0.2556,28776
0.2612,28762
0.2665,28768
0.2722,28787
0.2778,28828
0.2834,28823
0.2888,28807
0.2944,28785
0.3,28767
0.3057,28850
0.311,28786
0.3166,28843
0.3223,28797
0.3279,28845
0.3332,28843
0.3389,28838
0.3445,28802
0.3499,28848
0.3555,28758
0.3611,28821
0.3668,28780
0.3724,28763
0.3777,28661
0.3834,28837
0.389,28856
0.3943,28790
0.4,28768
0.4056,28817
0.411,28841
0.4166,28839
0.4222,28774
0.4279,28840
0.4333,28792
0.4389,28854
0.4445,28795
0.4499,28826
0.4555,28798
0.4612,28817
0.4668,28821
0.4722,28840
0.4778,28723
0.4834,28828
0.4888,28832
0.4944,28794
0.5,28821
0.5057,28794
0.511,28770
0.5166,28838
0.5223,28788
0.5279,28863
0.5332,28838
0.5389,28786
0.5445,28844
0.5501,28832
0.5555,28800
0.5611,28823
0.5668,28845
0.5724,28836
0.5777,28842
0.5834,28770
0.589,28836
0.5943,28790
0.5999,28828
0.6056,28758
0.6112,28816
0.6166,28831
0.6222,28845
0.6278,28816
0.6335,28802
0.6388,28820
0.6444,28841
0.6501,28839
0.6557,28817
0.6611,28830
0.6667,28820
0.6723,28831
0.6777,28856
0.6833,28836
0.6889,28851
0.6946,28826
0.6999,28854
0.7055,28873
0.7112,28872
0.7168,28864
0.7222,28876
0.7278,28857
0.7334,28853
0.7388,28832
0.7444,28838
0.7499,28834
0.7555,28841
0.7611,28829
0.7668,28832
0.7721,28854
0.7777,28827
0.7833,28846
0.7889,28826
0.7946,28823
0.7999,28842
0.8055,28802
0.8111,28853
0.8167,28842
0.8224,28845
0.8277,28846
0.8333,28834
0.8389,28834
0.8446,28815
0.8499,28802
0.8555,28827
0.8611,28826
0.8667,28823
0.8724,28780
0.8778,28807
0.8834,28819
0.8889,28815
0.8945,28815
0.9002,28807
0.9055,28815
0.9112,28820
0.9167,28806
0.9223,28799
0.9277,28764
0.9333,28767
0.939,28782
0.9445,28785
0.9502,28786
0.9555,28754
0.9611,28779
0.9668,28732
0.9721,28766
0.9778,28756
0.9834,28783
0.9888,28773
0.9944,28770
1.0001,28754
1.0055,28758
1.0111,28772
1.0167,28761
1.0223,28707
1.0277,28740
1.0333,28747
1.039,28755
1.0446,28746
1.05,28729
1.0556,28750
1.0612,28701
1.0668,28737
1.0722,28735
1.0778,28727
1.0834,28724
1.0888,28699
1.0944,28702
1.1,28728
1.1056,28715
1.1113,28695
1.1166,28712
1.1222,28716
1.1279,28720
1.1335,28706
1.1388,28706
1.1445,28701
1.1501,28678
1.1557,28686
1.1611,28673
1.1667,28676
1.1723,28654
1.1779,28672
1.1833,28658
1.1889,28627
1.1946,28643
1.1999,28630
1.2056,28642
1.2112,28624
1.2168,28598
1.2222,28636
1.2278,28638
1.2335,28607
1.2388,28605
1.2445,28611
1.2501,28595
1.2554,28564
1.2611,28553
1.2667,28563
1.2724,28558
1.2777,28551
1.2833,28547
1.289,28532
1.2946,28487
1.3,28519
1.3056,28521
1.3112,28535
1.3166,28519
1.3222,28506
1.3279,28513
1.3335,28506
1.3388,28516
1.3445,28510
1.3501,28503
1.3555,28471
1.3611,28476
1.3667,28461
1.3724,28493
1.3777,28459
1.3834,28454
1.389,28446
1.3946,28475
1.3999,28456
1.4056,28468
1.4112,28462
1.4168,28431
1.4222,28437
1.4278,28410
1.4334,28421
1.439,28419
1.4446,28435
1.45,28394
1.4556,28405
1.4613,28419
1.4666,28417
1.4723,28406
1.4779,28400
1.4832,28421
1.4889,28374
1.4945,28383
1.5001,28374
1.5058,28364
1.5111,28366
1.5168,28323
1.5224,28300
1.5278,28276
1.5334,28313
1.539,28278
1.5444,28288
1.55,28283
1.5556,28250
1.5613,28234
1.5666,28238
1.5723,28220
1.5779,28206
1.5835,28188
1.5889,28178
1.5945,28169
1.6001,28157
1.6055,28150
1.6111,28147
1.6167,28140
1.6224,28158
1.6277,28136
1.6334,28121
1.639,28109
1.6446,28070
1.65,28058
1.6556,28093
1.6612,28048
1.6666,28082
1.6722,28039
1.6778,28026
1.6834,28034
1.6888,28016
1.6944,28022
1.7,28027
1.7057,28020
1.7113,28003
1.7166,27981
1.7222,28003
1.7279,27972
1.7335,27981
1.7388,27942
1.7445,27955
1.7501,27970
1.7557,27955
1.7611,27964
1.7667,27962
