Experiment: Feb_26_Turb_expt vial 7, Fri Feb 26 16:54:25 2021
0.0055,28229
0.0111,28217
0.0168,28239
0.0221,28240
0.0277,28233
0.0334,28207
0.0387,28214
0.0444,28194
0.05,28204
0.0556,28187
0.061,28166
0.0666,28161
0.0723,28182
0.0776,28173
0.0833,28157
0.0889,28154
0.0945,28152
0.0999,28143
0.1055,28142
0.1111,28136
0.1168,28137
0.1221,28118
0.1278,28140
0.1334,28130
0.1387,28121
0.1444,28129
0.15,28133
0.1556,28125
0.161,28125
0.1666,28122
0.1723,28106
0.1776,28111
0.1833,28102
0.1889,28123
0.1945,28112
0.1999,28113
0.2055,28128
0.2111,28133
0.2167,28132
0.2221,28121
0.2277,28126
0.2334,28137
0.239,28140
0.2443,28135
0.2499,28141
0.2556,28145
0.2612,28148
0.2665,28148
0.2722,28149
0.2778,28158
0.2834,28142
0.2888,28138
0.2944,28155
0.3,28157
0.3057,28157
0.311,28136
0.3166,28130
0.3223,28109
0.3279,28124
0.3332,28119
0.3389,28127
0.3445,28125
0.3499,28129
0.3555,28129
0.3611,28115
0.3668,28122
0.3724,28121
0.3777,28119
0.3834,28131
0.389,28124
0.3943,28116
0.4,28133
0.4056,28136
0.411,28147
0.4166,28144
0.4222,28143
0.4279,28134
0.4333,28141
0.4389,28157
0.4445,28142
0.4499,28138
0.4555,28129
0.4612,28137
0.4668,28153
0.4722,28136
0.4778,28143
0.4834,28147
0.4888,28157
0.4944,28146
0.5,28154
0.5057,28147
0.511,28148
0.5166,28162
0.5223,28163
0.5279,28155
0.5332,28155
0.5389,28161
0.5445,28170
0.5501,28164
0.5555,28153
0.5611,28163
0.5668,28152
0.5724,28150
0.5777,28158
0.5834,28159
0.589,28157
0.5943,28157
0.5999,28160
0.6056,28152
0.6112,28150
0.6166,28160
0.6222,28136
0.6278,28142
0.6335,28155
0.6388,28141
0.6444,28132
0.6501,28147
0.6557,28147
0.6611,28151
0.6667,28140
0.6723,28143
0.6777,28147
0.6833,28145
0.6889,28146
0.6946,28147
0.6999,28128
0.7055,28129
0.7112,28123
0.7168,28137
0.7222,28141
0.7278,28143
0.7334,28145
0.7388,28152
0.7444,28152
0.7499,28152
0.7555,28163
0.7611,28154
0.7668,28155
0.7721,28153
0.7777,28162
0.7833,28170
0.7889,28156
0.7946,28144
0.7999,28160
0.8055,28149
0.8111,28152
0.8167,28150
0.8224,28158
0.8277,28149
0.8333,28153
0.8389,28159
0.8446,28153
0.8499,28147
0.8555,28156
0.8611,28161
0.8667,28149
0.8724,28161
0.8778,28161
0.8834,28156
0.8889,28164
0.8945,28161
0.9002,28158
0.9055,28157
0.9112,28162
0.9167,28166
0.9223,28161
0.9277,28146
0.9333,28134
0.939,28147
0.9445,28150
0.9502,28153
0.9555,28159
0.9611,28140
0.9668,28145
0.9721,28139
0.9778,28141
0.9834,28150
0.9888,28171
0.9944,28153
1.0001,28166
1.0055,28156
1.0111,28159
1.0167,28151
1.0223,28147
1.0277,28153
1.0333,28161
1.039,28156
1.0446,28154
1.05,28164
1.0556,28147
1.0612,28156
1.0668,28161
1.0722,28163
1.0778,28158
1.0834,28169
1.0888,28156
1.0944,28147
1.1,28152
1.1056,28149
1.1113,28152
1.1166,28147
1.1222,28142
1.1279,28157
1.1335,28175
1.1388,28157
1.1445,28167
1.1501,28161
1.1557,28173
