Experiment: Feb_22_tst_chemo_expt vial 11, Mon Feb 22 13:40:38 2021
0.0014,0.7639751233439656
0.0062,0.7704763957416845
0.0116,0.7681373840354118
0.0172,0.775264072361657
0.0229,0.7687003194900639
0.0285,0.7824869496026821
0.0339,0.7766234932573988
0.0393,0.7633558831725198
0.0449,0.7723166783764764
