Experiment: Feb_22_tst_chemo_expt vial 1, Mon Feb 22 13:40:38 2021
0.0014,0.8545386813678395
0.0062,0.8493382601656805
0.0116,0.8525425500460591
0.0172,0.8553743801216378
0.0229,0.8564465393019696
0.0285,0.858505300082148
0.0339,0.8601855668723627
0.0393,0.8523228184800729
0.0449,0.8567450311136529
