Experiment: Feb_22_tst_chemo_expt vial 14, Mon Feb 22 13:40:38 2021
0.0014,0.826801983612849
0.0062,0.8382835070097922
0.0116,0.8337329280047658
0.0172,0.8297125164873265
0.0229,0.8404688783588017
0.0285,0.8284344457255491
0.0339,0.837817623746393
0.0393,0.8340289846229864
0.0449,0.8321912267785261
