Experiment: Feb_22_tst_chemo_expt vial 10, Mon Feb 22 13:40:38 2021
0.0014,0.7712071780879106
0.0062,0.770680875073491
0.0116,0.7710350190570037
0.0172,0.7756250321212278
0.0229,0.7691732828786098
0.0285,0.7674850732497644
0.0339,0.7701624395832491
0.0393,0.769000709756825
0.0449,0.7606945810654137
