Experiment: Feb_22_tst_chemo_expt vial 3, Mon Feb 22 13:40:38 2021
0.0014,0.7565111728808105
0.0062,0.7557874926330602
0.0116,0.7661829333728429
0.0172,0.7622390865526198
0.0229,0.7657102610408123
0.0285,0.7602267326439336
0.0339,0.7627186115534812
0.0393,0.7603832568199167
0.0449,0.7641286282173647
