Experiment: Feb_22_tst_chemo_expt vial 9, Mon Feb 22 13:40:38 2021
0.0014,0.8883114188719665
0.0062,0.8913301864084893
0.0116,0.890468188451905
0.0172,0.8964573002885895
0.0229,0.8974479533758544
0.0285,0.8971375400448696
0.0339,0.8965629031540426
0.0393,0.8957253736579388
0.0449,0.9004722724694176
