Experiment: Feb_22_tst_chemo_expt vial 0, Mon Feb 22 13:40:38 2021
0.0014,0.8427523004581968
0.0062,0.8506002343674244
0.0116,0.8371307383077381
0.0172,0.8380509364623538
0.0229,0.8464287132196624
0.0285,0.8498307104196551
0.0339,0.8411232973646913
0.0393,0.8472511696995415
0.0449,0.8414800137397935
