Experiment: Feb_22_tst_chemo_expt vial 8, Mon Feb 22 13:40:38 2021
0.0014,0.8794771574002372
0.0062,0.8802839592607067
0.0116,0.8813082946451846
0.0172,0.8806556801873446
0.0229,0.8809015767923009
0.0285,0.8826629633439119
0.0339,0.8829231697514138
0.0393,0.880564616901233
0.0449,0.8833421479083146
