Experiment: April_27_Phage_Osmo_expt vial 7, Tue Apr 27 19:11:23 2021
0.0049,1635
0.0106,1633
0.016,1626
0.0216,1623
0.0273,1632
0.0327,1628
0.0383,1623
0.0439,1625
0.0493,1628
0.0548,1624
0.0605,1623
0.066,1631
0.0716,1625
0.077,1622
0.0826,1626
0.0883,1628
0.0939,1620
0.0992,1626
0.1049,1629
0.1105,1622
0.1159,1624
0.1215,1628
0.1272,1625
0.1327,1621
0.1383,1627
0.1437,1627
0.1493,1622
0.155,1623
0.1603,1630
0.166,1625
0.1716,1621
0.1772,1624
0.1827,1628
0.1883,1623
0.1937,1624
0.1994,1629
0.205,1627
0.2104,1622
0.216,1627
0.2216,1628
0.2273,1622
0.2326,1623
0.2382,1630
0.2439,1624
0.2492,1621
0.2549,1627
0.2605,1626
0.2661,1622
0.2714,1626
0.2771,1629
0.2827,1622
0.2883,1622
0.2937,1629
0.2993,1624
0.305,1622
0.3103,1626
0.316,1626
0.3216,1621
0.3272,1624
0.3326,1626
0.3383,1622
0.3439,1624
0.3492,1629
0.3549,1624
0.3605,1622
0.3659,1630
0.3715,1626
0.3772,1623
0.3828,1627
0.3881,1626
0.3938,1620
0.3994,1626
0.405,1629
0.4104,1623
0.416,1623
0.4217,1628
0.427,1624
0.4327,1622
0.4383,1627
0.4437,1629
0.4493,1621
0.4549,1624
0.4606,1628
0.4659,1624
0.4716,1622
0.4772,1627
0.4828,1626
0.4881,1622
0.4938,1625
0.4994,1629
0.5048,1622
0.5105,1624
0.5161,1628
0.5214,1622
0.5271,1624
0.5327,1628
0.5383,1627
0.544,1622
0.5493,1626
0.5549,1627
0.5606,1622
0.566,1626
0.5716,1626
0.5772,1623
0.5826,1623
0.5882,1628
0.5938,1623
0.5995,1623
0.6048,1627
0.6105,1626
0.6161,1622
0.6215,1627
0.6271,1628
0.6327,1621
0.6384,1623
0.6437,1629
0.6494,1622
0.6548,1622
0.6604,1628
0.6661,1628
0.6717,1622
0.6771,1626
0.6827,1627
0.6883,1621
0.6937,1624
0.6994,1628
0.705,1624
0.7106,1625
0.716,1626
0.7216,1624
0.7272,1621
0.7326,1627
0.7382,1626
0.7438,1621
0.7495,1627
0.7548,1629
0.7605,1622
0.7661,1625
0.7715,1627
0.7771,1623
0.7828,1624
0.7881,1625
0.7938,1625
0.7994,1622
0.8048,1629
0.8104,1625
0.8159,1619
0.8216,1627
0.8272,1630
0.8329,1621
0.8382,1623
0.8437,1628
0.8494,1623
0.855,1624
0.8604,1629
0.866,1627
0.8715,1619
0.8772,1624
0.8825,1629
0.8882,1624
0.8938,1623
0.8994,1627
0.905,1623
0.9103,1624
0.916,1628
0.9216,1625
0.9272,1624
0.9328,1630
0.9382,1626
0.9438,1624
0.9495,1626
0.9548,1624
0.9604,1623
0.9661,1627
0.9717,1627
0.9771,1621
0.9827,1624
0.9883,1629
0.9937,1620
0.9993,1625
1.005,1629
1.0104,1624
1.016,1626
1.0216,1628
1.027,1622
1.0326,1624
1.0383,1629
1.0439,1625
1.0493,1620
1.0549,1626
1.0605,1629
1.0659,1624
1.0715,1623
1.0772,1629
1.0828,1621
1.0881,1623
1.0938,1628
1.0994,1628
1.105,1620
1.1104,1625
1.1161,1628
1.1217,1624
1.127,1621
1.1327,1628
1.1383,1625
1.144,1623
1.1493,1628
1.1549,1628
1.1606,1621
1.1659,1628
1.1716,1626
1.1772,1621
1.1826,1626
1.1882,1628
1.1939,1622
1.1995,1623
1.2048,1628
1.2105,1623
1.2161,1624
1.2215,1626
1.2271,1624
1.2328,1625
1.2384,1628
1.2437,1625
1.2494,1620
1.255,1626
1.2604,1627
1.266,1623
1.2717,1627
1.277,1625
1.2827,1621
1.2883,1626
1.2937,1627
1.2993,1621
1.3049,1624
1.3106,1628
1.3159,1622
1.3216,1624
1.3272,1627
1.3328,1621
1.3382,1624
1.3438,1628
1.3494,1623
1.3548,1624
1.3605,1628
1.3661,1624
1.3717,1625
1.3771,1626
1.3827,1624
1.3884,1625
1.3937,1629
1.3994,1623
1.405,1624
1.4104,1628
1.416,1625
1.4216,1622
1.4273,1629
1.4327,1625
1.4383,1623
1.4439,1626
1.4493,1626
1.4549,1622
1.4606,1627
1.4659,1628
1.4716,1623
1.4772,1624
1.4826,1628
1.4882,1622
1.4938,1625
1.4995,1627
1.5049,1624
1.5105,1625
1.5161,1627
1.5215,1623
1.5271,1624
1.5328,1629
1.5381,1623
1.5438,1624
1.5494,1629
1.5548,1624
1.5604,1622
1.5661,1629
1.5717,1623
1.5771,1624
1.5827,1628
1.5883,1626
1.5937,1620
1.5994,1628
1.605,1627
1.6104,1622
1.6161,1626
1.6217,1628
1.627,1620
1.6327,1624
1.6383,1628
1.6437,1623
1.6493,1624
1.655,1628
1.6606,1623
1.666,1624
1.6716,1627
1.6772,1624
1.6826,1621
1.6882,1630
1.6939,1624
1.6992,1623
1.7049,1626
1.7105,1625
1.7161,1624
1.7215,1628
1.7272,1625
1.7328,1622
1.7382,1629
1.7438,1624
1.7494,1622
1.7551,1626
1.7604,1628
1.7661,1621
1.7717,1624
1.777,1628
1.7827,1621
1.7884,1622
1.7937,1628
1.7993,1626
1.805,1624
1.8103,1626
1.816,1624
1.8216,1624
1.8272,1628
1.8326,1625
1.8382,1624
1.8439,1627
1.8495,1624
1.8549,1624
1.8605,1630
1.8659,1623
1.8715,1622
1.8771,1627
1.8828,1626
1.8884,1622
1.8938,1626
1.8994,1626
1.9048,1620
1.9104,1625
1.9161,1629
1.9217,1621
1.9271,1624
1.9327,1628
1.9384,1621
1.9437,1625
1.9494,1627
1.955,1625
1.9604,1625
1.966,1627
1.9717,1623
1.977,1624
1.9827,1628
1.9883,1623
1.9939,1624
1.9993,1628
2.005,1624
2.0103,1623
2.016,1626
2.0216,1623
2.0273,1623
2.0327,1628
2.0383,1627
2.0439,1621
2.0493,1626
2.0549,1627
2.0606,1624
2.0659,1626
2.0716,1628
2.0772,1623
2.0825,1624
2.0882,1629
2.0938,1624
2.0994,1623
2.1051,1628
2.1104,1626
2.1161,1623
2.1217,1629
2.1271,1625
2.1327,1622
2.1383,1626
2.1437,1626
2.1493,1621
2.155,1626
2.1606,1628
2.166,1621
2.1717,1626
2.177,1629
2.1826,1624
2.1883,1623
2.1939,1630
2.1993,1626
2.2049,1623
2.2105,1627
2.2159,1626
2.2216,1622
2.2272,1628
2.2328,1627
2.2382,1621
2.2438,1626
2.2495,1628
2.2548,1622
2.2604,1624
2.2661,1629
2.2717,1624
2.2771,1624
2.2827,1627
2.2884,1623
2.2937,1625
2.2994,1628
2.305,1623
2.3104,1623
2.316,1630
2.3216,1624
2.3273,1620
2.3326,1628
2.3383,1625
2.3439,1625
2.3493,1628
2.3549,1627
2.3605,1622
2.3659,1626
2.3715,1627
2.3772,1623
2.3828,1627
2.3882,1627
2.3937,1623
2.3994,1626
2.405,1627
2.4104,1622
2.416,1623
2.4215,1628
2.4272,1624
2.4328,1623
2.4381,1628
2.4438,1622
2.4493,1624
2.455,1628
2.4606,1625
2.466,1621
2.4716,1629
2.4771,1625
2.4828,1624
2.4881,1627
2.4938,1624
2.4994,1621
2.505,1629
2.5106,1625
2.516,1623
2.5216,1626
2.5273,1626
2.5326,1622
2.5383,1628
2.5439,1628
2.5493,1621
2.5549,1626
2.5605,1628
2.5662,1623
2.5715,1626
2.5772,1626
2.5828,1622
2.5881,1626
2.5938,1628
2.5994,1622
2.6051,1625
2.6105,1628
2.6161,1623
2.6217,1622
2.6271,1627
2.6327,1623
2.6384,1624
2.6437,1627
2.6493,1627
2.655,1620
2.6603,1627
2.666,1628
2.6716,1621
2.6773,1625
2.6826,1627
2.6883,1622
2.6939,1625
2.6993,1625
2.7049,1622
2.7105,1626
2.7159,1627
2.7215,1622
2.7272,1626
2.7328,1628
2.7381,1623
2.7438,1624
2.7494,1629
2.7548,1625
2.7604,1622
2.7661,1627
2.7717,1624
2.7771,1623
2.7827,1628
2.7883,1625
2.7937,1624
2.7993,1627
2.805,1623
2.8106,1624
2.816,1629
2.8216,1624
2.8272,1623
2.8326,1626
2.8382,1623
2.8439,1623
2.8495,1627
2.8549,1621
2.8605,1624
2.8661,1628
2.8715,1623
2.8771,1623
2.8828,1629
2.8884,1626
2.8938,1620
2.8994,1629
2.905,1626
2.9104,1623
2.9161,1626
2.9217,1627
2.9271,1624
2.9327,1626
2.9383,1626
2.9437,1622
2.9493,1626
2.955,1627
2.9606,1624
2.9659,1628
2.9716,1627
2.9772,1621
2.9828,1627
2.9882,1628
2.9938,1625
2.9995,1627
3.0049,1628
3.0105,1623
3.0159,1625
3.0215,1626
3.0272,1622
3.0328,1625
3.0382,1628
3.0438,1623
3.0494,1622
3.0548,1628
3.0605,1625
3.0661,1622
3.0717,1630
3.0771,1626
3.0827,1620
3.0883,1628
3.0937,1629
3.0993,1621
3.105,1626
3.1106,1627
3.116,1621
3.1216,1624
3.1273,1628
3.1326,1624
3.1383,1623
3.1439,1628
3.1493,1624
3.1549,1625
3.1606,1628
3.1662,1624
3.1716,1622
3.1772,1626
3.1829,1627
3.1882,1621
3.1939,1625
3.1995,1628
3.2049,1622
3.2105,1623
3.2161,1627
3.2215,1622
3.2271,1624
3.2328,1628
3.2384,1623
3.2438,1624
3.2494,1629
3.2551,1623
3.2604,1628
