Experiment: April_27_Phage_Osmo_expt vial 5, Tue Apr 27 19:11:23 2021
0.0049,1609
0.0106,1602
0.016,1606
0.0216,1616
0.0273,1618
0.0327,1607
0.0383,1615
0.0439,1614
0.0493,1609
0.0548,1614
0.0605,1613
0.066,1613
0.0716,1612
0.077,1615
0.0826,1611
0.0883,1609
0.0939,1615
0.0992,1609
0.1049,1611
0.1105,1613
0.1159,1611
0.1215,1613
0.1272,1613
0.1327,1608
0.1383,1613
0.1437,1611
0.1493,1608
0.155,1615
0.1603,1612
0.166,1608
0.1716,1614
0.1772,1611
0.1827,1610
0.1883,1615
0.1937,1611
0.1994,1610
0.205,1615
0.2104,1612
0.216,1609
0.2216,1614
0.2273,1611
0.2326,1613
0.2382,1615
0.2439,1610
0.2492,1615
0.2549,1612
0.2605,1610
0.2661,1613
0.2714,1611
0.2771,1613
0.2827,1615
0.2883,1609
0.2937,1612
0.2993,1615
0.305,1611
0.3103,1614
0.316,1613
0.3216,1610
0.3272,1614
0.3326,1615
0.3383,1608
0.3439,1613
0.3492,1612
0.3549,1611
0.3605,1613
0.3659,1616
0.3715,1608
0.3772,1614
0.3828,1613
0.3881,1608
0.3938,1614
0.3994,1611
0.405,1609
0.4104,1614
0.416,1610
0.4217,1611
0.427,1615
0.4327,1608
0.4383,1611
0.4437,1617
0.4493,1609
0.4549,1611
0.4606,1615
0.4659,1610
0.4716,1614
0.4772,1614
0.4828,1608
0.4881,1614
0.4938,1614
0.4994,1610
0.5048,1615
0.5105,1611
0.5161,1611
0.5214,1615
0.5271,1611
0.5327,1611
0.5383,1615
0.544,1610
0.5493,1612
0.5549,1613
0.5606,1609
0.566,1616
0.5716,1611
0.5772,1613
0.5826,1615
0.5882,1608
0.5938,1612
0.5995,1612
0.6048,1610
0.6105,1616
0.6161,1611
0.6215,1609
0.6271,1614
0.6327,1610
0.6384,1612
0.6437,1612
0.6494,1611
0.6548,1616
0.6604,1610
0.6661,1612
0.6717,1615
0.6771,1609
0.6827,1613
0.6883,1613
0.6937,1611
0.6994,1613
0.705,1611
0.7106,1612
0.716,1613
0.7216,1612
0.7272,1615
0.7326,1613
0.7382,1611
0.7438,1614
0.7495,1613
0.7548,1611
0.7605,1615
0.7661,1610
0.7715,1610
0.7771,1614
0.7828,1612
0.7881,1612
0.7938,1613
0.7994,1606
0.8048,1615
0.8104,1614
0.8159,1609
0.8216,1615
0.8272,1613
0.8329,1609
0.8382,1614
0.8437,1612
0.8494,1610
0.855,1615
0.8604,1612
0.866,1610
0.8715,1615
0.8772,1610
0.8825,1614
0.8882,1613
0.8938,1612
0.8994,1612
0.905,1609
0.9103,1613
0.916,1613
0.9216,1609
0.9272,1616
0.9328,1613
0.9382,1612
0.9438,1614
0.9495,1612
0.9548,1610
0.9604,1615
0.9661,1610
0.9717,1613
0.9771,1616
0.9827,1610
0.9883,1614
0.9937,1614
0.9993,1609
1.005,1612
1.0104,1614
1.016,1611
1.0216,1613
1.027,1613
1.0326,1609
1.0383,1615
1.0439,1613
1.0493,1609
1.0549,1614
1.0605,1615
1.0659,1610
1.0715,1614
1.0772,1612
1.0828,1610
1.0881,1614
1.0938,1612
1.0994,1610
1.105,1613
1.1104,1609
1.1161,1611
1.1217,1615
1.127,1609
1.1327,1613
1.1383,1614
1.144,1610
1.1493,1613
1.1549,1611
1.1606,1610
1.1659,1614
1.1716,1610
1.1772,1612
1.1826,1615
1.1882,1610
1.1939,1615
1.1995,1612
1.2048,1610
1.2105,1612
1.2161,1610
1.2215,1612
1.2271,1613
1.2328,1609
1.2384,1612
1.2437,1615
1.2494,1608
1.255,1613
1.2604,1615
1.266,1608
1.2717,1612
1.277,1614
1.2827,1609
1.2883,1615
1.2937,1613
1.2993,1610
1.3049,1613
1.3106,1614
1.3159,1610
1.3216,1613
1.3272,1611
1.3328,1610
1.3382,1613
1.3438,1610
1.3494,1612
1.3548,1615
1.3605,1609
1.3661,1614
1.3717,1612
1.3771,1611
1.3827,1614
1.3884,1610
1.3937,1612
1.3994,1612
1.405,1610
1.4104,1614
1.416,1610
1.4216,1610
1.4273,1613
1.4327,1612
1.4383,1611
1.4439,1614
1.4493,1609
1.4549,1613
1.4606,1613
1.4659,1609
1.4716,1614
1.4772,1613
1.4826,1609
1.4882,1613
1.4938,1611
1.4995,1610
1.5049,1614
1.5105,1610
1.5161,1612
1.5215,1614
1.5271,1609
1.5328,1614
1.5381,1613
1.5438,1610
1.5494,1613
1.5548,1611
1.5604,1610
1.5661,1613
1.5717,1610
1.5771,1615
1.5827,1613
1.5883,1610
1.5937,1615
1.5994,1611
1.605,1609
1.6104,1616
1.6161,1609
1.6217,1612
1.627,1612
1.6327,1610
1.6383,1614
1.6437,1612
1.6493,1610
1.655,1615
1.6606,1611
1.666,1613
1.6716,1613
1.6772,1608
1.6826,1613
1.6882,1612
1.6939,1610
1.6992,1614
1.7049,1609
1.7105,1611
1.7161,1615
1.7215,1612
1.7272,1610
1.7328,1614
1.7382,1610
1.7438,1612
1.7494,1616
1.7551,1610
1.7604,1612
1.7661,1613
1.7717,1608
1.777,1613
1.7827,1612
1.7884,1610
1.7937,1613
1.7993,1611
1.805,1609
1.8103,1613
1.816,1610
1.8216,1611
1.8272,1612
1.8326,1612
1.8382,1614
1.8439,1610
1.8495,1613
1.8549,1610
1.8605,1611
1.8659,1614
1.8715,1611
1.8771,1616
1.8828,1613
1.8884,1609
1.8938,1613
1.8994,1609
1.9048,1612
1.9104,1614
1.9161,1611
1.9217,1613
1.9271,1614
1.9327,1610
1.9384,1614
1.9437,1613
1.9494,1610
1.955,1613
1.9604,1609
1.966,1612
1.9717,1614
1.977,1608
1.9827,1613
1.9883,1614
1.9939,1610
1.9993,1613
2.005,1613
2.0103,1610
2.016,1614
2.0216,1609
2.0273,1612
2.0327,1613
2.0383,1613
2.0439,1611
2.0493,1608
2.0549,1612
2.0606,1612
2.0659,1612
2.0716,1615
2.0772,1610
2.0825,1611
2.0882,1615
2.0938,1611
2.0994,1613
2.1051,1612
2.1104,1611
2.1161,1613
2.1217,1610
