Experiment: April_27_Phage_Osmo_expt vial 15, Tue Apr 27 19:11:23 2021
0.0049,1633
0.0106,1637
0.016,1634
0.0216,1632
0.0273,1633
0.0327,1633
0.0383,1634
0.0439,1630
0.0493,1628
0.0548,1631
0.0605,1635
0.066,1637
0.0716,1630
0.077,1632
0.0826,1633
0.0883,1631
0.0939,1630
0.0992,1633
0.1049,1631
0.1105,1629
0.1159,1629
0.1215,1633
0.1272,1633
0.1327,1629
0.1383,1629
0.1437,1632
0.1493,1635
0.155,1629
0.1603,1630
0.166,1630
0.1716,1632
0.1772,1628
0.1827,1631
0.1883,1634
0.1937,1631
0.1994,1629
0.205,1633
0.2104,1635
0.216,1631
0.2216,1628
0.2273,1631
0.2326,1634
0.2382,1632
0.2439,1628
0.2492,1627
0.2549,1633
0.2605,1634
0.2661,1628
0.2714,1629
0.2771,1633
0.2827,1635
0.2883,1632
0.2937,1629
0.2993,1630
0.305,1633
0.3103,1635
0.316,1630
0.3216,1628
0.3272,1633
0.3326,1635
0.3383,1631
0.3439,1628
0.3492,1633
0.3549,1633
0.3605,1629
0.3659,1630
0.3715,1633
0.3772,1633
0.3828,1630
0.3881,1627
0.3938,1633
0.3994,1634
0.405,1629
0.4104,1628
0.416,1634
0.4217,1635
0.427,1631
0.4327,1627
0.4383,1630
0.4437,1635
0.4493,1632
0.4549,1629
0.4606,1628
0.4659,1634
0.4716,1633
0.4772,1629
0.4828,1628
0.4881,1635
0.4938,1635
0.4994,1630
0.5048,1629
0.5105,1630
0.5161,1633
0.5214,1631
0.5271,1628
0.5327,1629
0.5383,1632
0.544,1635
0.5493,1630
0.5549,1628
0.5606,1633
0.566,1634
0.5716,1631
0.5772,1629
0.5826,1633
0.5882,1632
0.5938,1630
0.5995,1628
0.6048,1630
0.6105,1634
0.6161,1633
0.6215,1630
0.6271,1628
0.6327,1630
0.6384,1636
0.6437,1632
0.6494,1628
0.6548,1629
0.6604,1634
0.6661,1637
0.6717,1632
0.6771,1628
0.6827,1629
0.6883,1634
0.6937,1633
0.6994,1632
0.705,1630
0.7106,1630
0.716,1634
0.7216,1632
0.7272,1628
0.7326,1630
0.7382,1636
0.7438,1632
0.7495,1629
0.7548,1631
0.7605,1632
0.7661,1633
0.7715,1630
0.7771,1630
0.7828,1631
0.7881,1634
0.7938,1631
0.7994,1627
0.8048,1631
0.8104,1635
0.8159,1631
0.8216,1629
0.8272,1631
0.8329,1636
0.8382,1631
0.8437,1630
0.8494,1632
0.855,1633
0.8604,1628
0.866,1630
0.8715,1633
0.8772,1632
0.8825,1629
0.8882,1630
0.8938,1633
0.8994,1632
0.905,1627
0.9103,1629
0.916,1633
0.9216,1632
0.9272,1627
0.9328,1632
0.9382,1633
0.9438,1631
0.9495,1628
0.9548,1631
0.9604,1633
0.9661,1630
0.9717,1629
0.9771,1632
0.9827,1635
0.9883,1628
0.9937,1630
0.9993,1633
1.005,1631
1.0104,1626
1.016,1633
1.0216,1632
1.027,1631
1.0326,1630
1.0383,1632
1.0439,1635
1.0493,1633
1.0549,1628
1.0605,1628
1.0659,1636
1.0715,1634
1.0772,1631
1.0828,1630
1.0881,1632
1.0938,1635
1.0994,1628
1.105,1627
1.1104,1633
1.1161,1635
1.1217,1631
1.127,1628
1.1327,1630
1.1383,1634
1.144,1635
1.1493,1630
1.1549,1627
1.1606,1633
1.1659,1636
1.1716,1629
1.1772,1628
1.1826,1631
1.1882,1634
1.1939,1630
1.1995,1629
1.2048,1631
1.2105,1633
1.2161,1629
1.2215,1629
1.2271,1633
1.2328,1635
1.2384,1631
1.2437,1628
1.2494,1631
1.255,1636
1.2604,1633
1.266,1629
1.2717,1626
1.277,1635
1.2827,1635
1.2883,1630
1.2937,1628
1.2993,1633
1.3049,1633
1.3106,1632
1.3159,1629
1.3216,1632
1.3272,1633
1.3328,1632
1.3382,1629
1.3438,1630
1.3494,1635
1.3548,1633
1.3605,1629
1.3661,1628
1.3717,1634
1.3771,1634
1.3827,1631
1.3884,1630
1.3937,1634
1.3994,1634
1.405,1634
1.4104,1627
1.416,1629
1.4216,1633
1.4273,1633
1.4327,1629
1.4383,1626
1.4439,1631
1.4493,1635
1.4549,1632
1.4606,1630
1.4659,1629
1.4716,1635
1.4772,1633
1.4826,1630
1.4882,1631
1.4938,1634
1.4995,1634
1.5049,1629
1.5105,1629
1.5161,1633
1.5215,1633
1.5271,1627
1.5328,1628
1.5381,1632
1.5438,1636
1.5494,1633
1.5548,1628
1.5604,1630
1.5661,1633
1.5717,1631
1.5771,1629
1.5827,1630
1.5883,1636
1.5937,1636
1.5994,1631
1.605,1630
1.6104,1632
1.6161,1633
1.6217,1632
1.627,1629
1.6327,1632
1.6383,1634
1.6437,1633
1.6493,1629
1.655,1632
1.6606,1635
1.666,1634
1.6716,1628
1.6772,1631
1.6826,1635
1.6882,1632
1.6939,1628
1.6992,1631
1.7049,1634
1.7105,1632
1.7161,1628
1.7215,1630
1.7272,1633
1.7328,1632
1.7382,1628
1.7438,1629
1.7494,1633
1.7551,1635
1.7604,1629
1.7661,1627
1.7717,1633
1.777,1634
1.7827,1632
1.7884,1629
1.7937,1630
1.7993,1635
1.805,1634
1.8103,1629
1.816,1628
1.8216,1634
1.8272,1634
1.8326,1628
1.8382,1629
1.8439,1633
1.8495,1634
1.8549,1630
1.8605,1627
1.8659,1631
1.8715,1636
1.8771,1634
1.8828,1629
1.8884,1630
1.8938,1634
1.8994,1635
1.9048,1630
1.9104,1629
1.9161,1633
1.9217,1634
1.9271,1633
1.9327,1627
1.9384,1631
1.9437,1635
1.9494,1633
1.955,1627
1.9604,1627
1.966,1634
1.9717,1633
1.977,1630
1.9827,1627
1.9883,1631
1.9939,1633
1.9993,1633
2.005,1628
2.0103,1629
2.016,1635
2.0216,1632
2.0273,1628
2.0327,1628
2.0383,1633
2.0439,1635
2.0493,1632
2.0549,1627
2.0606,1632
2.0659,1634
2.0716,1630
2.0772,1628
2.0825,1631
2.0882,1633
2.0938,1631
2.0994,1628
2.1051,1632
2.1104,1636
2.1161,1632
2.1217,1628
2.1271,1628
2.1327,1633
2.1383,1633
2.1437,1631
2.1493,1627
2.155,1630
2.1606,1635
2.166,1632
2.1717,1629
2.177,1628
2.1826,1633
2.1883,1636
2.1939,1630
2.1993,1627
2.2049,1629
2.2105,1634
2.2159,1632
2.2216,1628
2.2272,1629
2.2328,1632
2.2382,1635
2.2438,1630
2.2495,1628
2.2548,1632
2.2604,1637
2.2661,1632
2.2717,1628
2.2771,1628
2.2827,1633
2.2884,1636
2.2937,1630
2.2994,1628
2.305,1631
2.3104,1634
2.316,1633
2.3216,1628
2.3273,1631
2.3326,1634
2.3383,1633
2.3439,1628
2.3493,1628
2.3549,1634
2.3605,1634
2.3659,1631
2.3715,1627
2.3772,1633
2.3828,1636
2.3882,1634
2.3937,1628
2.3994,1630
2.405,1635
2.4104,1634
2.416,1629
2.4215,1628
2.4272,1634
2.4328,1635
2.4381,1627
2.4438,1627
2.4493,1631
2.455,1634
2.4606,1631
2.466,1627
2.4716,1628
2.4771,1634
2.4828,1633
2.4881,1631
2.4938,1627
2.4994,1631
2.505,1634
2.5106,1632
2.516,1628
2.5216,1630
2.5273,1633
2.5326,1632
2.5383,1630
2.5439,1630
2.5493,1632
2.5549,1634
2.5605,1630
2.5662,1629
2.5715,1631
2.5772,1635
2.5828,1632
2.5881,1627
2.5938,1630
2.5994,1634
2.6051,1633
2.6105,1627
2.6161,1630
2.6217,1635
2.6271,1634
2.6327,1629
2.6384,1628
2.6437,1634
2.6493,1635
2.655,1632
2.6603,1629
2.666,1630
2.6716,1633
2.6773,1635
2.6826,1630
2.6883,1629
2.6939,1632
2.6993,1635
2.7049,1633
2.7105,1629
2.7159,1631
2.7215,1633
2.7272,1633
2.7328,1629
2.7381,1629
2.7438,1634
2.7494,1633
2.7548,1631
2.7604,1629
2.7661,1632
2.7717,1634
2.7771,1631
2.7827,1628
2.7883,1631
2.7937,1636
2.7993,1633
2.805,1629
2.8106,1628
2.816,1634
2.8216,1635
2.8272,1631
2.8326,1627
2.8382,1632
2.8439,1635
2.8495,1632
2.8549,1628
2.8605,1630
2.8661,1634
2.8715,1632
2.8771,1629
2.8828,1627
2.8884,1635
2.8938,1633
2.8994,1630
2.905,1628
2.9104,1632
2.9161,1635
2.9217,1632
2.9271,1629
2.9327,1629
2.9383,1634
2.9437,1632
2.9493,1630
2.955,1630
2.9606,1635
2.9659,1633
2.9716,1631
2.9772,1629
2.9828,1632
2.9882,1634
2.9938,1631
2.9995,1628
3.0049,1632
3.0105,1635
3.0159,1631
3.0215,1628
3.0272,1631
3.0328,1633
3.0382,1632
3.0438,1630
3.0494,1631
