Experiment: April_27_Phage_Osmo_expt vial 14, Tue Apr 27 19:11:23 2021
0.0049,4067
0.0106,4066
0.016,4067
0.0216,4067
0.0273,4075
0.0327,4067
0.0383,4066
0.0439,4066
0.0493,4065
0.0548,4066
0.0605,4069
0.066,4077
0.0716,4067
0.077,4066
0.0826,4065
0.0883,4067
0.0939,4067
0.0992,4064
0.1049,4067
0.1105,4065
0.1159,4065
0.1215,4064
0.1272,4066
0.1327,4066
0.1383,4065
0.1437,4066
0.1493,4064
0.155,4068
0.1603,4066
0.166,4066
0.1716,4065
0.1772,4065
0.1827,4067
0.1883,4066
0.1937,4067
0.1994,4065
0.205,4066
0.2104,4064
0.216,4067
0.2216,4065
0.2273,4065
0.2326,4067
0.2382,4067
0.2439,4064
0.2492,4067
0.2549,4068
0.2605,4067
0.2661,4067
0.2714,4065
0.2771,4066
0.2827,4066
0.2883,4066
0.2937,4065
0.2993,4064
0.305,4064
0.3103,4065
0.316,4065
0.3216,4064
0.3272,4065
0.3326,4065
0.3383,4068
0.3439,4064
0.3492,4063
0.3549,4064
0.3605,4065
0.3659,4065
0.3715,4065
0.3772,4066
0.3828,4066
0.3881,4064
0.3938,4066
0.3994,4067
0.405,4067
0.4104,4064
0.416,4065
0.4217,4065
0.427,4065
0.4327,4067
0.4383,4065
0.4437,4065
0.4493,4064
0.4549,4066
0.4606,4064
0.4659,4065
0.4716,4065
0.4772,4065
0.4828,4065
0.4881,4065
0.4938,4064
0.4994,4067
0.5048,4065
0.5105,4065
0.5161,4065
0.5214,4065
0.5271,4065
0.5327,4067
0.5383,4064
0.544,4067
0.5493,4066
0.5549,4066
0.5606,4065
0.566,4067
0.5716,4067
0.5772,4065
0.5826,4067
0.5882,4064
0.5938,4064
0.5995,4065
0.6048,4066
0.6105,4066
0.6161,4064
0.6215,4067
0.6271,4066
0.6327,4064
0.6384,4066
0.6437,4066
0.6494,4063
0.6548,4065
0.6604,4064
0.6661,4065
0.6717,4065
0.6771,4065
0.6827,4065
0.6883,4066
0.6937,4064
0.6994,4067
0.705,4065
0.7106,4065
0.716,4066
0.7216,4067
0.7272,4065
0.7326,4066
0.7382,4066
0.7438,4066
0.7495,4064
0.7548,4066
0.7605,4065
0.7661,4065
0.7715,4065
0.7771,4064
0.7828,4063
0.7881,4064
0.7938,4065
0.7994,4066
0.8048,4066
0.8104,4065
0.8159,4066
0.8216,4065
0.8272,4066
0.8329,4065
0.8382,4065
0.8437,4066
0.8494,4064
0.855,4065
0.8604,4065
0.866,4066
0.8715,4066
0.8772,4065
0.8825,4066
0.8882,4064
0.8938,4064
0.8994,4066
0.905,4065
0.9103,4066
0.916,4066
0.9216,4066
0.9272,4065
0.9328,4065
0.9382,4065
0.9438,4065
0.9495,4064
0.9548,4064
0.9604,4066
0.9661,4066
0.9717,4065
0.9771,4066
0.9827,4066
0.9883,4066
0.9937,4066
0.9993,4065
1.005,4064
1.0104,4062
1.016,4067
1.0216,4066
1.027,4065
1.0326,4064
1.0383,4065
1.0439,4065
1.0493,4066
1.0549,4065
1.0605,4065
1.0659,4066
1.0715,4065
1.0772,4065
1.0828,4066
1.0881,4065
1.0938,4067
1.0994,4063
1.105,4066
1.1104,4065
1.1161,4065
1.1217,4066
1.127,4067
1.1327,4067
1.1383,4064
1.144,4065
1.1493,4065
1.1549,4065
