Experiment: April_27_Phage_Osmo_expt vial 1, Tue Apr 27 19:11:23 2021
0.0049,1622
0.0106,1625
0.016,1629
0.0216,1633
0.0273,1634
0.0327,1627
0.0383,1632
0.0439,1633
0.0493,1626
0.0548,1628
0.0605,1632
0.066,1634
0.0716,1625
0.077,1630
0.0826,1632
0.0883,1629
0.0939,1628
0.0992,1631
0.1049,1633
0.1105,1627
0.1159,1628
0.1215,1634
0.1272,1631
0.1327,1626
0.1383,1630
0.1437,1633
0.1493,1628
0.155,1626
0.1603,1631
0.166,1632
0.1716,1628
0.1772,1628
0.1827,1633
0.1883,1631
0.1937,1627
0.1994,1627
0.205,1634
0.2104,1631
0.216,1626
0.2216,1626
0.2273,1635
0.2326,1629
0.2382,1627
0.2439,1630
0.2492,1634
0.2549,1628
0.2605,1626
0.2661,1632
0.2714,1630
0.2771,1628
0.2827,1629
0.2883,1631
0.2937,1632
0.2993,1624
0.305,1630
0.3103,1633
0.316,1628
0.3216,1624
0.3272,1631
0.3326,1632
0.3383,1628
0.3439,1625
0.3492,1632
0.3549,1630
0.3605,1625
0.3659,1628
0.3715,1633
0.3772,1629
0.3828,1625
0.3881,1630
0.3938,1631
0.3994,1630
0.405,1627
0.4104,1629
0.416,1633
0.4217,1628
0.427,1624
0.4327,1628
0.4383,1634
0.4437,1629
0.4493,1624
0.4549,1629
0.4606,1633
0.4659,1627
0.4716,1624
0.4772,1632
0.4828,1632
0.4881,1627
0.4938,1627
0.4994,1633
0.5048,1630
0.5105,1627
0.5161,1626
0.5214,1630
0.5271,1632
0.5327,1625
0.5383,1626
0.544,1633
0.5493,1633
0.5549,1626
0.5606,1627
0.566,1631
0.5716,1631
0.5772,1625
0.5826,1627
0.5882,1633
0.5938,1628
0.5995,1626
0.6048,1629
0.6105,1633
0.6161,1630
0.6215,1627
0.6271,1628
0.6327,1631
0.6384,1628
0.6437,1628
0.6494,1632
0.6548,1632
0.6604,1626
0.6661,1628
0.6717,1633
0.6771,1633
0.6827,1624
