Experiment: Feb_23_T2_chemo_expt vial 12, Tue Feb 23 14:55:00 2021
0.0047,0.0
0.0107,0.003529040329492472
0.0163,0.0032371363671878095
0.022,0.005511553572082661
0.0273,0.004029938541637745
0.033,0.0029244687735375807
0.0386,0.0037380938256227347
0.044,0.0025892298799566893
0.0496,0.003382132957251538
0.0553,0.0032164217595483935
0.0609,0.004489398774573439
0.0662,0.0068248856205946895
0.0719,0.007928673980407364
0.0775,0.006677821779627446
0.0829,0.005927100477253144
0.0885,0.006030358263284241
0.0942,0.010093561632938786
0.0995,0.007969880704418286
0.1052,0.007157593303036336
0.1108,0.009531952594391213
0.1164,0.008802483941967865
0.1218,0.008302373295982435
0.1274,0.005885795946983019
0.1331,0.009531952594391213
0.1385,0.005927100477253144
0.1441,0.010863832671330564
0.1497,0.009199661870394948
0.1551,0.00976137501869484
0.1607,0.0062186500064326244
0.1664,0.00807289397479688
0.1717,0.008949619982011214
0.1774,0.009990791866881898
0.183,0.00638631856302474
0.1886,0.007240079498956553
0.194,0.0068867711850967295
0.1997,0.0032371363671878095
0.2051,0.004071329967113901
0.2108,0.005405867827892763
0.2162,0.006053478765813969
0.2219,0.006636553623304731
0.2275,0.009699693151693112
0.2332,0.01261256150539486
0.2385,0.010990525955000385
0.2442,0.010117457616559578
0.2498,0.009720253976295168
0.2552,0.013234920172211229
0.2608,0.009552518672250543
0.2664,0.013631918429628243
0.2718,0.012113012188120942
0.2774,0.00949081983187161
0.2831,0.015047961275663824
0.2884,0.013443650364715398
0.2941,0.013173481410647614
0.2997,0.010822762150185905
0.3051,0.01236279559600012
0.3107,0.014028962882928098
0.3164,0.01500272872999786
0.322,0.013234920172211229
0.3274,0.011592875904415989
0.333,0.01236279559600012
0.3386,0.012424290738878685
0.344,0.01119581793747837
0.3496,0.011510805991898854
0.3553,0.011613392876884399
0.3606,0.013300330027236129
0.3663,0.008929040768173191
0.3719,0.009137941809055472
0.3775,0.013361754242606716
0.3829,0.009470253147211394
0.3886,0.010449608834942226
0.3942,0.012633054026290835
0.3996,0.011945252899652092
0.4052,0.009531952594391213
0.4109,0.009888017044182074
0.4162,0.010843297511895555
0.4219,0.008116998509046014
0.4275,0.006698455554390137
0.4332,0.007198836805528075
0.4385,0.00994968254459866
0.4442,0.008617218276880778
0.4498,0.007136971248393631
0.4552,0.006595284657920586
0.4608,0.009199661870394948
0.4665,0.007136971248393631
0.4718,0.005738798511533694
0.4775,0.00486386391516247
0.4829,0.005281877848394456
0.4885,0.005927100477253144
0.4941,0.00509353907094956
0.4998,0.009908572413253935
0.5051,0.0058651433784492335
0.5108,0.004822509672698705
0.5164,0.0070957265323036145
0.522,0.008740730540662489
0.5274,0.00509353907094956
0.533,0.005281877848394456
0.5387,0.003549748268014019
0.544,0.00782565363072607
0.5497,0.005991536213196036
0.5553,0.006866142865862401
0.5607,0.005803184459247879
0.5663,0.0075960984127257936
0.5719,0.007678538537236601
0.5776,0.007260700542275733
0.5829,0.007616708747248624
0.5886,0.008908461352067576
0.5942,0.0068248856205946895
0.5996,0.008699560595132383
0.6052,0.005532213214269388
0.6108,0.005511553572082661
0.6162,0.004489398774573439
0.6217,0.005782531081650999
0.6274,0.006595284657920586
0.633,0.00555287265419202
0.6386,0.00924080756662915
0.644,0.0073253046226443574
0.6496,0.007428385595570741
0.6553,0.005761877501788248
0.6609,0.006533379692844787
0.6663,0.006094772789560721
0.6719,0.006053478765813969
0.6773,0.006595284657920586
0.683,0.009429119171097067
0.6886,0.008990777802896921
0.694,0.014192612867599652
0.6996,0.012260299645886652
0.7051,0.007136971248393631
0.7108,0.006948654929206655
0.7165,0.008908461352067576
0.7218,0.010740618680708969
0.7275,0.013590981684162229
0.7329,0.0085966321916503
0.7386,0.007136971248393631
0.7442,0.009511386314260795
0.7496,0.009531952594391213
0.7552,0.005844490607644359
0.7608,0.006574649871825433
0.7664,0.014237728157996066
0.7718,0.008846721890157894
0.7774,0.011281463620771759
0.7831,0.009387984385921366
0.7886,0.010429065995051612
0.7942,0.013009635813450549
0.7996,0.01140821405027026
0.8052,0.014548725554285824
0.8108,0.011842700371611115
0.8164,0.011719630663184488
0.822,0.009326280691159927
0.8274,0.013611450158024618
0.8331,0.012800849326965846
0.8384,0.012072002290224926
0.8441,0.011719630663184488
0.8497,0.008658389840539016
0.8554,0.010117457616559578
0.8607,0.014528280722922005
0.8664,0.01350910576603187
0.872,0.009990791866881898
0.8773,0.008284747338407283
0.883,0.0068248856205946895
0.8886,0.010699545732373139
0.894,0.00782565363072607
0.8996,0.011031585969625168
0.9053,0.009302524593983563
0.9106,0.009408551879642957
0.9163,0.008949619982011214
0.9219,0.012800849326965846
0.9273,0.016855904695701918
0.933,0.014401332880323192
0.9386,0.013071079429394838
0.9443,0.012383294179227178
0.9496,0.016193730357375202
0.9552,0.013320804967957567
0.9609,0.010429065995051612
0.9662,0.012739386917252182
0.9719,0.017726429622252293
0.9775,0.012530589399135095
0.9829,0.01365238649896261
0.9885,0.01236279559600012
0.9942,0.010199654439014438
