Experiment: Feb_23_T2_chemo_expt vial 8, Tue Feb 23 14:55:02 2021
0.0047,1630
0.0107,1630
0.0163,1634
0.022,1632
0.0273,1630
0.033,1634
0.0386,1634
0.044,1629
0.0496,1631
0.0553,1635
0.0609,1634
0.0662,1630
0.0719,1631
0.0775,1633
0.0829,1630
0.0885,1630
0.0942,1635
0.0995,1631
0.1052,1629
0.1108,1632
0.1164,1634
0.1218,1631
0.1274,1633
0.1331,1633
0.1385,1632
0.1441,1632
0.1497,1634
0.1551,1630
0.1607,1633
0.1664,1635
0.1717,1633
0.1774,1630
0.183,1632
0.1886,1632
0.194,1630
0.1997,1631
0.2051,1634
0.2108,1631
0.2162,1630
0.2219,1632
0.2275,1633
0.2332,1628
0.2385,1631
0.2442,1634
0.2498,1630
0.2552,1630
0.2608,1633
0.2664,1635
0.2718,1631
0.2774,1632
0.2831,1636
0.2884,1633
0.2941,1630
0.2997,1633
0.3051,1634
0.3107,1629
0.3164,1633
0.322,1633
0.3274,1630
0.333,1633
0.3386,1634
0.344,1632
0.3496,1632
0.3553,1634
0.3606,1633
0.3663,1628
0.3719,1630
0.3775,1634
0.3829,1632
0.3886,1631
0.3942,1631
0.3996,1634
0.4052,1629
0.4109,1629
0.4162,1633
0.4219,1635
0.4275,1630
0.4332,1631
0.4385,1633
0.4442,1630
0.4498,1633
0.4552,1635
0.4608,1634
0.4665,1631
0.4718,1633
0.4775,1633
0.4829,1629
0.4885,1631
0.4941,1634
0.4998,1630
0.5051,1632
0.5108,1635
0.5164,1630
0.522,1632
0.5274,1637
0.533,1633
0.5387,1631
0.544,1634
0.5497,1636
0.5553,1630
0.5607,1631
0.5663,1633
0.5719,1631
0.5776,1631
0.5829,1633
0.5886,1632
0.5942,1630
0.5996,1632
0.6052,1633
0.6108,1629
0.6162,1629
0.6217,1632
0.6274,1634
0.633,1630
0.6386,1630
0.644,1635
0.6496,1632
0.6553,1631
0.6609,1635
0.6663,1633
0.6719,1631
0.6773,1634
0.683,1634
0.6886,1630
0.694,1632
0.6996,1635
0.7051,1634
0.7108,1629
0.7165,1633
0.7218,1634
0.7275,1628
0.7329,1632
0.7386,1635
0.7442,1631
0.7496,1628
0.7552,1635
0.7608,1633
0.7664,1629
0.7718,1630
0.7774,1636
0.7831,1630
0.7886,1630
0.7942,1634
0.7996,1634
0.8052,1627
0.8108,1630
0.8164,1636
0.822,1633
0.8274,1629
0.8331,1634
0.8384,1633
0.8441,1632
0.8497,1633
0.8554,1634
0.8607,1632
0.8664,1629
0.872,1632
0.8773,1633
0.883,1631
0.8886,1630
0.894,1632
0.8996,1633
0.9053,1629
0.9106,1630
0.9163,1635
0.9219,1631
0.9273,1629
0.933,1631
0.9386,1634
0.9443,1631
0.9496,1631
0.9552,1634
0.9609,1632
0.9662,1628
0.9719,1632
0.9775,1635
0.9829,1629
0.9885,1630
0.9942,1635
0.9998,1632
1.0052,1629
1.0109,1632
1.0162,1635
1.0219,1632
1.0275,1632
1.0329,1633
1.0385,1632
1.0442,1631
1.0495,1633
1.0552,1634
1.0608,1631
1.0662,1632
1.0719,1634
1.0775,1635
1.0829,1629
1.0885,1628
1.0942,1636
1.0995,1633
1.1052,1631
1.1108,1632
1.1162,1635
1.1219,1633
1.1275,1631
1.1331,1634
1.1385,1634
1.1441,1630
1.1498,1632
1.1551,1635
1.1608,1632
1.1664,1631
1.1718,1633
1.1774,1635
1.1831,1630
1.1885,1630
1.1941,1632
1.1997,1632
1.2051,1632
1.2107,1634
1.2164,1631
1.222,1628
1.2274,1633
1.233,1636
1.2387,1631
1.244,1627
1.2497,1630
1.2553,1636
1.2607,1633
1.2663,1630
1.2719,1631
1.2776,1635
1.2829,1631
1.2886,1632
1.2942,1632
1.2996,1630
1.3052,1632
1.3109,1634
1.3165,1630
1.3219,1631
1.3275,1637
1.3329,1633
1.3385,1629
1.3442,1631
1.3498,1633
1.3552,1631
1.3608,1628
1.3664,1634
1.3718,1632
1.3774,1629
1.383,1632
1.3884,1635
1.394,1629
1.3997,1628
1.4053,1634
1.411,1632
1.4163,1631
1.422,1629
1.4273,1635
1.433,1631
1.4386,1633
1.4442,1632
1.4496,1632
1.4553,1628
1.4606,1633
1.4663,1636
1.4719,1630
1.4776,1628
1.4829,1633
1.4886,1635
1.4943,1632
1.4996,1628
1.5053,1632
1.5109,1636
1.5163,1633
1.5219,1629
1.5276,1630
1.5329,1636
1.5386,1631
1.544,1628
1.5496,1631
1.5552,1637
1.5609,1633
1.5665,1629
1.5719,1631
1.5775,1635
1.5832,1635
1.5885,1628
1.5942,1628
1.5995,1637
1.6052,1635
1.6108,1631
1.6165,1628
1.6218,1635
1.6275,1635
1.6328,1630
1.6385,1630
1.6441,1632
1.6497,1631
1.6554,1630
1.6607,1634
1.6664,1632
1.672,1630
1.6774,1632
1.683,1636
1.6887,1629
1.694,1628
1.6997,1635
1.7053,1635
1.7107,1632
1.7163,1626
1.722,1630
1.7276,1636
1.733,1634
1.7386,1629
1.7443,1631
1.7496,1636
1.7553,1632
1.7609,1629
1.7663,1631
1.7719,1637
1.7775,1632
1.7829,1630
1.7886,1633
1.7942,1635
1.7995,1631
1.8052,1630
1.8108,1636
1.8165,1633
1.8218,1630
1.8274,1631
1.8331,1633
1.8387,1631
1.8441,1629
1.8497,1634
1.8554,1636
1.8607,1632
1.8664,1631
1.8721,1635
1.8774,1634
1.8831,1629
1.8885,1630
1.8941,1636
1.8998,1633
1.9052,1628
1.9108,1631
1.9165,1635
1.9218,1633
1.9275,1630
1.9329,1631
1.9385,1633
1.9442,1632
1.9495,1626
1.9552,1633
1.9609,1635
1.9662,1632
1.9719,1629
1.9775,1631
1.9832,1636
1.9885,1634
1.9942,1628
1.9998,1632
2.0052,1635
2.0109,1634
2.0165,1629
2.0218,1631
2.0275,1636
2.0331,1633
2.0386,1628
2.0442,1631
2.0499,1634
2.0552,1632
2.0609,1630
2.0663,1634
2.0719,1635
2.0776,1629
2.083,1631
2.0886,1633
2.0943,1634
2.0997,1631
2.1053,1633
2.111,1634
2.1164,1630
2.122,1629
2.1276,1633
2.1331,1634
2.1387,1629
2.1441,1633
2.1497,1633
2.1554,1630
2.1607,1630
2.1664,1635
2.172,1633
2.1774,1631
2.1831,1630
2.1887,1634
2.1941,1636
2.1997,1630
2.2051,1628
2.2108,1632
2.2164,1635
2.2221,1630
2.2274,1628
2.2331,1634
2.2388,1634
2.2441,1630
2.2498,1629
2.2552,1632
2.2608,1636
2.2664,1633
2.2721,1628
2.2775,1633
2.2831,1635
2.2887,1632
2.2941,1627
2.2998,1632
2.3052,1635
2.3108,1631
2.3165,1630
2.3221,1635
2.3275,1634
2.3331,1630
2.3387,1632
2.3441,1634
2.3498,1631
2.3554,1630
2.3608,1634
2.3665,1632
2.3719,1631
2.3775,1634
2.3829,1637
2.3885,1628
2.3941,1631
2.3998,1635
2.4054,1636
2.4108,1630
2.4165,1633
2.4219,1634
2.4275,1633
2.4332,1629
2.4386,1630
2.4442,1637
2.4497,1631
2.4553,1627
2.461,1632
2.4663,1637
2.472,1631
2.4775,1627
2.4832,1633
2.4885,1635
2.4942,1631
2.4998,1629
2.5052,1636
2.5108,1634
2.5165,1628
2.5218,1629
2.5275,1634
2.5331,1632
2.5388,1629
2.5441,1632
2.5498,1635
2.5554,1630
2.5608,1630
2.5665,1635
2.5721,1633
2.5775,1630
2.5831,1629
2.5886,1635
2.5942,1633
2.5999,1629
2.6052,1632
2.6109,1634
2.6165,1630
2.6219,1629
2.6276,1632
2.6332,1634
2.6386,1630
2.6442,1631
2.6499,1634
2.6553,1630
2.6609,1630
2.6665,1635
2.6719,1631
2.6775,1633
2.6832,1634
2.6886,1633
2.6942,1627
2.6999,1630
2.7052,1635
2.7109,1632
2.7163,1628
2.7219,1633
2.7276,1633
2.7332,1632
2.7386,1630
2.7442,1633
2.7496,1631
2.7553,1633
2.7609,1636
2.7663,1632
2.7719,1631
2.7776,1634
2.783,1633
2.7886,1629
2.7943,1632
2.7996,1635
2.8053,1629
2.811,1630
2.8163,1636
2.822,1631
2.8276,1628
2.833,1632
2.8387,1633
2.8443,1631
2.8497,1631
2.8553,1632
2.861,1634
2.8664,1631
2.872,1632
2.8777,1636
2.8831,1631
2.8887,1627
2.8941,1634
2.8998,1635
2.9054,1630
2.9108,1630
2.9165,1635
2.9219,1632
2.9275,1628
2.9332,1631
2.9388,1636
2.9442,1630
2.9498,1632
2.9552,1635
2.9609,1633
2.9666,1628
2.972,1629
2.9776,1634
2.983,1630
2.9886,1630
2.9943,1634
2.9996,1632
3.0054,1629
3.011,1632
3.0164,1634
3.022,1630
3.0276,1628
3.0332,1632
3.0386,1635
3.0442,1629
3.0499,1631
3.0553,1635
3.0609,1635
3.0666,1628
3.0719,1631
3.0776,1636
3.0832,1630
3.0886,1630
3.0943,1633
3.0996,1631
3.1053,1630
3.111,1633
3.1164,1634
3.122,1630
3.1276,1631
3.133,1635
3.1387,1630
3.1441,1631
3.1497,1632
3.1554,1635
3.161,1629
3.1665,1631
3.1718,1636
3.1775,1633
3.1831,1628
3.1888,1632
3.1941,1634
3.1998,1630
3.2054,1632
3.2108,1633
3.2165,1633
3.2221,1633
3.2275,1631
3.2332,1633
3.2386,1631
3.2442,1631
3.2499,1634
3.2552,1632
3.2609,1630
3.2665,1633
3.2722,1634
3.2776,1630
3.2832,1631
3.2886,1635
3.2942,1633
3.2999,1629
3.3053,1632
3.3109,1634
3.3166,1630
3.3219,1632
3.3276,1633
3.3332,1631
3.3386,1631
3.3443,1635
3.3499,1631
3.3553,1631
3.3609,1633
3.3666,1634
3.372,1630
3.3776,1632
3.3832,1633
3.3886,1633
3.3943,1629
3.3999,1634
3.4053,1634
3.4109,1630
3.4165,1630
3.422,1635
3.4276,1631
3.433,1632
3.4386,1633
3.4443,1631
3.4499,1630
3.4553,1633
