Experiment: Feb_23_T2_chemo_expt vial 3, Tue Feb 23 14:55:02 2021
0.0047,1629
0.0107,1622
0.0163,1628
0.022,1627
0.0273,1625
0.033,1627
0.0386,1627
0.044,1624
0.0496,1625
0.0553,1629
0.0609,1623
0.0662,1627
0.0719,1625
0.0775,1627
0.0829,1626
0.0885,1625
0.0942,1628
0.0995,1624
0.1052,1626
0.1108,1625
0.1164,1625
0.1218,1626
0.1274,1623
0.1331,1628
0.1385,1627
0.1441,1623
0.1497,1629
0.1551,1624
0.1607,1627
0.1664,1629
0.1717,1624
0.1774,1626
0.183,1627
0.1886,1622
0.194,1627
0.1997,1627
0.2051,1623
0.2108,1629
0.2162,1627
0.2219,1625
0.2275,1628
0.2332,1625
0.2385,1624
0.2442,1628
0.2498,1624
0.2552,1627
0.2608,1624
0.2664,1624
0.2718,1627
0.2774,1623
0.2831,1627
0.2884,1631
0.2941,1623
0.2997,1626
0.3051,1628
0.3107,1623
0.3164,1624
0.322,1628
0.3274,1624
0.333,1628
0.3386,1625
0.344,1626
0.3496,1629
0.3553,1625
0.3606,1628
0.3663,1627
0.3719,1623
0.3775,1629
0.3829,1626
0.3886,1627
0.3942,1626
0.3996,1623
0.4052,1627
0.4109,1627
0.4162,1626
0.4219,1627
0.4275,1623
0.4332,1624
0.4385,1627
0.4442,1624
0.4498,1627
0.4552,1625
0.4608,1626
0.4665,1628
0.4718,1624
0.4775,1628
0.4829,1627
0.4885,1623
0.4941,1629
0.4998,1626
0.5051,1625
0.5108,1630
0.5164,1626
0.522,1626
0.5274,1626
0.533,1626
0.5387,1627
0.544,1623
0.5497,1625
0.5553,1628
0.5607,1622
0.5663,1629
0.5719,1629
0.5776,1623
0.5829,1630
0.5886,1626
0.5942,1624
0.5996,1628
0.6052,1623
0.6108,1626
0.6162,1630
0.6217,1624
0.6274,1628
0.633,1624
0.6386,1626
0.644,1626
0.6496,1624
0.6553,1629
0.6609,1625
0.6663,1625
0.6719,1630
0.6773,1624
0.683,1625
0.6886,1627
0.694,1626
0.6996,1627
0.7051,1626
0.7108,1623
0.7165,1630
0.7218,1624
0.7275,1624
0.7329,1629
0.7386,1625
0.7442,1623
0.7496,1629
0.7552,1622
0.7608,1624
0.7664,1628
0.7718,1622
0.7774,1623
0.7831,1628
0.7886,1624
0.7942,1625
0.7996,1625
0.8052,1624
0.8108,1625
0.8164,1626
0.822,1623
0.8274,1627
0.8331,1627
0.8384,1624
0.8441,1629
0.8497,1624
0.8554,1623
0.8607,1627
0.8664,1624
0.872,1630
0.8773,1626
0.883,1622
0.8886,1631
0.894,1624
0.8996,1626
0.9053,1624
0.9106,1622
0.9163,1628
0.9219,1625
0.9273,1626
0.933,1629
0.9386,1624
0.9443,1627
0.9496,1629
0.9552,1622
0.9609,1627
0.9662,1627
0.9719,1623
0.9775,1628
0.9829,1625
0.9885,1625
0.9942,1628
0.9998,1625
1.0052,1625
1.0109,1629
1.0162,1624
1.0219,1628
1.0275,1625
1.0329,1624
1.0385,1627
1.0442,1625
1.0495,1628
1.0552,1626
1.0608,1626
1.0662,1627
1.0719,1624
1.0775,1627
1.0829,1625
1.0885,1622
1.0942,1628
