Experiment: Feb_23_T2_chemo_expt vial 10, Tue Feb 23 14:55:02 2021
0.0047,1618
0.0107,1619
0.0163,1617
0.022,1618
0.0273,1617
0.033,1618
0.0386,1620
0.044,1616
0.0496,1620
0.0553,1616
0.0609,1619
0.0662,1615
0.0719,1619
0.0775,1617
0.0829,1619
0.0885,1620
0.0942,1616
0.0995,1619
0.1052,1616
0.1108,1619
0.1164,1619
0.1218,1618
0.1274,1617
0.1331,1617
0.1385,1620
0.1441,1617
0.1497,1619
0.1551,1617
0.1607,1619
0.1664,1619
0.1717,1617
0.1774,1620
0.183,1618
0.1886,1620
0.194,1615
0.1997,1618
0.2051,1619
0.2108,1617
0.2162,1618
0.2219,1617
0.2275,1619
0.2332,1615
0.2385,1618
0.2442,1618
0.2498,1618
0.2552,1620
0.2608,1615
0.2664,1620
0.2718,1616
0.2774,1618
0.2831,1618
0.2884,1618
0.2941,1617
0.2997,1619
0.3051,1619
0.3107,1617
0.3164,1618
0.322,1618
0.3274,1617
0.333,1619
0.3386,1617
0.344,1620
0.3496,1618
0.3553,1620
0.3606,1618
0.3663,1619
0.3719,1618
0.3775,1617
0.3829,1619
0.3886,1618
0.3942,1617
0.3996,1616
0.4052,1620
0.4109,1617
0.4162,1619
0.4219,1619
0.4275,1615
0.4332,1620
0.4385,1617
0.4442,1619
0.4498,1618
0.4552,1619
0.4608,1618
0.4665,1617
0.4718,1617
0.4775,1617
0.4829,1617
0.4885,1620
0.4941,1616
0.4998,1619
0.5051,1617
0.5108,1619
0.5164,1616
0.522,1620
0.5274,1619
0.533,1619
0.5387,1618
0.544,1615
0.5497,1619
0.5553,1616
0.5607,1621
0.5663,1617
0.5719,1619
0.5776,1617
0.5829,1619
0.5886,1617
0.5942,1616
0.5996,1619
0.6052,1618
0.6108,1618
0.6162,1618
0.6217,1620
0.6274,1618
0.633,1618
0.6386,1619
0.644,1617
0.6496,1619
0.6553,1618
0.6609,1620
0.6663,1618
0.6719,1617
0.6773,1621
0.683,1618
0.6886,1619
0.694,1619
0.6996,1619
0.7051,1617
0.7108,1617
0.7165,1618
0.7218,1617
0.7275,1619
0.7329,1616
0.7386,1621
0.7442,1619
0.7496,1618
0.7552,1619
0.7608,1617
0.7664,1615
0.7718,1618
0.7774,1616
0.7831,1617
0.7886,1617
0.7942,1618
