Experiment: Feb_23_T2_chemo_expt vial 2, Tue Feb 23 14:55:02 2021
0.0047,1609
0.0107,1609
0.0163,1605
0.022,1609
0.0273,1610
0.033,1606
0.0386,1610
0.044,1611
0.0496,1606
0.0553,1606
0.0609,1612
0.0662,1609
0.0719,1606
0.0775,1610
0.0829,1611
0.0885,1606
0.0942,1608
0.0995,1610
0.1052,1606
0.1108,1608
0.1164,1608
0.1218,1605
0.1274,1609
0.1331,1609
0.1385,1606
0.1441,1607
0.1497,1611
0.1551,1606
0.1607,1607
0.1664,1613
0.1717,1606
0.1774,1606
0.183,1611
0.1886,1605
0.194,1607
0.1997,1611
0.2051,1606
0.2108,1605
0.2162,1612
0.2219,1610
0.2275,1604
0.2332,1607
0.2385,1611
0.2442,1606
0.2498,1608
0.2552,1611
0.2608,1605
0.2664,1606
0.2718,1611
0.2774,1607
0.2831,1605
0.2884,1611
0.2941,1608
0.2997,1604
0.3051,1608
0.3107,1609
0.3164,1606
0.322,1608
0.3274,1612
0.333,1604
0.3386,1609
0.344,1612
0.3496,1609
0.3553,1606
0.3606,1610
0.3663,1609
0.3719,1605
0.3775,1609
0.3829,1608
0.3886,1604
0.3942,1609
0.3996,1610
0.4052,1606
0.4109,1607
0.4162,1611
0.4219,1608
0.4275,1606
0.4332,1610
0.4385,1610
0.4442,1605
0.4498,1608
0.4552,1611
0.4608,1607
0.4665,1603
0.4718,1609
0.4775,1612
0.4829,1608
0.4885,1609
0.4941,1610
0.4998,1605
0.5051,1608
0.5108,1612
0.5164,1606
0.522,1607
0.5274,1612
0.533,1608
0.5387,1608
0.544,1611
0.5497,1609
0.5553,1607
0.5607,1611
0.5663,1607
0.5719,1604
0.5776,1612
0.5829,1609
0.5886,1606
0.5942,1607
0.5996,1610
0.6052,1606
0.6108,1606
0.6162,1609
0.6217,1609
0.6274,1606
0.633,1610
0.6386,1609
0.644,1603
0.6496,1610
0.6553,1611
0.6609,1606
0.6663,1606
0.6719,1611
0.6773,1610
0.683,1603
0.6886,1610
0.694,1611
0.6996,1607
0.7051,1608
0.7108,1610
0.7165,1607
0.7218,1605
0.7275,1609
0.7329,1608
0.7386,1603
0.7442,1609
0.7496,1611
0.7552,1606
0.7608,1605
0.7664,1612
0.7718,1606
0.7774,1607
0.7831,1611
0.7886,1606
0.7942,1607
0.7996,1611
0.8052,1607
0.8108,1606
0.8164,1610
0.822,1609
0.8274,1604
0.8331,1609
0.8384,1610
0.8441,1604
0.8497,1610
0.8554,1611
0.8607,1605
0.8664,1608
0.872,1611
0.8773,1604
0.883,1610
0.8886,1611
0.894,1607
0.8996,1608
0.9053,1609
0.9106,1605
0.9163,1606
0.9219,1610
0.9273,1608
0.933,1603
0.9386,1611
0.9443,1608
0.9496,1606
0.9552,1609
0.9609,1609
0.9662,1605
0.9719,1607
0.9775,1611
0.9829,1603
0.9885,1606
0.9942,1612
0.9998,1607
1.0052,1605
1.0109,1611
1.0162,1608
1.0219,1604
1.0275,1609
1.0329,1609
1.0385,1606
1.0442,1610
1.0495,1610
1.0552,1605
1.0608,1607
1.0662,1612
1.0719,1607
1.0775,1606
1.0829,1608
1.0885,1612
1.0942,1604
1.0995,1604
1.1052,1611
1.1108,1610
1.1162,1607
1.1219,1611
1.1275,1608
1.1331,1607
1.1385,1610
1.1441,1609
1.1498,1606
1.1551,1611
1.1608,1612
1.1664,1603
1.1718,1609
1.1774,1609
1.1831,1608
1.1885,1610
1.1941,1611
1.1997,1606
1.2051,1611
1.2107,1609
1.2164,1605
1.222,1607
1.2274,1610
1.233,1605
1.2387,1608
1.244,1611
1.2497,1605
1.2553,1607
1.2607,1613
1.2663,1609
1.2719,1604
1.2776,1609
1.2829,1612
1.2886,1608
1.2942,1609
1.2996,1610
1.3052,1604
1.3109,1609
1.3165,1611
1.3219,1606
1.3275,1608
1.3329,1610
1.3385,1605
1.3442,1607
1.3498,1610
1.3552,1607
1.3608,1608
1.3664,1610
1.3718,1606
1.3774,1606
1.383,1613
1.3884,1607
1.394,1606
1.3997,1611
1.4053,1609
1.411,1603
1.4163,1608
1.422,1611
1.4273,1607
1.433,1606
1.4386,1611
1.4442,1605
1.4496,1607
1.4553,1611
1.4606,1607
1.4663,1607
1.4719,1611
1.4776,1605
1.4829,1605
1.4886,1611
1.4943,1608
1.4996,1604
1.5053,1610
1.5109,1609
1.5163,1604
1.5219,1610
1.5276,1609
1.5329,1606
1.5386,1611
1.544,1610
1.5496,1606
1.5552,1608
1.5609,1610
1.5665,1606
1.5719,1607
1.5775,1610
1.5832,1605
1.5885,1605
1.5942,1609
1.5995,1607
1.6052,1607
1.6108,1611
1.6165,1607
1.6218,1607
1.6275,1612
1.6328,1608
1.6385,1607
1.6441,1609
1.6497,1608
1.6554,1603
1.6607,1610
1.6664,1607
1.672,1604
1.6774,1608
1.683,1609
1.6887,1606
1.694,1608
1.6997,1611
1.7053,1607
1.7107,1607
1.7163,1611
1.722,1607
1.7276,1606
1.733,1610
1.7386,1605
1.7443,1604
1.7496,1611
1.7553,1607
1.7609,1605
1.7663,1610
1.7719,1609
1.7775,1606
1.7829,1608
1.7886,1610
1.7942,1606
1.7995,1609
1.8052,1609
1.8108,1606
1.8165,1609
1.8218,1609
1.8274,1607
1.8331,1610
1.8387,1608
1.8441,1606
1.8497,1610
1.8554,1610
1.8607,1605
1.8664,1609
1.8721,1608
1.8774,1606
1.8831,1608
1.8885,1609
1.8941,1607
1.8998,1611
1.9052,1605
1.9108,1608
1.9165,1609
1.9218,1606
1.9275,1607
1.9329,1611
1.9385,1606
1.9442,1606
1.9495,1612
1.9552,1608
1.9609,1606
1.9662,1608
1.9719,1611
1.9775,1606
1.9832,1608
1.9885,1612
1.9942,1607
1.9998,1604
2.0052,1612
2.0109,1610
2.0165,1605
2.0218,1608
2.0275,1608
2.0331,1604
2.0386,1607
2.0442,1610
2.0499,1606
2.0552,1608
2.0609,1611
2.0663,1607
2.0719,1605
2.0776,1609
2.083,1609
2.0886,1605
2.0943,1611
2.0997,1611
2.1053,1606
2.111,1609
2.1164,1609
2.122,1605
2.1276,1608
2.1331,1612
2.1387,1606
2.1441,1604
2.1497,1609
2.1554,1609
2.1607,1605
2.1664,1608
2.172,1609
2.1774,1606
2.1831,1607
2.1887,1611
2.1941,1606
2.1997,1605
2.2051,1609
2.2108,1609
2.2164,1605
2.2221,1609
2.2274,1609
2.2331,1605
2.2388,1609
2.2441,1609
2.2498,1605
2.2552,1608
2.2608,1612
2.2664,1606
2.2721,1607
2.2775,1610
2.2831,1606
2.2887,1608
2.2941,1611
2.2998,1607
2.3052,1606
2.3108,1612
2.3165,1605
2.3221,1607
2.3275,1609
2.3331,1611
2.3387,1605
2.3441,1609
2.3498,1611
2.3554,1606
2.3608,1608
2.3665,1610
2.3719,1607
2.3775,1609
2.3829,1611
2.3885,1606
2.3941,1607
2.3998,1611
2.4054,1607
2.4108,1607
2.4165,1611
2.4219,1606
2.4275,1606
2.4332,1610
2.4386,1606
2.4442,1604
2.4497,1611
2.4553,1610
2.461,1605
2.4663,1609
2.472,1609
2.4775,1604
2.4832,1605
2.4885,1613
2.4942,1607
2.4998,1605
2.5052,1612
2.5108,1611
2.5165,1605
2.5218,1606
2.5275,1611
2.5331,1606
2.5388,1608
2.5441,1611
2.5498,1608
2.5554,1605
2.5608,1611
2.5665,1606
2.5721,1610
2.5775,1613
2.5831,1606
2.5886,1608
2.5942,1612
2.5999,1606
2.6052,1607
2.6109,1611
2.6165,1608
2.6219,1606
