Experiment: April_28_Phage_Osmo_expt vial 9, Wed Apr 28 17:10:52 2021
0,0
13.4026,22.47
14.7527,22.6
16.1305,22.46
17.7472,22.48
19.0695,22.47
20.442,22.61
21.8808,22.49
23.2641,22.52
24.6365,22.43
26.0919,22.46
27.5308,22.49
28.9921,22.55
30.4421,22.58
31.8976,22.45
33.2866,22.52
34.7755,22.44
36.1811,22.5
37.5645,22.45
38.9922,22.45
40.4535,22.51
41.9036,22.58
43.3813,22.43
44.809,22.57
46.1926,22.81
47.6873,22.43
49.1705,22.52
50.5262,22.6
51.9984,22.57
53.4539,22.62
54.7986,22.6
56.2375,22.71
57.593,22.46
58.982,22.52
60.4487,22.46
61.732,22.56
63.1876,22.48
64.5821,22.47
65.9987,22.56
67.4212,22.45
68.8657,22.47
70.2047,22.51
71.6268,22.59
73.0102,22.45
74.4104,22.48
75.8048,22.48
77.238,22.53
78.7105,22.52
80.0825,22.48
81.5047,22.47
82.9328,22.5
84.4217,22.44
85.955,22.49
87.3773,22.47
88.855,22.44
90.6551,22.52
92.2828,22.46
94.0718,22.5
95.9997,22.49
98.3609,22.45
101.1499,22.44
139.4401,25.83
